Year,rcp45_tmax,rcp45_tmin,rcp85_tmax,rcp85_tmin
1961,11.771023193113015,-0.955642284466448,11.771023193113015,-0.955642284466448
1962,11.096048025983857,-0.9673713814959636,11.096048025983857,-0.9673713814959636
1963,11.927134247288091,-0.274746768770497,11.927134247288091,-0.274746768770497
1964,10.075926502585773,-1.9893494576185669,10.075926502585773,-1.9893494576185669
1965,11.11333446329465,-0.8726233858633956,11.11333446329465,-0.8726233858633956
1966,11.511037816914733,-0.5043336808621343,11.511037816914733,-0.5043336808621343
1967,10.493645938446015,-0.8556901025242808,10.493645938446015,-0.8556901025242808
1968,10.77706093119324,-0.6315969703897578,10.77706093119324,-0.6315969703897578
1969,9.318412588294652,-1.518145979834132,9.318412588294652,-1.518145979834132
1970,11.805805964619072,-0.3503265226885722,11.805805964619072,-0.3503265226885722
1971,12.243730685544904,-0.2660736176368567,12.243730685544904,-0.2660736176368567
1972,9.32971055909435,-1.8858733730527881,9.32971055909435,-1.8858733730527881
1973,11.461189770433904,-0.6779536334825933,11.461189770433904,-0.6779536334825933
1974,10.310988348259334,-1.2213230845184788,10.310988348259334,-1.2213230845184788
1975,10.833903569626644,-1.0808657310324168,10.833903569626644,-1.0808657310324168
1976,10.53994249022452,-0.7283286393951817,10.53994249022452,-0.7283286393951817
1977,11.387609579969725,0.020360983224016145,11.387609579969725,0.020360983224016145
1978,11.11742991612008,-0.3764298609359233,11.11742991612008,-0.3764298609359233
1979,11.417504611818867,-0.03458999649186428,11.417504611818867,-0.03458999649186428
1980,11.697510011982846,0.2191274202194753,11.697510011982846,0.2191274202194753
1981,11.407454197149345,0.17689675832492432,11.407454197149345,0.17689675832492432
1982,10.562733547237636,-0.6852261170850151,10.562733547237636,-0.6852261170850151
1983,11.825602295660946,-0.10104551806098636,11.825602295660946,-0.10104551806098636
1984,10.541244245080726,-0.8420286977327195,10.541244245080726,-0.8420286977327195
1985,11.473641681382446,-0.2620412324199041,11.473641681382446,-0.2620412324199041
1986,11.329439565464178,-0.2873408281959511,11.329439565464178,-0.2873408281959511
1987,11.128399738269424,-0.0727442982940212,11.128399738269424,-0.0727442982940212
1988,12.19114018352674,0.2249579713515389,12.19114018352674,0.2249579713515389
1989,10.959574648398085,-1.0794468330206228,10.959574648398085,-1.0794468330206228
1990,11.81181808148335,0.10489412032511353,11.81181808148335,0.10489412032511353
1991,10.946557099836022,-0.40698636360052975,10.946557099836022,-0.40698636360052975
1992,10.842532006811302,-0.3820574132032039,10.842532006811302,-0.3820574132032039
1993,10.188422363773963,-0.8129581024139128,10.188422363773963,-0.8129581024139128
1994,11.198318065716448,-0.591092291561554,11.198318065716448,-0.591092291561554
1995,11.833355669778006,-0.506644271096115,11.833355669778006,-0.506644271096115
1996,10.738123580978813,-1.072484513945825,10.738123580978813,-1.072484513945825
1997,11.699672048435929,-0.3252751324419778,11.699672048435929,-0.3252751324419778
1998,11.360851176210899,0.2001297813130676,11.360851176210899,0.2001297813130676
1999,11.987247532479818,0.5908789456672553,11.987247532479818,0.5908789456672553
2000,11.992220019235619,0.5178087159434914,11.992220019235619,0.5178087159434914
2001,12.445293776803734,0.7586394001087916,12.445293776803734,0.7586394001087916
2002,12.177404255486882,0.7059722808006433,12.177404255486882,0.7059722808006433
2003,11.091630337096367,0.4434527446234864,11.091630337096367,0.4434527446234864
2004,12.440900723700807,1.3549403124211654,12.440900723700807,1.3549403124211654
2005,11.947921922300706,0.7392626164779894,11.947921922300706,0.7392626164779894
2006,12.247734493251764,0.9300577758419526,12.247734493251764,0.9300577758419526
2007,12.505077927913725,0.8002768323111125,12.505077927913725,0.8002768323111125
2008,11.839936380549949,0.4399564340785823,11.839936380549949,0.4399564340785823
2009,11.830389521316853,0.5789268947874622,11.830389521316853,0.5789268947874622
2010,12.28138697496216,0.9083324628689456,12.28138697496216,0.9083324628689456
2011,11.611607987512611,0.5520852220768163,11.611607987512611,0.5520852220768163
2012,11.185065984485366,-0.2315691073174193,11.185065984485366,-0.2315691073174193
2013,12.45158378531786,0.8200094798498991,12.45158378531786,0.8200094798498991
2014,11.232673160002522,-0.06541478285034058,11.232673160002522,-0.06541478285034058
2015,11.97550414669526,1.2666816287998235,11.97550414669526,1.2666816287998235
2016,12.611397105196767,1.1966537952904264,12.611397105196767,1.1966537952904264
2017,11.956723795408678,0.4971284529515641,11.956723795408678,0.4971284529515641
2018,12.223947165111001,0.7413399058321771,12.223947165111001,0.7413399058321771
2019,11.834696691176473,0.041023284313723714,11.834696691176473,0.041023284313723714
2020,11.930821078431366,0.14571078431373508,11.930821078431366,0.14571078431373508
2021,11.949325980392132,0.299264705882365,11.905575980392143,0.1837009803921319
2022,11.874908088235314,0.1932598039215918,11.733302696078455,0.15330882352941444
2023,11.860110294117645,0.09659926470590108,12.039797794117645,0.2687806372549062
2024,12.115441176470597,0.30039828431370097,11.958792892156847,0.20502450980393405
2025,12.111519607843153,0.3149203431372598,12.020006127450984,0.2316789215686299
2026,11.838725490196055,0.04261642156865264,11.974908088235278,0.3645833333333144
2027,12.272947303921569,0.4563725490195907,12.30986519607842,0.6823223039215804
2028,12.274754901960762,0.459987745098033,12.328523284313743,0.6018688725490051
2029,12.125674019607857,0.35140931372546896,12.37769607843137,0.6552083333333485
2030,11.992738970588222,0.2679534313725753,12.3203125,0.5953737745098238
2031,12.297610294117645,0.4224264705882206,12.791176470588255,0.9628063725490392
2032,12.311580882352926,0.4944852941176237,12.574203431372553,0.7650735294117794
2033,12.29693627450979,0.4218443627451052,12.700061274509778,0.9546568627450824
