Year,rcp45_prec,rcp85_prec
1961,17.413335396039606,17.413335396039606
1962,16.423883044554454,16.423883044554454
1963,18.74686417079208,18.74686417079208
1964,19.211731126237627,19.211731126237627
1965,17.003720606435646,17.003720606435646
1966,12.748869894801981,12.748869894801981
1967,19.949231126237628,19.949231126237628
1968,21.03905167079208,21.03905167079208
1969,24.229147586633662,24.229147586633662
1970,14.212328279702973,14.212328279702973
1971,14.357255569306927,14.357255569306927
1972,21.367815594059405,21.367815594059405
1973,18.84850556930693,18.84850556930693
1974,23.96596225247525,23.96596225247525
1975,16.697391707920794,16.697391707920794
1976,24.243717512376236,24.243717512376236
1977,16.57582301980198,16.57582301980198
1978,21.634907178217826,21.634907178217826
1979,20.60636293316832,20.60636293316832
1980,21.7758292079208,21.7758292079208
1981,22.81680693069307,22.81680693069307
1982,26.120321782178216,26.120321782178216
1983,15.18973391089109,15.18973391089109
1984,15.10994275990099,15.10994275990099
1985,15.351757425742575,15.351757425742575
1986,15.037561881188116,15.037561881188116
1987,15.51699876237624,15.51699876237624
1988,19.20848391089109,19.20848391089109
1989,15.06904702970297,15.06904702970297
1990,17.91893254950495,17.91893254950495
1991,20.626573329207922,20.626573329207922
1992,22.93587871287129,22.93587871287129
1993,20.77891398514852,20.77891398514852
1994,16.478058477722772,16.478058477722772
1995,13.915315594059406,13.915315594059406
1996,12.673850556930692,12.673850556930692
1997,15.500887995049505,15.500887995049505
1998,18.15748917079208,18.15748917079208
1999,13.539645730198018,13.539645730198018
2000,11.856472772277227,11.856472772277227
2001,14.862148824257426,14.862148824257426
2002,21.313643254950488,21.313643254950488
2003,22.587373143564356,22.587373143564356
2004,21.663883044554453,21.663883044554453
2005,17.92989480198019,17.92989480198019
2006,16.687814047029704,16.687814047029704
2007,19.30402073019802,19.30402073019802
2008,10.023505569306927,10.023505569306927
2009,23.262578898514853,23.262578898514853
2010,13.857981126237625,13.857981126237625
2011,14.925549195544555,14.925549195544555
2012,20.134006806930692,20.134006806930692
2013,14.5415625,14.5415625
2014,15.963451423267324,15.963451423267324
2015,21.52599938118812,21.52599938118812
2016,17.354959777227723,17.354959777227723
2017,17.704127475247525,17.704127475247525
2018,14.841206683168313,14.841206683168313
2019,15.678373222135743,15.678373222135743
2020,15.206478495024802,15.206478495024802
2021,16.65302534213894,15.831652772638115
2022,16.46218167195165,15.930448112851794
2023,17.028813720998222,13.897425343775867
2024,16.954269537223958,16.05490218349022
2025,17.254781326592127,16.15389610260639
2026,16.703777437171908,16.116236197803794
2027,16.258116151191757,15.959228036379285
2028,15.4978685041013,14.41651059489798
2029,15.714655923843974,15.106999809764302
2030,15.851930014805243,14.926785951416454
2031,16.65441305823402,15.27712469175421
2032,15.354209517369222,14.708698423918033
2033,18.057593777376805,15.521987663976116
2034,15.460318401750676,16.58497936092102
2035,16.661525687276914,13.624687734199615
2036,15.059231070713516,14.244823948245509
2037,18.063715848129608,14.898757123384874
2038,15.65951640317705,13.673216913635835
2039,15.66814524054606,15.243960846926342
2040,16.428427930972248,13.835770098884726
2041,16.517874877323173,16.583877832067774
2042,16.758709034046813,16.06864734787645
2043,17.052832423310598,16.327012517356827
2044,17.310284129839495,15.9604662342419
2045,15.08197886804992,15.463533043748713
2046,14.964119953196715,15.777437227923393
2047,13.609712548729105,15.666730657893574
2048,15.134389680974325,14.083133997166874
2049,15.542437786599535,16.718622962300206
2050,15.84247765904648,13.926163215300482
2051,18.00492948432392,14.438131164934926
2052,16.217597878304428,16.0887236749187
2053,18.925973477431786,15.05045738755681
2054,15.780153086442803,13.921261820742426
2055,16.14961147075726,15.464960475624295
2056,16.262913583853802,15.721858497448595
2057,16.0959683005262,16.000374753087453
2058,14.286499819323268,15.955323040667276
2059,15.706238514600567,13.798806388352055
2060,16.218656187043607,16.890222000613342
2061,16.338776565162874,14.136761981952455
2062,14.742948612153663,14.591234330647433
2063,15.84357918789973,16.4851607553039
2064,16.031607710116354,14.857309033989385
2065,14.49545622164049,16.027528665836865
2066,15.29856654077891,14.02346687752307
2067,15.928947089971173,18.308860335148577
2068,14.468851321150913,15.019515290214505
2069,17.586563452547313,14.514402985160904
2070,17.295667554504668,16.39394762483196
2071,15.29048204322498,14.206601013848779
2072,15.852019959366961,15.987807044781894
2073,15.15970265048649,14.606888188720006
2074,15.572980389914465,13.709409670782346
2075,14.257082107085404,13.7531052061096
2076,15.203917995293805,14.438003840815096
2077,16.39172704545759,15.561501361239054
2078,16.379568176068936,15.584276025132866
2079,13.92597047695394,15.659737176192179
2080,18.517534054557547,14.822996935860619
2081,17.858701821082512,16.441796963554932
2082,16.10779776255895,15.87216170063592
2083,16.852162601783373,15.114721024737785
2084,15.318752670273133,14.033774290673751
2085,15.291648986304937,14.421781112592438
2086,13.42847776120019,14.67145086236591
2087,14.678951304324267,15.049998319858688
2088,15.417173046794453,14.216559161753313
2089,19.418345193723546,14.526976534022412
2090,15.14840935149048,14.027059987547036
2091,15.615971554193456,14.28452687952142
2092,16.924515408963046,13.944898550695296
2093,14.301937576825473,13.285691353527902
2094,15.267801996337662,12.60803150387395
2095,15.795236906254091,13.41079022154384
2096,14.539601479776335,14.518138604750188
2097,14.152816502163589,13.391658896455224
2098,15.784478602183626,15.096228656470732
2099,17.03426763214969,15.364191027497576
