Year,rcp45_tmax,rcp45_tmin,rcp85_tmax,rcp85_tmin
1961,17.929954594017094,4.424299712873932,17.929954594017094,4.424299712873932
1962,17.391772669604702,4.33456029647436,17.391772669604702,4.33456029647436
1963,18.09434887486645,5.090304904513889,18.09434887486645,5.090304904513889
1964,16.195617154113247,3.26242926181891,16.195617154113247,3.26242926181891
1965,17.554965027377136,4.519725310496796,17.554965027377136,4.519725310496796
1966,17.689169337606835,4.684512929019765,17.689169337606835,4.684512929019765
1967,16.778492462940704,4.4017720018696584,16.778492462940704,4.4017720018696584
1968,16.919441940438034,4.457004123263889,16.919441940438034,4.457004123263889
1969,15.36682650574252,3.4868359688000803,15.36682650574252,3.4868359688000803
1970,17.699414897168804,4.750119983640492,17.699414897168804,4.750119983640492
1971,18.259483924278847,4.879310021033653,18.259483924278847,4.879310021033653
1972,15.385868431156515,3.109501243656517,15.385868431156515,3.109501243656517
1973,17.598209218082268,4.534201597556089,17.598209218082268,4.534201597556089
1974,16.348306248330662,3.8971004649105234,16.348306248330662,3.8971004649105234
1975,17.220600878071586,4.3263184637086,17.220600878071586,4.3263184637086
1976,16.655730418669872,4.516730936164531,16.655730418669872,4.516730936164531
1977,17.532189002403847,5.112669333433494,17.532189002403847,5.112669333433494
1978,17.221184102897972,4.878491002270299,17.221184102897972,4.878491002270299
1979,17.5501948951656,5.106201693543002,17.5501948951656,5.106201693543002
1980,17.77878146701389,5.4901060446714745,17.77878146701389,5.4901060446714745
1981,17.433716863648506,5.4473850869724885,17.433716863648506,5.4473850869724885
1982,16.782958984375,4.559035081129808,16.782958984375,4.559035081129808
1983,18.12045314169337,5.272946088741987,18.12045314169337,5.272946088741987
1984,16.602054954594017,4.154696472689637,16.602054954594017,4.154696472689637
1985,17.38481987847222,4.718008709768964,17.38481987847222,4.718008709768964
1986,17.54079861111111,4.958162747896635,17.54079861111111,4.958162747896635
1987,17.197949010082798,5.233273237179487,17.197949010082798,5.233273237179487
1988,18.237628121661324,5.5382664346287385,18.237628121661324,5.5382664346287385
1989,17.070660974225426,4.2911702995626335,17.070660974225426,4.2911702995626335
1990,17.906671507745727,5.4304710453392095,17.906671507745727,5.4304710453392095
1991,17.289681198250534,4.935594868456198,17.289681198250534,4.935594868456198
1992,17.062385233039528,5.065637833032852,17.062385233039528,5.065637833032852
1993,16.157811873998398,4.378471178886218,16.157811873998398,4.378471178886218
1994,17.408484825721153,4.846573267227563,17.408484825721153,4.846573267227563
1995,18.118205795940174,4.954338399772969,18.118205795940174,4.954338399772969
1996,16.88243376903045,4.199793367304354,16.88243376903045,4.199793367304354
1997,18.255039312900642,5.396721212272968,18.255039312900642,5.396721212272968
1998,17.698509281517094,5.6609872671274015,17.698509281517094,5.6609872671274015
1999,18.16114741920406,5.859420385116186,18.16114741920406,5.859420385116186
2000,18.207056290064106,5.831494453625799,18.207056290064106,5.831494453625799
2001,18.567424545940174,6.048942891960468,18.567424545940174,6.048942891960468
2002,18.287384815705128,6.037879878639157,18.287384815705128,6.037879878639157
2003,17.166461129473824,5.647000304654112,17.166461129473824,5.647000304654112
2004,18.56900206997864,6.6355616903712615,18.56900206997864,6.6355616903712615
2005,18.077423878205128,6.006012745392629,18.077423878205128,6.006012745392629
2006,18.428402110042725,6.208916558159722,18.428402110042725,6.208916558159722
2007,18.70597539396368,6.126639602530714,18.70597539396368,6.126639602530714
2008,18.014510717147434,5.7613582774105225,18.014510717147434,5.7613582774105225
2009,17.873833550347218,5.769370054587339,17.873833550347218,5.769370054587339
2010,18.383425981570515,6.167533678886218,18.383425981570515,6.167533678886218
2011,17.794957348424145,5.723322420038729,17.794957348424145,5.723322420038729
2012,17.383213141025642,4.930025019197383,17.383213141025642,4.930025019197383
2013,18.696639623397434,6.0799670097155465,18.696639623397434,6.0799670097155465
2014,17.326531825921474,5.073864537426549,17.326531825921474,5.073864537426549
2015,18.20876736111111,6.500346387553419,18.20876736111111,6.500346387553419
2016,18.82414362980769,6.384219438601764,18.82414362980769,6.384219438601764
2017,18.17152026575855,5.6831242487980775,18.17152026575855,5.6831242487980775
2018,18.37179069845085,5.852160331530451,18.37179069845085,5.852160331530451
2019,17.266751126126138,5.092069608671153,17.266751126126138,5.092069608671153
2020,17.30549690315314,5.175869228603601,17.30549690315314,5.175869228603601
2021,17.423177083333314,5.427153716216196,17.347797015765764,5.270780546171181
2022,17.258305180180173,5.294587556306284,17.145411036036027,5.246692004504496
2023,17.302100929054063,5.204937359234236,17.452667511261268,5.322072072072047
2024,17.47816371058559,5.318728885135158,17.332735078828822,5.2576013513513535
2025,17.5609515765766,5.4606911599099135,17.49215230855856,5.321315456081095
2026,17.272557713963973,5.1466075450450735,17.38077139639637,5.396185247747724
2027,17.64799760698196,5.518440315315331,17.827157235360342,5.809649493243227
2028,17.688379786036023,5.545291385135158,17.795872043918905,5.723711993243227
2029,17.574676238738732,5.433804898648647,17.82661176801804,5.778821790540519
2030,17.40515906531533,5.3118313626126215,17.658695805180173,5.616378096846859
2031,17.697124859234236,5.473465653153141,18.167300112612626,6.060828406531527
2032,17.727407094594582,5.532147381756772,18.01960163288288,5.849503800675678
2033,17.688538147522536,5.5222233952702595,18.136525197072046,6.039766328828819
2034,18.086219031531527,5.8488175675675524,18.210374436936945,6.125281531531527
2035,17.759044200450436,5.640765765765764,18.12751618806305,5.886085304054062
2036,18.09969735360363,5.9002146677927945,18.465213260135158,6.3020481418918735
2037,17.880278716216196,5.989864864864843,18.065104166666686,6.017050253378386
