Year,rcp45_tmax,rcp45_tmin,rcp85_tmax,rcp85_tmin
1961,24.149246421336183,10.501424786838532,24.149246421336183,10.501424786838532
1962,24.321687370600408,10.462777443843363,24.321687370600408,10.462777443843363
1963,24.51921514281262,11.152211480665198,24.51921514281262,11.152211480665198
1964,23.311919788953446,9.496477687615483,23.311919788953446,9.496477687615483
1965,24.0521939491084,10.534431421002248,24.0521939491084,10.534431421002248
1966,24.96198434960707,11.03117903893675,24.96198434960707,11.03117903893675
1967,23.56701507157328,10.16207367706316,23.56701507157328,10.16207367706316
1968,23.651823281907433,10.53526695273715,23.651823281907433,10.53526695273715
1969,23.40608929406265,10.477701529419624,23.40608929406265,10.477701529419624
1970,24.86144504552639,10.980050897170463,24.86144504552639,10.980050897170463
1971,24.23929461920345,10.534429333912152,24.23929461920345,10.534429333912152
1972,22.38793578441194,9.289783415703825,22.38793578441194,9.289783415703825
1973,24.2923011420557,10.173009333466908,24.2923011420557,10.173009333466908
1974,22.980148990404953,9.817098555177097,22.980148990404953,9.817098555177097
1975,23.74349106168881,10.140484817115253,23.74349106168881,10.140484817115253
1976,23.402850130234427,10.277411145617668,23.402850130234427,10.277411145617668
1977,24.433989514459356,10.96265082704424,24.433989514459356,10.96265082704424
1978,24.578869743315746,10.632706232329305,24.578869743315746,10.632706232329305
1979,24.45571194817337,10.825810069235738,24.45571194817337,10.825810069235738
1980,24.513891671675683,10.848246287762416,24.513891671675683,10.848246287762416
1981,24.79132160110421,10.840678499076114,24.79132160110421,10.840678499076114
1982,23.21926551125359,10.030783883212004,23.21926551125359,10.030783883212004
1983,24.280900064560647,10.239950661190145,24.280900064560647,10.239950661190145
1984,23.67128887553152,10.220845438455887,23.67128887553152,10.220845438455887
1985,24.15265255237205,10.614731516730114,24.15265255237205,10.614731516730114
1986,23.41652752732697,10.474189652485585,23.41652752732697,10.474189652485585
1987,24.527210089271804,10.834113209332354,24.527210089271804,10.834113209332354
1988,24.419944789510012,11.017035525056212,24.419944789510012,11.017035525056212
1989,23.868972483804182,10.281245825819813,23.868972483804182,10.281245825819813
1990,24.481831185021928,10.780973808410693,24.481831185021928,10.780973808410693
1991,23.880281729335017,11.065785079810324,23.880281729335017,11.065785079810324
1992,22.859613971815936,10.089406069814554,22.859613971815936,10.089406069814554
1993,23.60997851688595,10.699235011910329,23.60997851688595,10.699235011910329
1994,24.18601816603219,11.173435795543089,24.18601816603219,11.173435795543089
1995,24.5770804114072,11.056275601638506,24.5770804114072,11.056275601638506
1996,24.102765533515893,11.036579732407224,24.102765533515893,11.036579732407224
1997,24.30737271533205,11.285988390213495,24.30737271533205,11.285988390213495
1998,25.311577506177787,11.852068445423985,25.311577506177787,11.852068445423985
1999,25.467819853514104,11.874088637324965,25.467819853514104,11.874088637324965
2000,25.072842227119928,11.584843690865776,25.072842227119928,11.584843690865776
2001,25.613868852823966,11.684589205013467,25.613868852823966,11.684589205013467
2002,25.02107126160422,11.516371830405841,25.02107126160422,11.516371830405841
2003,24.701916226986352,11.325750239319664,24.701916226986352,11.325750239319664
2004,25.01698891337741,11.411321628932074,25.01698891337741,11.411321628932074
2005,24.720263140319236,11.256661295888154,24.720263140319236,11.256661295888154
2006,24.9074556423785,11.615594876332956,24.9074556423785,11.615594876332956
2007,24.66353603152341,11.001760112647213,24.66353603152341,11.001760112647213
2008,24.796806473875197,11.169787562056145,24.796806473875197,11.169787562056145
2009,24.758356708742404,11.526455258353925,24.758356708742404,11.526455258353925
2010,26.11344865201808,12.035882644315324,26.11344865201808,12.035882644315324
2011,24.564749883122953,11.369122754291055,24.564749883122953,11.369122754291055
2012,24.526275072909016,11.232591581513393,24.526275072909016,11.232591581513393
2013,25.23596362341103,11.731255148155567,25.23596362341103,11.731255148155567
2014,24.957977136623697,11.771022562835324,24.957977136623697,11.771022562835324
2015,25.29827300251564,12.253625971192589,25.29827300251564,12.253625971192589
2016,25.595616554242078,12.260136300897171,25.595616554242078,12.260136300897171
2017,25.522064716489677,11.909128097241702,25.522064716489677,11.909128097241702
2018,25.77410449920969,12.641343306841204,25.77410449920969,12.641343306841204
2019,25.69238211743772,11.229192615658347,25.69238211743772,11.229192615658347
2020,25.62590080071175,11.220974199288237,25.62590080071175,11.220974199288237
2021,25.64675266903913,11.19848754448401,25.689590747330946,11.34379448398579
2022,25.676534697508888,11.265013345195715,25.73603202846977,11.345195729537352
2023,25.638256227758013,11.207829181494676,25.883540925266914,11.424532918149453
2024,25.68300711743774,11.274755338078306,25.87457740213523,11.498754448398586
2025,25.699266014234862,11.327157473309624,25.849666370106767,11.440680604982221
2026,25.588589857651247,11.206361209964427,25.96089857651248,11.58785587188612
2027,26.094706405693955,11.52302046263344,26.253158362989325,11.793127224199278
2028,26.040458185053353,11.526490213523116,26.03327402135233,11.632829181494687
2029,25.985008896797126,11.523865658362979,26.178469750889693,11.730938612099635
2030,25.975600533807835,11.541147686832746,26.287811387900376,11.704270462633474
2031,26.03812277580073,11.581272241992906,26.39806494661923,11.856427935943088
2032,26.13287366548041,11.69025800711745,26.267482206405703,11.797486654804285
2033,26.160209074733075,11.67818060498223,26.346975088967948,11.90705071174375
2034,26.322620106761576,11.853180604982185,26.346819395017803,11.968483096085436
2035,26.202824733096065,11.737388790035595,26.55291370106761,11.981249999999989
2036,26.373242882562288,11.81305604982208,26.61743772241993,12.055182384341665
2037,26.173620996441286,11.770040035587215,26.511032028469742,12.025556049822054
2038,26.4033362989324,11.842148576512447,26.584274911032022,12.094617437722436
