Year,rcp45_tmax,rcp45_tmin,rcp85_tmax,rcp85_tmin
1961,12.225552069079411,0.5468147280352003,12.225552069079411,0.5468147280352003
1962,12.313018302033687,0.6173897889338461,12.313018302033687,0.6173897889338461
1963,11.935266803897512,0.2512263133021517,11.935266803897512,0.2512263133021517
1964,10.305078622658424,-0.733185504205398,10.305078622658424,-0.733185504205398
1965,11.432215236162884,0.15144506182760814,11.432215236162884,0.15144506182760814
1966,12.008434388713255,0.2491125782613953,12.008434388713255,0.2491125782613953
1967,12.277070406502151,0.2357012597024961,12.277070406502151,0.2357012597024961
1968,11.299881594158444,-0.7793750258045109,11.299881594158444,-0.7793750258045109
1969,9.679692292266314,-1.7711676246284151,9.679692292266314,-1.7711676246284151
1970,11.164313541027695,-0.2191149955911149,11.164313541027695,-0.2191149955911149
1971,11.891596724154198,0.3856063451817817,11.891596724154198,0.3856063451817817
1972,10.469827154013117,-1.3561846408601896,10.469827154013117,-1.3561846408601896
1973,11.134561677204738,0.339238818536781,11.134561677204738,0.339238818536781
1974,11.556609936063795,-0.27893505889326664,11.556609936063795,-0.27893505889326664
1975,12.778989524843107,0.7409011912099513,12.778989524843107,0.7409011912099513
1976,10.120268927240128,-1.3431559432949558,10.120268927240128,-1.3431559432949558
1977,11.592806292171945,0.3587094048963691,11.592806292171945,0.3587094048963691
1978,11.090469140754022,-0.2305633972597084,11.090469140754022,-0.2305633972597084
1979,11.859150869390836,0.6437321395920823,11.859150869390836,0.6437321395920823
1980,10.642679039069504,-0.4871979213360544,10.642679039069504,-0.4871979213360544
1981,12.27864964257066,1.2979407263011369,12.27864964257066,1.2979407263011369
1982,11.251485602557443,0.14190501894051102,11.251485602557443,0.14190501894051102
1983,12.699299296937669,1.9887547627754447,12.699299296937669,1.9887547627754447
1984,10.998712723540793,-0.6085579646728873,10.998712723540793,-0.6085579646728873
1985,11.075751722266784,-0.06558483712192703,11.075751722266784,-0.06558483712192703
1986,11.378002170528006,-0.19063287498378,11.378002170528006,-0.19063287498378
1987,10.469384053696977,-0.5752510225959043,10.469384053696977,-0.5752510225959043
1988,11.994924621337233,0.33748726823862835,11.994924621337233,0.33748726823862835
1989,12.242148055961875,0.7476320674869059,12.242148055961875,0.7476320674869059
1990,11.945133711602885,1.199729126362478,11.945133711602885,1.199729126362478
1991,12.4531684990327,0.7730492342695702,12.4531684990327,0.7730492342695702
1992,11.030974997640731,0.2159642417676237,11.030974997640731,0.2159642417676237
1993,10.128960623790872,-0.4481633455032322,10.128960623790872,-0.4481633455032322
1994,10.824128249893837,-0.8468878285282876,10.824128249893837,-0.8468878285282876
1995,13.356021150851696,1.6631668991530222,13.356021150851696,1.6631668991530222
1996,11.206234074930403,-0.9249313600009436,11.206234074930403,-0.9249313600009436
1997,12.196835334780353,0.5041549870535083,12.196835334780353,0.5041549870535083
1998,12.222605193931955,0.37528375746119,12.222605193931955,0.37528375746119
1999,12.95066767328835,1.4330146230477043,12.95066767328835,1.4330146230477043
2000,12.62772200726655,1.4357233594229226,12.62772200726655,1.4357233594229226
2001,12.643735549473885,1.2590546185650922,12.643735549473885,1.2590546185650922
2002,12.61629429528618,1.5720281313405369,12.61629429528618,1.5720281313405369
2003,11.832325237106593,0.4722801492532912,11.832325237106593,0.4722801492532912
2004,13.550178714669938,2.0256778845019583,13.550178714669938,2.0256778845019583
2005,13.024778228660407,1.4689320139609776,13.024778228660407,1.4689320139609776
2006,12.943002996272352,1.065182655387392,12.943002996272352,1.065182655387392
2007,12.828663945642429,1.1678861755650451,12.828663945642429,1.1678861755650451
2008,13.030241412258766,1.0639675393998018,13.030241412258766,1.0639675393998018
2009,12.508732246496484,0.6614153258151276,12.508732246496484,0.6614153258151276
2010,13.73613781673194,1.429104963165904,13.73613781673194,1.429104963165904
2011,11.176744679847117,-0.32342827949529324,11.176744679847117,-0.32342827949529324
2012,12.73208282215826,1.0731149620452507,12.73208282215826,1.0731149620452507
2013,13.766886471948284,2.266017781519841,13.766886471948284,2.266017781519841
2014,11.753161421223993,0.2678077851472184,11.753161421223993,0.2678077851472184
2015,12.947739229934411,1.67125790355306,12.947739229934411,1.67125790355306
2016,13.344819044023971,2.110452522648988,13.344819044023971,2.110452522648988
2017,12.849581819468696,1.4429272416010004,12.849581819468696,1.4429272416010004
2018,11.904512987778986,0.3083949170274383,11.904512987778986,0.3083949170274383
2019,13.26917720921452,1.7084002077039315,13.26917720921452,1.7084002077039315
2020,12.936308062688825,1.3767820052869981,12.936308062688825,1.3767820052869981
2021,13.113127832326255,1.7014492069486664,13.470591012084586,1.981943919939568
2022,12.714477907854985,1.3666210347432184,12.973092900302104,1.3859988670694747
2023,13.183699962235663,1.6684526057401854,13.102955060422973,1.6202322507552935
2024,13.259275868580062,1.7274830060422914,13.224933912386687,1.7060517371601236
2025,13.113033421450154,1.6229701661631566,13.29038425226588,1.750731684290031
2026,13.245326661631394,1.700387084592137,13.173999244713002,1.626628587613311
2027,13.048125944108731,1.6047724697885428,13.832444297583097,2.3585253021147987
2028,13.475193542296095,2.065096299093682,13.682661442598205,2.158987915407863
2029,13.324206948640494,1.944580815709969,13.719646903323278,2.2521478474320134
2030,13.455579682779446,1.9068636706948607,13.565733572507556,1.9931552114803708
2031,13.471464312688795,1.9052586858006184,13.727624622356473,2.2704163519637746
2032,13.630947885196347,1.8952747356495363,13.65745373867071,2.3151435045317044
2033,13.57956476586105,2.0668901057401854,13.938585725075539,2.4049754531721987
2034,13.751085725075539,2.189246601208481,13.984351397280989,2.5223753776435283
