Year,rcp45_prec,rcp85_prec
1961,17.356595862561154,17.356595862561154
1962,16.967754317266248,16.967754317266248
1963,16.11568700641369,16.11568700641369
1964,20.91001821750195,20.91001821750195
1965,14.384545407593135,14.384545407593135
1966,16.82607919918115,16.82607919918115
1967,18.2964288061902,18.2964288061902
1968,15.690902282822025,15.690902282822025
1969,16.825173019316185,16.825173019316185
1970,15.769844399996245,15.769844399996245
1971,16.689418589364358,16.689418589364358
1972,13.817925928012695,13.817925928012695
1973,19.748957658393667,19.748957658393667
1974,15.963178813233045,15.963178813233045
1975,16.51272642758543,16.51272642758543
1976,17.90022631020462,17.90022631020462
1977,16.04324309096543,16.04324309096543
1978,13.563568752288926,13.563568752288926
1979,15.884621705120619,15.884621705120619
1980,13.27204763782855,13.27204763782855
1981,15.499762890760719,15.499762890760719
1982,14.972332168915687,14.972332168915687
1983,16.72191898845912,16.72191898845912
1984,18.443590303405927,18.443590303405927
1985,16.063339859706453,16.063339859706453
1986,17.099432111633845,17.099432111633845
1987,16.925856410400883,16.925856410400883
1988,16.33532645951301,16.33532645951301
1989,15.54402836859453,15.54402836859453
1990,20.597973068146604,20.597973068146604
1991,17.797246950446514,17.797246950446514
1992,15.98710571785409,15.98710571785409
1993,20.1853630823262,20.1853630823262
1994,20.380600238517808,20.380600238517808
1995,15.490643575513426,15.490643575513426
1996,15.218828351691695,15.218828351691695
1997,15.899195706679436,15.899195706679436
1998,19.8633616925374,19.8633616925374
1999,15.113469682883999,15.113469682883999
2000,14.671677653510626,14.671677653510626
2001,13.917041111455429,13.917041111455429
2002,12.928185245701515,12.928185245701515
2003,18.030625827534717,18.030625827534717
2004,12.613229052220376,12.613229052220376
2005,13.928422354940796,13.928422354940796
2006,13.94891704463288,13.94891704463288
2007,13.422450019250453,13.422450019250453
2008,15.265309979247071,15.265309979247071
2009,14.106440919889948,14.106440919889948
2010,15.794318299198991,15.794318299198991
2011,14.612683231446786,14.612683231446786
2012,16.990041411950305,16.990041411950305
2013,18.87913767360622,18.87913767360622
2014,14.615695223070496,14.615695223070496
2015,13.443079696875794,13.443079696875794
2016,18.548371458620924,18.548371458620924
2017,13.232399921120095,13.232399921120095
2018,19.243284643772714,19.243284643772714
2019,20.019769610311016,20.019769610311016
2020,21.786096961119753,21.786096961119753
2021,21.03817040930289,21.54289467412058
2022,20.316660780983348,20.67365626032504
2023,20.42161653327536,21.545583446485768
2024,21.242402279751502,21.490274586295598
2025,22.170707121950592,21.62398713002033
2026,21.387931642366354,21.649269009992906
2027,21.368640318957745,20.377276521715594
2028,20.292085542893872,20.767874589203352
2029,20.79284907995678,21.21493157654602
2030,20.851154101731293,20.58267611787602
2031,21.351668547530405,20.58074345232575
2032,21.676911073855035,21.120204465511872
2033,21.270362332461023,20.943669423671338
2034,21.573283808303255,21.369355793864386
2035,21.835258920229307,20.838153657686973
2036,20.669128452459077,21.75399157046349
2037,20.903203576235672,21.084609147255467
2038,20.01264047701289,20.91979022783671
2039,22.926976464499784,21.436045121581863
2040,22.543213390626306,21.461586692446485
2041,21.928387254002942,21.062266897516565
2042,22.44637165375699,20.672942552023105
2043,22.1836386684113,22.496083910233
2044,21.93147527903209,22.01649489719716
2045,20.943821351676206,21.01411808620691
2046,22.077612353666407,21.137335231362904
2047,23.0798849349789,22.047606572705305
2048,22.0999104382876,22.314199589337417
2049,21.916596934183435,21.919333404875736
2050,21.19336309966913,20.771621557788485
2051,21.935110951520628,21.62994942090898
2052,22.447385684859228,22.543674474455024
2053,21.30055007370702,21.324196077720227
2054,22.174266830436697,22.119327190630454
2055,21.576400099007724,22.135080004809442
2056,22.85588122464118,21.351389423986586
2057,21.867124935947665,21.638535119788628
2058,22.52099480321696,22.61174882026338
2059,21.15046110434147,22.113137007734505
2060,22.741700262565303,21.24845290087553
2061,23.16841126348885,22.29965336617381
2062,21.584107795347627,22.495184708436767
2063,21.808351763925604,21.085298123091487
2064,20.69061743212412,21.395591640379145
2065,22.03465559359281,22.313091928185653
2066,22.12866546311561,23.033582225588827
2067,22.275537445308352,22.155655649840583
2068,21.776561712209677,22.11094111808277
2069,22.35061461217822,22.743862586727595
2070,22.486268654476767,21.93999384693285
2071,23.654632110597586,22.300066751675423
2072,22.513527365117305,23.405191059073
2073,22.586071220836267,22.164368544259194
2074,21.79987559453783,21.439278008197046
2075,22.42512999875102,22.906330155280337
2076,22.87777475678429,21.871635077766552
2077,21.77852441003998,23.20537746699848
2078,21.962664685147377,22.525049161021236
2079,22.317372411392533,23.04788642390747
2080,22.05534430132524,22.90409540032504
2081,22.752317556858877,22.72175706201955
2082,21.46400164108197,22.95930533065157
2083,22.32989587216575,21.420652694763245
2084,22.459160105236368,23.509268808825265
2085,24.259416866062107,22.15652835256621
2086,22.215737875951085,21.759782500695486
2087,22.620581843802125,23.3486438089827
2088,22.566795796870032,21.23636932467454
2089,22.475797988373934,24.46390136098392
2090,22.490176384090294,23.15159848648521
2091,22.476264372016786,22.818662396658354
2092,21.910069329788307,22.85210775698543
2093,21.967642977213806,23.69474640369641
2094,21.72306538844966,23.015949744000807
2095,21.988453580671077,22.62959152781164
2096,23.78999112990993,22.480244532423335
2097,22.26103892047185,23.67661043976668
2098,20.722916265995877,22.81051658235092
2099,22.278992924116707,21.63344023181149
