Year,rcp45_tmax,rcp45_tmin,rcp85_tmax,rcp85_tmin
1961,17.57901971990412,4.197769165039063,17.57901971990412,4.197769165039063
1962,17.280872691761363,4.4171201532537285,17.280872691761363,4.4171201532537285
1963,17.885928067294035,4.934734344482422,17.885928067294035,4.934734344482422
1964,16.024432095614348,3.4053781682794746,16.024432095614348,3.4053781682794746
1965,17.5436318137429,4.732454473322088,17.5436318137429,4.732454473322088
1966,17.1754843971946,4.6036508733576,17.1754843971946,4.6036508733576
1967,16.53382041237571,4.149815992875532,16.53382041237571,4.149815992875532
1968,17.040216619318183,4.292612249200994,17.040216619318183,4.292612249200994
1969,15.387612082741475,3.1590673273259937,15.387612082741475,3.1590673273259937
1970,17.25702597878196,4.405766227028587,17.25702597878196,4.405766227028587
1971,17.777084350585938,4.778299505060369,17.777084350585938,4.778299505060369
1972,15.490730979225852,3.2732412164861504,15.490730979225852,3.2732412164861504
1973,17.64157381924716,4.600506175648082,17.64157381924716,4.600506175648082
1974,16.12228670987216,3.782920143821023,16.12228670987216,3.782920143821023
1975,17.03482610529119,4.408011002974077,17.03482610529119,4.408011002974077
1976,16.38561873002486,4.314393823797053,16.38561873002486,4.314393823797053
1977,17.3761679909446,5.039592396129262,17.3761679909446,5.039592396129262
1978,17.2673603404652,4.925512834028765,17.2673603404652,4.925512834028765
1979,17.407237659801137,4.796270197088068,17.407237659801137,4.796270197088068
1980,17.87123524058949,5.448537653142756,17.87123524058949,5.448537653142756
1981,17.201352206143465,5.14398158680309,17.201352206143465,5.14398158680309
1982,17.046985973011363,4.673587105490944,17.046985973011363,4.673587105490944
1983,18.12233942205256,5.213674371892756,18.12233942205256,5.213674371892756
1984,16.181679465553977,3.572541670365767,16.181679465553977,3.572541670365767
1985,17.042266845703125,4.226999109441584,17.042266845703125,4.226999109441584
1986,17.112716674804688,4.6133575439453125,17.112716674804688,4.6133575439453125
1987,17.0585243918679,4.927488500421697,17.0585243918679,4.927488500421697
1988,17.5144736550071,4.972803289240057,17.5144736550071,4.972803289240057
1989,16.919394753196023,4.327492453835228,16.919394753196023,4.327492453835228
1990,17.904590953480113,5.18857158314098,17.904590953480113,5.18857158314098
1991,17.477949662642047,4.751904574307528,17.477949662642047,4.751904574307528
1992,17.21070168235085,4.856910358775746,17.21070168235085,4.856910358775746
1993,16.227794300426137,4.100671941583807,16.227794300426137,4.100671941583807
1994,17.25071855024858,4.581857854669744,17.25071855024858,4.581857854669744
1995,17.82229059392756,4.930274963378906,17.82229059392756,4.930274963378906
1996,16.484393033114348,4.134529113769531,16.484393033114348,4.134529113769531
1997,18.51931485262784,5.3025266473943535,18.51931485262784,5.3025266473943535
1998,17.606781005859375,5.307927218350497,17.606781005859375,5.307927218350497
1999,18.07327547940341,5.632542003284801,18.07327547940341,5.632542003284801
2000,18.07196461070668,5.621257781982422,18.07196461070668,5.621257781982422
2001,18.22378817471591,5.727980180220171,18.22378817471591,5.727980180220171
2002,18.253903475674715,6.1300881125710225,18.253903475674715,6.1300881125710225
2003,16.792885520241477,5.202120000665838,16.792885520241477,5.202120000665838
2004,18.237762451171875,6.436139193448152,18.237762451171875,6.436139193448152
2005,17.873635031960227,5.9631638960404825,17.873635031960227,5.9631638960404825
2006,18.37354902787642,6.192273226651277,18.37354902787642,6.192273226651277
2007,18.57090343128551,6.140011180530895,18.57090343128551,6.140011180530895
2008,17.98660555752841,5.973052978515625,17.98660555752841,5.973052978515625
2009,17.70169622247869,5.577357899058949,17.70169622247869,5.577357899058949
2010,17.92928522283381,5.884995893998579,17.92928522283381,5.884995893998579
2011,17.53528525612571,5.581196178089488,17.53528525612571,5.581196178089488
2012,17.257307572798297,4.8434340737082735,17.257307572798297,4.8434340737082735
2013,18.723344282670453,6.188729719682173,18.723344282670453,6.188729719682173
2014,17.08969671075994,4.765869140625,17.08969671075994,4.765869140625
2015,18.428034002130683,6.416487260298296,18.428034002130683,6.416487260298296
2016,18.76944524591619,6.159334356134588,18.76944524591619,6.159334356134588
2017,18.14557023481889,5.524564569646662,18.14557023481889,5.524564569646662
2018,17.95573009144176,5.246876109730113,17.95573009144176,5.246876109730113
2019,16.149551391601562,4.147857666015625,16.149551391601562,4.147857666015625
2020,16.016891479492188,4.06341552734375,16.016891479492188,4.06341552734375
2021,16.2205810546875,4.373626708984375,16.195159912109375,4.2908935546875
2022,16.095733642578125,4.302490234375,16.005035400390625,4.2454833984375
2023,16.107330322265625,4.149658203125,16.2239990234375,4.36163330078125
2024,16.23590087890625,4.282684326171875,16.131561279296875,4.24603271484375
2025,16.42730712890625,4.490570068359375,16.43218994140625,4.4154052734375
2026,16.04052734375,4.04150390625,16.2740478515625,4.44891357421875
2027,16.343902587890625,4.46533203125,16.6309814453125,4.761688232421875
2028,16.517974853515625,4.570556640625,16.587371826171875,4.68048095703125
2029,16.358062744140625,4.48077392578125,16.650390625,4.743865966796875
2030,16.106903076171875,4.2569580078125,16.50518798828125,4.67578125
2031,16.435638427734375,4.41949462890625,16.81854248046875,4.952972412109375
2032,16.421295166015625,4.414215087890625,16.77117919921875,4.812744140625
2033,16.4947509765625,4.600860595703125,16.99322509765625,5.007720947265625
2034,16.876495361328125,4.85113525390625,17.103973388671875,5.142303466796875
2035,16.61712646484375,4.6644287109375,16.876708984375,4.832763671875
2036,16.81048583984375,4.87158203125,17.2255859375,5.353759765625
2037,16.728851318359375,4.980224609375,16.79443359375,4.8927001953125
2038,17.0235595703125,4.953643798828125,17.0821533203125,5.089202880859375
