ISO code,Country,Fertility,Year,Age,Male population,Female population,Total population
TJK,TJK,Medium,1950,0-4,80.704,91.319,172.023
TJK,TJK,Medium,1950,5-9,77.262,71.561,148.823
TJK,TJK,Medium,1950,10-14,99.969,96.923,196.892
TJK,TJK,Medium,1950,15-19,85.225,86.995,172.22
TJK,TJK,Medium,1950,20-24,82.964,79.623,162.587
TJK,TJK,Medium,1950,25-29,46.396,58.291,104.687
TJK,TJK,Medium,1950,30-34,31.653,43.744,75.39699999999999
TJK,TJK,Medium,1950,35-39,38.436,53.181,91.61699999999999
TJK,TJK,Medium,1950,40-44,40.008,48.855,88.863
TJK,TJK,Medium,1950,45-49,41.483,46.102,87.585
TJK,TJK,Medium,1950,50-54,33.914,34.601,68.515
TJK,TJK,Medium,1950,55-59,25.657,22.413,48.07
TJK,TJK,Medium,1950,60-64,23.985,23.493,47.477999999999994
TJK,TJK,Medium,1950,65-69,15.727,15.336,31.063000000000002
TJK,TJK,Medium,1950,70-74,9.535,9.437,18.972
TJK,TJK,Medium,1950,75-79,5.111,5.21,10.321
TJK,TJK,Medium,1950,80-84,2.003,1.945,3.9480000000000004
TJK,TJK,Medium,1950,85-89,0.837,0.904,1.741
TJK,TJK,Medium,1950,90-94,0.255,0.312,0.567
TJK,TJK,Medium,1950,95-99,0.049,0.073,0.122
TJK,TJK,Medium,1950,100+,0.005,0.011,0.016
TJK,TJK,Medium,1951,0-4,93.086,104.498,197.584
TJK,TJK,Medium,1951,5-9,74.357,70.022,144.37900000000002
TJK,TJK,Medium,1951,10-14,98.658,94.273,192.93099999999998
TJK,TJK,Medium,1951,15-19,88.434,90.034,178.46800000000002
TJK,TJK,Medium,1951,20-24,86.436,82.476,168.912
TJK,TJK,Medium,1951,25-29,53.496,62.977,116.473
TJK,TJK,Medium,1951,30-34,32.601,44.737,77.338
TJK,TJK,Medium,1951,35-39,37.12,51.888,89.008
TJK,TJK,Medium,1951,40-44,39.761,49.904,89.665
TJK,TJK,Medium,1951,45-49,41.691,47.164,88.855
TJK,TJK,Medium,1951,50-54,35.464,37.179,72.643
TJK,TJK,Medium,1951,55-59,26.347,23.569,49.916
TJK,TJK,Medium,1951,60-64,24.061,23.288,47.349000000000004
TJK,TJK,Medium,1951,65-69,16.779,16.633,33.412
TJK,TJK,Medium,1951,70-74,10.02,9.983,20.003
TJK,TJK,Medium,1951,75-79,5.517,5.693,11.21
TJK,TJK,Medium,1951,80-84,2.193,2.18,4.373
TJK,TJK,Medium,1951,85-89,0.839,0.881,1.72
TJK,TJK,Medium,1951,90-94,0.279,0.337,0.6160000000000001
TJK,TJK,Medium,1951,95-99,0.051,0.074,0.125
TJK,TJK,Medium,1951,100+,0.005,0.01,0.015
TJK,TJK,Medium,1952,0-4,109.388,116.85,226.238
TJK,TJK,Medium,1952,5-9,72.379,71.286,143.66500000000002
TJK,TJK,Medium,1952,10-14,94.357,89.123,183.48000000000002
TJK,TJK,Medium,1952,15-19,92.822,93.969,186.791
TJK,TJK,Medium,1952,20-24,86.755,84.122,170.877
TJK,TJK,Medium,1952,25-29,61.871,67.912,129.78300000000002
TJK,TJK,Medium,1952,30-34,34.221,47.11,81.33099999999999
TJK,TJK,Medium,1952,35-39,35.111,49.409,84.52
TJK,TJK,Medium,1952,40-44,39.561,51.367,90.928
TJK,TJK,Medium,1952,45-49,41.14,47.593,88.733
TJK,TJK,Medium,1952,50-54,36.824,39.641,76.465
TJK,TJK,Medium,1952,55-59,27.318,25.57,52.888000000000005
TJK,TJK,Medium,1952,60-64,23.553,22.366,45.919
TJK,TJK,Medium,1952,65-69,17.895,18.184,36.079
TJK,TJK,Medium,1952,70-74,10.429,10.532,20.961
TJK,TJK,Medium,1952,75-79,5.827,6.098,11.925
TJK,TJK,Medium,1952,80-84,2.441,2.534,4.975
TJK,TJK,Medium,1952,85-89,0.792,0.81,1.602
TJK,TJK,Medium,1952,90-94,0.291,0.347,0.6379999999999999
TJK,TJK,Medium,1952,95-99,0.058,0.08,0.138
TJK,TJK,Medium,1952,100+,0.005,0.009,0.013999999999999999
TJK,TJK,Medium,1953,0-4,124.818,128.03,252.848
TJK,TJK,Medium,1953,5-9,72.182,75.538,147.72
TJK,TJK,Medium,1953,10-14,88.586,82.471,171.05700000000002
TJK,TJK,Medium,1953,15-19,97.679,97.736,195.41500000000002
TJK,TJK,Medium,1953,20-24,85.642,85.071,170.713
TJK,TJK,Medium,1953,25-29,70.704,72.713,143.41699999999997
TJK,TJK,Medium,1953,30-34,36.902,50.559,87.461
TJK,TJK,Medium,1953,35-39,33.103,46.499,79.602
TJK,TJK,Medium,1953,40-44,39.416,52.774,92.19
TJK,TJK,Medium,1953,45-49,40.3,47.657,87.957
TJK,TJK,Medium,1953,50-54,38.072,41.845,79.917
TJK,TJK,Medium,1953,55-59,28.601,28.128,56.729
TJK,TJK,Medium,1953,60-64,22.923,21.219,44.141999999999996
TJK,TJK,Medium,1953,65-69,18.985,19.685,38.67
TJK,TJK,Medium,1953,70-74,10.893,11.165,22.058
TJK,TJK,Medium,1953,75-79,6.064,6.42,12.484
TJK,TJK,Medium,1953,80-84,2.752,2.986,5.7379999999999995
TJK,TJK,Medium,1953,85-89,0.724,0.722,1.446
TJK,TJK,Medium,1953,90-94,0.283,0.336,0.619
TJK,TJK,Medium,1953,95-99,0.062,0.084,0.14600000000000002
TJK,TJK,Medium,1953,100+,0.004,0.008,0.012
TJK,TJK,Medium,1954,0-4,137.885,137.928,275.813
TJK,TJK,Medium,1954,5-9,74.054,81.947,156.001
TJK,TJK,Medium,1954,10-14,82.921,76.428,159.349
TJK,TJK,Medium,1954,15-19,101.08,99.648,200.728
TJK,TJK,Medium,1954,20-24,85.223,86.234,171.457
TJK,TJK,Medium,1954,25-29,78.39,76.902,155.292
TJK,TJK,Medium,1954,30-34,40.965,54.535,95.5
TJK,TJK,Medium,1954,35-39,31.819,44.36,76.179
TJK,TJK,Medium,1954,40-44,38.987,53.387,92.374
TJK,TJK,Medium,1954,45-49,39.554,47.804,87.358
TJK,TJK,Medium,1954,50-54,39.07,43.645,82.715
TJK,TJK,Medium,1954,55-59,30.039,30.792,60.831
TJK,TJK,Medium,1954,60-64,22.632,20.583,43.215
TJK,TJK,Medium,1954,65-69,19.808,20.711,40.519
TJK,TJK,Medium,1954,70-74,11.499,11.976,23.475
TJK,TJK,Medium,1954,75-79,6.28,6.712,12.992
TJK,TJK,Medium,1954,80-84,3.065,3.447,6.5120000000000005
TJK,TJK,Medium,1954,85-89,0.672,0.677,1.3490000000000002
TJK,TJK,Medium,1954,90-94,0.248,0.296,0.544
TJK,TJK,Medium,1954,95-99,0.056,0.074,0.13
TJK,TJK,Medium,1954,100+,0.004,0.008,0.012
TJK,TJK,Medium,1955,0-4,149.203,147.251,296.454
TJK,TJK,Medium,1955,5-9,77.944,88.892,166.836
TJK,TJK,Medium,1955,10-14,78.332,72.791,151.123
TJK,TJK,Medium,1955,15-19,101.682,98.751,200.433
TJK,TJK,Medium,1955,20-24,86.581,88.121,174.702
TJK,TJK,Medium,1955,25-29,83.801,80.196,163.997
TJK,TJK,Medium,1955,30-34,46.469,58.632,105.101
TJK,TJK,Medium,1955,35-39,31.644,43.736,75.38
TJK,TJK,Medium,1955,40-44,38.018,52.818,90.836
TJK,TJK,Medium,1955,45-49,39.04,48.273,87.313
TJK,TJK,Medium,1955,50-54,39.654,44.968,84.62200000000001
TJK,TJK,Medium,1955,55-59,31.473,33.265,64.738
TJK,TJK,Medium,1955,60-64,22.877,20.878,43.754999999999995
TJK,TJK,Medium,1955,65-69,20.224,21.058,41.282
