ISO code,Country,Fertility,Year,Age,Male population,Female population,Total population
KAZ,KAZ,Medium,1950,0-4,382.08,358.764,740.844
KAZ,KAZ,Medium,1950,5-9,287.427,285.047,572.474
KAZ,KAZ,Medium,1950,10-14,514.235,475.639,989.874
KAZ,KAZ,Medium,1950,15-19,304.195,267.982,572.177
KAZ,KAZ,Medium,1950,20-24,366.7,378.31,745.01
KAZ,KAZ,Medium,1950,25-29,178.389,236.728,415.117
KAZ,KAZ,Medium,1950,30-34,139.596,178.589,318.185
KAZ,KAZ,Medium,1950,35-39,183.251,253.892,437.14300000000003
KAZ,KAZ,Medium,1950,40-44,170.651,216.091,386.742
KAZ,KAZ,Medium,1950,45-49,144.456,206.071,350.527
KAZ,KAZ,Medium,1950,50-54,124.316,140.092,264.408
KAZ,KAZ,Medium,1950,55-59,118.663,108.838,227.50099999999998
KAZ,KAZ,Medium,1950,60-64,125.707,119.654,245.361
KAZ,KAZ,Medium,1950,65-69,88.698,90.882,179.57999999999998
KAZ,KAZ,Medium,1950,70-74,60.621,68.954,129.575
KAZ,KAZ,Medium,1950,75-79,33.634,42.861,76.495
KAZ,KAZ,Medium,1950,80-84,14.782,19.167,33.949
KAZ,KAZ,Medium,1950,85-89,4.965,8.402,13.366999999999999
KAZ,KAZ,Medium,1950,90-94,1.183,2.668,3.851
KAZ,KAZ,Medium,1950,95-99,0.18,0.554,0.734
KAZ,KAZ,Medium,1950,100+,0.015,0.071,0.086
KAZ,KAZ,Medium,1951,0-4,439.838,407.857,847.695
KAZ,KAZ,Medium,1951,5-9,260.527,261.394,521.921
KAZ,KAZ,Medium,1951,10-14,493.764,462.721,956.485
KAZ,KAZ,Medium,1951,15-19,332.187,292.519,624.706
KAZ,KAZ,Medium,1951,20-24,363.219,365.153,728.3720000000001
KAZ,KAZ,Medium,1951,25-29,210.406,265.651,476.057
KAZ,KAZ,Medium,1951,30-34,135.729,176.637,312.366
KAZ,KAZ,Medium,1951,35-39,174.127,242.595,416.722
KAZ,KAZ,Medium,1951,40-44,172.305,221.914,394.219
KAZ,KAZ,Medium,1951,45-49,145.991,209.21,355.201
KAZ,KAZ,Medium,1951,50-54,123.336,150.456,273.792
KAZ,KAZ,Medium,1951,55-59,113.238,108.635,221.873
KAZ,KAZ,Medium,1951,60-64,120.526,115.941,236.46699999999998
KAZ,KAZ,Medium,1951,65-69,90.158,93.1,183.25799999999998
KAZ,KAZ,Medium,1951,70-74,60.393,69.107,129.5
KAZ,KAZ,Medium,1951,75-79,34.308,43.642,77.95
KAZ,KAZ,Medium,1951,80-84,15.407,20.367,35.774
KAZ,KAZ,Medium,1951,85-89,5.359,8.628,13.987
KAZ,KAZ,Medium,1951,90-94,1.347,2.949,4.295999999999999
KAZ,KAZ,Medium,1951,95-99,0.209,0.621,0.83
KAZ,KAZ,Medium,1951,100+,0.017,0.076,0.093
KAZ,KAZ,Medium,1952,0-4,467.437,431.901,899.338
KAZ,KAZ,Medium,1952,5-9,266.545,265.74,532.2850000000001
KAZ,KAZ,Medium,1952,10-14,453.707,430.631,884.338
KAZ,KAZ,Medium,1952,15-19,392.165,349.672,741.837
KAZ,KAZ,Medium,1952,20-24,346.227,337.742,683.969
KAZ,KAZ,Medium,1952,25-29,258.329,307.023,565.3520000000001
KAZ,KAZ,Medium,1952,30-34,137.304,184.929,322.233
KAZ,KAZ,Medium,1952,35-39,165.441,227.813,393.254
KAZ,KAZ,Medium,1952,40-44,177.881,236.054,413.935
KAZ,KAZ,Medium,1952,45-49,150.85,211.995,362.845
KAZ,KAZ,Medium,1952,50-54,125.676,165.935,291.611
KAZ,KAZ,Medium,1952,55-59,111.733,112.896,224.62900000000002
KAZ,KAZ,Medium,1952,60-64,115.799,112.235,228.034
KAZ,KAZ,Medium,1952,65-69,94.292,98.292,192.584
KAZ,KAZ,Medium,1952,70-74,60.973,70.328,131.301
KAZ,KAZ,Medium,1952,75-79,35.579,45.335,80.914
KAZ,KAZ,Medium,1952,80-84,16.084,21.761,37.845
KAZ,KAZ,Medium,1952,85-89,5.708,8.851,14.559000000000001
KAZ,KAZ,Medium,1952,90-94,1.493,3.192,4.6850000000000005
KAZ,KAZ,Medium,1952,95-99,0.262,0.729,0.991
KAZ,KAZ,Medium,1952,100+,0.019,0.083,0.10200000000000001
KAZ,KAZ,Medium,1953,0-4,492.171,455.074,947.245
KAZ,KAZ,Medium,1953,5-9,302.682,295.836,598.518
KAZ,KAZ,Medium,1953,10-14,396.641,382.564,779.205
KAZ,KAZ,Medium,1953,15-19,464.251,420.901,885.152
KAZ,KAZ,Medium,1953,20-24,323.267,304.539,627.806
KAZ,KAZ,Medium,1953,25-29,311.51,350.867,662.377
KAZ,KAZ,Medium,1953,30-34,144.912,201.504,346.416
KAZ,KAZ,Medium,1953,35-39,156.461,210.816,367.27700000000004
KAZ,KAZ,Medium,1953,40-44,183.78,252.402,436.182
KAZ,KAZ,Medium,1953,45-49,157.021,214.302,371.323
KAZ,KAZ,Medium,1953,50-54,129.56,183.32,312.88
KAZ,KAZ,Medium,1953,55-59,112.202,120.337,232.539
KAZ,KAZ,Medium,1953,60-64,110.938,108.573,219.511
KAZ,KAZ,Medium,1953,65-69,98.815,104.281,203.096
KAZ,KAZ,Medium,1953,70-74,62.007,72.222,134.22899999999998
KAZ,KAZ,Medium,1953,75-79,36.938,47.614,84.55199999999999
KAZ,KAZ,Medium,1953,80-84,16.605,22.936,39.541
KAZ,KAZ,Medium,1953,85-89,5.92,9.096,15.016
KAZ,KAZ,Medium,1953,90-94,1.597,3.359,4.9559999999999995
KAZ,KAZ,Medium,1953,95-99,0.306,0.815,1.121
KAZ,KAZ,Medium,1953,100+,0.021,0.091,0.112
KAZ,KAZ,Medium,1954,0-4,522.729,485.348,1008.077
KAZ,KAZ,Medium,1954,5-9,356.504,341.268,697.7719999999999
KAZ,KAZ,Medium,1954,10-14,343.569,337.411,680.98
KAZ,KAZ,Medium,1954,15-19,519.922,478.293,998.215
KAZ,KAZ,Medium,1954,20-24,313.372,285.485,598.857
KAZ,KAZ,Medium,1954,25-29,355.084,384.035,739.119
KAZ,KAZ,Medium,1954,30-34,161.584,225.176,386.76
KAZ,KAZ,Medium,1954,35-39,149.381,197.776,347.15700000000004
KAZ,KAZ,Medium,1954,40-44,187.142,263.984,451.126
KAZ,KAZ,Medium,1954,45-49,163.689,218.838,382.527
KAZ,KAZ,Medium,1954,50-54,134.339,199.29,333.629
KAZ,KAZ,Medium,1954,55-59,113.708,130.386,244.094
KAZ,KAZ,Medium,1954,60-64,106.957,106.65,213.607
KAZ,KAZ,Medium,1954,65-69,101.826,108.945,210.771
KAZ,KAZ,Medium,1954,70-74,63.783,75.11,138.893
KAZ,KAZ,Medium,1954,75-79,38.112,50.181,88.293
KAZ,KAZ,Medium,1954,80-84,16.944,23.842,40.786
KAZ,KAZ,Medium,1954,85-89,5.963,9.408,15.370999999999999
KAZ,KAZ,Medium,1954,90-94,1.606,3.39,4.996
KAZ,KAZ,Medium,1954,95-99,0.309,0.834,1.143
KAZ,KAZ,Medium,1954,100+,0.024,0.101,0.125
KAZ,KAZ,Medium,1955,0-4,564.759,527.43,1092.1889999999999
KAZ,KAZ,Medium,1955,5-9,406.569,384.059,790.628
KAZ,KAZ,Medium,1955,10-14,315.258,313.403,628.6610000000001
KAZ,KAZ,Medium,1955,15-19,542.105,504.65,1046.755
