ISO code,Country,Fertility,Year,Age,Male population,Female population,Total population
UZB,UZB,Medium,2026,15-19,62.761014260862666,59.65300138132033,122.41401564218303
UZB,UZB,Medium,2026,20-24,53.20552655368158,50.9402361192408,104.14576267292237
UZB,UZB,Medium,2026,25-29,55.699331161830365,53.68697159571962,109.38630275754998
UZB,UZB,Medium,2026,30-34,64.3441862181665,61.827839987102884,126.17202620526938
UZB,UZB,Medium,2026,35-39,62.84502562583096,62.12450894112479,124.96953456695576
UZB,UZB,Medium,2026,40-44,52.833650919229534,53.80400052770601,106.63765144693555
UZB,UZB,Medium,2026,45-49,42.829817261885346,44.37467253647681,87.20448979836215
UZB,UZB,Medium,2026,50-54,36.01336093221219,38.30869327639661,74.32205420860879
UZB,UZB,Medium,2026,55-59,29.458069481409392,32.80238215848747,62.26045163989686
UZB,UZB,Medium,2026,60-64,26.323683310680984,30.970681675122684,57.29436498580367
UZB,UZB,Medium,2026,65-69,19.977380830374255,24.24365811339733,44.22103894377158
UZB,UZB,Medium,2026,70-74,12.34094749065646,15.600188979627397,27.94113647028386
UZB,UZB,Medium,2026,75-79,4.856761821077696,6.903932501056916,11.760694322134615
UZB,UZB,Medium,2026,80-84,2.2018233333948776,3.365794476854051,5.567617810248929
UZB,UZB,Medium,2026,85-89,1.1482776085184705,1.9627516907267615,3.1110292992452315
UZB,UZB,Medium,2026,90-94,0.32927889675584676,0.693613481950667,1.0228923787065138
UZB,UZB,Medium,2026,95-99,0.05539614021926167,0.1397336046148852,0.19512974483414688
UZB,UZB,Medium,2026,100+,0.004035480413323698,0.01500057365760728,0.01903605407093098
UZB,UZB,Medium,2027,0-4,62.75701954287776,59.31116765661192,122.06818719948969
UZB,UZB,Medium,2027,5-9,70.52821347094353,66.4177709517602,136.94598442270376
UZB,UZB,Medium,2027,10-14,70.64687290006661,66.90867287719108,137.5555457772577
UZB,UZB,Medium,2027,15-19,64.35103430614062,61.182122358542664,125.5331566646833
