ISO code,Country,Fertility,Year,Age,Male population,Female population,Total population
MNG,MNG,Medium,1950,0-4,47.635,47.68,95.315
MNG,MNG,Medium,1950,5-9,40.39,40.818,81.208
MNG,MNG,Medium,1950,10-14,38.532,38.638,77.16999999999999
MNG,MNG,Medium,1950,15-19,35.713,35.329,71.042
MNG,MNG,Medium,1950,20-24,32.627,32.249,64.876
MNG,MNG,Medium,1950,25-29,29.955,29.314,59.269
MNG,MNG,Medium,1950,30-34,29.13,29.281,58.411
MNG,MNG,Medium,1950,35-39,25.553,23.259,48.812
MNG,MNG,Medium,1950,40-44,25.237,27.943,53.18
MNG,MNG,Medium,1950,45-49,21.146,21.886,43.032
MNG,MNG,Medium,1950,50-54,18.51,21.513,40.023
MNG,MNG,Medium,1950,55-59,15.896,17.521,33.417
MNG,MNG,Medium,1950,60-64,10.829,12.698,23.527
MNG,MNG,Medium,1950,65-69,7.12,9.504,16.624
MNG,MNG,Medium,1950,70-74,3.301,5.541,8.842
MNG,MNG,Medium,1950,75-79,1.133,2.297,3.43
MNG,MNG,Medium,1950,80-84,0.575,0.914,1.4889999999999999
MNG,MNG,Medium,1950,85-89,0.161,0.286,0.44699999999999995
MNG,MNG,Medium,1950,90-94,0.025,0.053,0.078
MNG,MNG,Medium,1950,95-99,0.002,0.005,0.007
MNG,MNG,Medium,1950,100+,0,0,0.0
MNG,MNG,Medium,1951,0-4,49.697,49.805,99.50200000000001
MNG,MNG,Medium,1951,5-9,40.918,41.348,82.26599999999999
MNG,MNG,Medium,1951,10-14,38.824,38.999,77.82300000000001
MNG,MNG,Medium,1951,15-19,36.254,35.887,72.14099999999999
MNG,MNG,Medium,1951,20-24,33.146,32.75,65.896
MNG,MNG,Medium,1951,25-29,30.201,29.475,59.676
MNG,MNG,Medium,1951,30-34,29.349,29.631,58.980000000000004
MNG,MNG,Medium,1951,35-39,25.876,23.548,49.424
MNG,MNG,Medium,1951,40-44,25.263,27.391,52.653999999999996
MNG,MNG,Medium,1951,45-49,21.642,22.664,44.306
MNG,MNG,Medium,1951,50-54,18.583,21.349,39.932
MNG,MNG,Medium,1951,55-59,16.133,18.045,34.178
MNG,MNG,Medium,1951,60-64,11.32,13.07,24.39
MNG,MNG,Medium,1951,65-69,7.399,9.627,17.026
MNG,MNG,Medium,1951,70-74,3.643,5.819,9.462
MNG,MNG,Medium,1951,75-79,1.259,2.505,3.764
MNG,MNG,Medium,1951,80-84,0.556,0.954,1.51
MNG,MNG,Medium,1951,85-89,0.188,0.314,0.502
MNG,MNG,Medium,1951,90-94,0.032,0.065,0.097
MNG,MNG,Medium,1951,95-99,0.002,0.006,0.008
MNG,MNG,Medium,1951,100+,0,0,0.0
MNG,MNG,Medium,1952,0-4,52.887,53.188,106.075
MNG,MNG,Medium,1952,5-9,41.29,41.705,82.995
MNG,MNG,Medium,1952,10-14,38.996,39.25,78.24600000000001
MNG,MNG,Medium,1952,15-19,36.755,36.449,73.20400000000001
MNG,MNG,Medium,1952,20-24,33.603,33.154,66.757
MNG,MNG,Medium,1952,25-29,30.527,29.821,60.348
MNG,MNG,Medium,1952,30-34,29.304,29.428,58.732
