Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,4.531571954374715e-12,9.280838651962037e-13,4.009165636881785e-12,5.120041045940486e-12,1.2121893451693775e-15,,1.0029991925976284e-10,0.0,,4.531571954374715e-12,9.280838651962037e-13,4.009165636881785e-12,5.120041045940486e-12,1.2121893451693775e-15,,1.0029991925976284e-10,0.0
2010,,4.8550636030268875e-12,9.657203467115641e-13,4.3521874123577495e-12,5.250667437415478e-12,1.0844945598187109e-15,,9.59127603752654e-11,0.0,,4.787416647374142e-12,9.598977208188571e-13,4.352877093963368e-12,5.246383319870776e-12,1.1018594659163793e-15,,9.398671923769415e-11,0.0
2020,,5.7835201238660925e-12,1.0491869927223155e-12,5.0751301935211435e-12,6.0323864527551475e-12,7.718293277881791e-16,,7.0021356842449e-11,0.0,,5.038970269118818e-12,1.0228535298308275e-12,4.356251539802769e-12,5.4757697782950215e-12,1.0051529535058791e-15,,7.838123854985806e-11,0.0
2030,,6.489491111347707e-12,1.171271778656607e-12,5.568691573503962e-12,6.328859777095593e-12,6.177512349523674e-16,,6.627193661382556e-11,0.0,,5.291276788014999e-12,1.107921504638307e-12,4.544809605761e-12,5.737099684210988e-12,7.344130863949249e-16,,4.2728009505406726e-11,0.0
2040,,6.054677518545518e-12,1.3128152578478374e-12,4.641795844492689e-12,5.647604171589077e-12,4.896726960498307e-16,,5.8076213035973606e-11,0.0,,5.422346952622113e-12,1.209527456443922e-12,5.019630105010416e-12,6.000640869922052e-12,5.707411547623688e-16,,3.650628490685711e-11,0.0
2050,,5.106890948085253e-12,1.4504441933795017e-12,3.118673528202227e-12,4.80263926690125e-12,2.8014190629917833e-16,,4.242958155638749e-11,0.0,,4.949734256312768e-12,1.2948251407412655e-12,5.025015121286726e-12,6.0319578513540406e-12,1.7432116986435668e-16,,2.156692665499784e-11,0.0
2060,,4.465621387895821e-12,1.5718529680699732e-12,2.6407018920292522e-12,4.6738881645949716e-12,2.0703637237164508e-16,,3.7107108212555406e-11,0.0,,5.026472555697131e-12,1.3383407470434686e-12,5.778387021540137e-12,5.4326030427866775e-12,1.5973843843403702e-16,,2.3449655029149762e-11,0.0
2070,,3.879419521883257e-12,1.6742909154788816e-12,2.461096411679415e-12,4.497658710473181e-12,1.6702981379512364e-16,,3.259364972462118e-11,0.0,,4.979672190611252e-12,1.3550934988587517e-12,6.1994158324064006e-12,4.592170692738888e-12,1.3690496705480986e-16,,2.4669563347441946e-11,0.0
2080,,3.3797641632770143e-12,1.7491641982207377e-12,2.5772674623154908e-12,4.293428878534321e-12,1.373846589946471e-16,,2.8776394158018234e-11,0.0,,4.804613172321546e-12,1.3397939144045257e-12,6.185629154004093e-12,3.587710753236251e-12,1.063963571166995e-16,,2.5411251118349226e-11,0.0
2090,,2.878737975558233e-12,1.7915876769483247e-12,2.7195416341977327e-12,4.05949880274951e-12,1.0812325774604032e-16,,2.509731007436952e-11,0.0,,3.891195945926383e-12,1.2859566318088998e-12,6.322388401663229e-12,2.8019155994978425e-12,6.782887918265313e-17,,1.9618248030444753e-11,0.0
2100,,2.4520352533709615e-12,1.8069237683803e-12,2.7854463694058582e-12,3.811863596616585e-12,7.799841582868993e-17,,2.1750868721795466e-11,0.0,,3.1071913725252002e-12,1.1993279441929244e-12,5.7924625949871425e-12,1.8433533070858304e-12,5.468523683499449e-18,,1.3326985067109475e-11,0.0
