Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,7.644979738367276e-13,4.4623021401236534e-12,1.955408582526629e-12,4.047421446651223e-12,3.0303673431523583e-16,,1.3265962400143439e-11,0.0,,7.644979738367276e-13,4.4623021401236534e-12,1.955408582526629e-12,4.047421446651223e-12,3.0303673431523583e-16,,1.3265962400143439e-11,0.0
2010,,7.091691462669209e-13,4.490419372664159e-12,1.6854907862248568e-12,4.191071226822111e-12,2.7111414099605653e-16,,1.308062876715214e-11,0.0,,7.022584874595248e-13,4.446145049796352e-12,1.6900560063867327e-12,4.212360927579129e-12,2.7545525640664013e-16,,1.28655482253144e-11,0.0
2020,,6.273278726850345e-13,4.5255835536675365e-12,1.616523629234604e-12,4.602796476462558e-12,1.9295056837958487e-16,,1.2472871629861984e-11,0.0,,5.331230854229079e-13,4.3766566573683926e-12,1.6128584282603689e-12,4.44795354586302e-12,2.5127945058679824e-16,,1.2321096183104009e-11,0.0
2030,,5.689857509106146e-13,4.559880217183031e-12,1.6528921854913602e-12,6.0821578581160425e-12,1.5443240938627826e-16,,1.4055882744396742e-11,0.0,,4.2548419178126816e-13,4.310957310681392e-12,1.5233329191696671e-12,5.0407966318113006e-12,1.8359684311536327e-16,,1.0771624889529851e-11,0.0
2040,,4.4752846964012705e-13,4.5674650748180596e-12,1.3750792551048533e-12,4.409666301903253e-12,1.2241388091499818e-16,,1.052576221742002e-11,0.0,,3.1945890483192784e-13,4.241015102698487e-12,1.6771419574093409e-12,5.0984287908059414e-12,1.4268029794501431e-16,,9.017102426211883e-12,0.0
2050,,3.282039764888814e-13,4.530793974858008e-12,8.919743524183566e-13,2.174025889253699e-12,7.003302238516607e-17,,5.2556505075198945e-12,0.0,,2.2133693780434245e-13,4.138232887305095e-12,1.6667572414530346e-12,4.6653437623941315e-12,4.357876960834235e-17,,4.679922405860467e-12,0.0
2060,,2.641732114881901e-13,4.4494406496570165e-12,7.428354097137463e-13,2.3325218175870453e-12,5.1757283728437514e-17,,4.385753266926599e-12,0.0,,2.1306777742107914e-13,3.992109353227945e-12,1.7210474041085505e-12,4.1910518949560856e-12,3.993321539220672e-17,,4.2986404955400185e-12,0.0
2070,,2.2129800221792589e-13,4.360022553246918e-12,6.893879955927711e-13,2.494145400194961e-12,4.175598696938329e-17,,3.706352717443315e-12,0.0,,2.0636501168855675e-13,3.8234912598437476e-12,1.6872238880140255e-12,3.478510727545619e-12,3.4225044344120794e-17,,3.9501886850487215e-12,0.0
2080,,1.8724359114856117e-13,4.285971357140335e-12,7.131783940443251e-13,2.633946447488535e-12,3.434496144061642e-17,,3.1396823199617184e-12,0.0,,1.9647365099442456e-13,3.636222748711639e-12,1.5497889402977857e-12,2.599775924398856e-12,2.6598159192235804e-17,,3.4925328549187486e-12,0.0
2090,,1.5859566867962045e-13,4.234190470694904e-12,7.663789039889084e-13,2.74776232541587e-12,2.7029869220319948e-17,,2.6284334825947684e-12,0.0,,1.79567526373746e-13,3.4387653775908925e-12,1.3797106869078659e-12,1.5604063635913715e-12,1.6956624784450928e-17,,3.098395012043148e-12,0.0
2100,,1.3356497999233964e-13,4.165398025443856e-12,7.974989190318758e-13,2.8363617172997967e-12,1.94989210641662e-17,,2.1785007329419065e-12,0.0,,1.6569996331069654e-13,3.237360922724429e-12,1.114837903517885e-12,5.551306025302785e-13,1.367083061504663e-18,,2.2710566328562374e-12,0.0
