Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,3.410616277416885e-11,3.3967382283801235e-13,2.6291670365884453e-13,1.4943029994213371e-10,2.6538320152535987e-14,0.0,,1.1738099599066168e-13,8.35810113929871e-12,3.410616277416885e-11,3.3967382283801235e-13,2.6291670365884453e-13,1.4943029994213371e-10,2.6538320152535987e-14,0.0,,1.1738099599066168e-13,8.35810113929871e-12
2010,3.4973435912006074e-11,3.6019629544820836e-13,2.730434886902985e-13,1.5435525276242356e-10,2.7798591655705268e-14,0.0,,1.343007812802747e-13,8.95390776773353e-12,3.496748685812039e-11,3.561544849889028e-13,2.7300335195105044e-13,1.5421229435043072e-10,2.7798591655705268e-14,0.0,,1.3218580641836379e-13,8.95390776773353e-12
2020,3.603938585469865e-11,4.316866308862188e-13,2.9132037196509834e-13,1.335216799869907e-10,2.8048084007864412e-14,0.0,,1.751902680658706e-13,9.282820264101089e-12,3.685431219461559e-11,4.2269855916141886e-13,2.979111782971672e-13,1.6493870321830724e-10,3.250015997065721e-14,0.0,,1.7060782253173023e-13,1.0366943904634407e-11
2030,3.4969273664117675e-11,5.090994619336316e-13,2.8950994651719735e-13,1.0380591201434678e-10,2.85438985900658e-14,0.0,,2.1255478314260726e-13,8.451411248393461e-12,3.8641793904104154e-11,5.364097510400703e-13,3.344241822464999e-13,1.7730928011231156e-10,4.211259609006558e-14,0.0,,2.329995129297309e-13,1.2406194590160642e-11
2040,3.3265064776818075e-11,5.858919014433379e-13,2.8378220253003125e-13,8.539499739143532e-11,3.201094073908311e-14,0.0,,2.361719752225973e-13,7.602152458739331e-12,3.985942730561838e-11,6.596477721352997e-13,3.800944036637961e-13,1.8852654862070373e-10,5.645566394548565e-14,0.0,,2.9750619179531676e-13,1.4864581896522303e-11
2050,2.972340630705338e-11,6.124927906906593e-13,2.5426877379207915e-13,5.790859556581756e-11,3.232639850248021e-14,0.0,,2.351144877916418e-13,5.5666025166285145e-12,3.985586065972908e-11,7.552787915784897e-13,4.2571899164941805e-13,1.9849165970995003e-10,7.285325665180674e-14,0.0,,3.3416572885709083e-13,1.715105965746154e-11
2060,2.7529647407025588e-11,5.894577309921842e-13,2.512138101026523e-13,4.0732475344709973e-11,3.2041618133259257e-14,0.0,,2.17842193086036e-13,4.6064772911168965e-12,3.911112131328421e-11,8.441646619201092e-13,4.680170194748099e-13,2.0533542622205482e-10,9.375140233852772e-14,0.0,,3.503805361317412e-13,1.925950466646136e-11
2070,2.6479165701046288e-11,5.668956589558177e-13,2.6362177691352736e-13,3.4305898427022594e-11,3.5135898820056374e-14,0.0,,2.0550488054191186e-13,4.441988824696325e-12,3.7829845574182686e-11,9.524179919674336e-13,5.051699254988261e-13,2.1569382968164957e-10,1.189072669303605e-13,0.0,,3.708252659188648e-13,2.1142418534857237e-11
2080,2.561606003567641e-11,5.480463577509687e-13,2.8061199877910216e-13,3.2183677944885857e-11,4.001880526307305e-14,0.0,,1.959874800576384e-13,4.540088131152203e-12,3.5778850035200645e-11,1.0223601921471108e-12,5.273700865982436e-13,2.261704340151696e-10,1.4658315411148904e-13,0.0,,3.7611270307364215e-13,2.2382200668021946e-11
2090,2.4537618124739704e-11,5.399830364984445e-13,2.9343053041829943e-13,3.124703633094374e-11,4.57654101162671e-14,0.0,,1.8647012039038792e-13,4.633013798313329e-12,3.327695940153681e-11,1.138313190983697e-12,5.367431989063388e-13,2.503159858040853e-10,1.6994594729301775e-13,0.0,,4.004348867742691e-13,2.3042622276489947e-11
2100,2.349605999958893e-11,5.310598910515064e-13,3.0582225205403475e-13,3.09024892821e-11,5.2011305801451645e-14,0.0,,1.7801022094274414e-13,4.710191713787909e-12,3.0681096008016075e-11,9.811381554697517e-13,5.381920399534747e-13,2.628328787728142e-10,1.9932074781530925e-13,0.0,,3.405106262314749e-13,2.3183213954223226e-11
