Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,1.203433511696994e-12,6.033937238747456e-12,8.115066951752681e-11,2.1511411358796087e-13,0.0,5.7916939473490176e-12,5.618277544583439e-12,8.157630387167768e-13,,1.203433511696994e-12,6.033937238747456e-12,8.115066951752681e-11,2.1511411358796087e-13,0.0,5.7916939473490176e-12,5.618277544583439e-12,8.157630387167768e-13
2010,,1.1169546190736843e-12,6.0612504598767095e-12,7.62462940007147e-11,2.1970462558626447e-13,0.0,5.6531077562149685e-12,5.4631659439363656e-12,9.105298980072174e-13,,1.1077811844922849e-12,6.006427560184546e-12,7.629093190519853e-11,2.210058308235729e-13,0.0,5.6581770518926425e-12,5.374826451964853e-12,8.872822723944573e-13
2020,,1.0378889588047446e-12,6.0433589556263545e-12,7.946901470212708e-11,2.4491956314605384e-13,0.0,5.2946423287347785e-12,5.390485367101626e-12,1.1620688135718922e-12,,8.826438928702386e-13,5.8711928548060835e-12,6.903870530816647e-11,2.4823854994152073e-13,0.0,5.1509825051143646e-12,5.159147848515788e-12,1.0818579105481563e-12
2030,,1.0280110096516635e-12,6.034315408465218e-12,6.740705216223829e-11,3.0041382792847515e-13,0.0,5.704089110769584e-12,6.1678145230059656e-12,1.5294214462599487e-12,,7.887977922747813e-13,5.740414220356538e-12,6.125659007816253e-11,3.1197906671248665e-13,0.0,4.5170048257325845e-12,4.5682485572129394e-12,1.4333037794828083e-12
2040,,8.905095627911863e-13,6.0193378059736355e-12,6.497629517765445e-11,3.370031304798099e-13,0.0,3.662479174104671e-12,4.261275360351037e-12,2.0049021037110704e-12,,7.623878199754242e-13,5.608389187089502e-12,6.133522856277551e-11,4.3107222435709303e-13,0.0,4.9365702498027614e-12,3.519400482848712e-12,1.901753494265579e-12
2050,,6.902489647561685e-13,5.994348246940451e-12,5.988939205670007e-11,3.576428432919277e-13,0.0,6.009734810491496e-13,1.6533382735800515e-12,2.555122996864001e-12,,7.087954355389223e-13,5.4643485916661136e-12,6.036993127622736e-11,5.74577982848795e-13,0.0,5.050422753616335e-12,1.4016149352258369e-12,2.385754788170047e-12
2060,,6.140707517129915e-13,5.9525531205528726e-12,5.739499500667654e-11,4.795903799960366e-13,0.0,7.080251098953716e-13,1.377388004000779e-12,3.2072855656040122e-12,,8.05522369726891e-13,5.290659403633935e-12,5.1895085451114647e-11,7.524861810048744e-13,0.0,5.228806970736244e-12,1.2736851504047129e-12,2.8938101914732783e-12
2070,,5.687728933667647e-13,5.888617718441402e-12,5.756232296372232e-11,6.479109783408267e-13,0.0,8.695604999942043e-13,1.1652547416557413e-12,3.963639746279446e-12,,9.04462919490423e-13,5.10870772768568e-12,4.286331706238046e-11,9.37002428771927e-13,0.0,5.145195033917638e-12,1.1351189085906377e-12,3.429044808517245e-12
2080,,5.303886670138258e-13,5.8495699603589024e-12,6.067445157409422e-11,8.559690499801429e-13,0.0,1.0744065142773151e-12,9.903484282647312e-13,4.7589675256087816e-12,,9.679980341598118e-13,4.923024227859729e-12,3.213308091831736e-11,1.1069984989439672e-12,0.0,4.486103329093271e-12,9.365765541585749e-13,3.917726386359899e-12
2090,,5.054874162475909e-13,5.8695878019099376e-12,6.554407711023558e-11,1.1022066506022328e-12,0.0,1.302825685875475e-12,8.349417077863074e-13,5.584377578415902e-12,,1.0183811259556474e-12,4.741136302999216e-12,1.9944407236849315e-11,1.2055946518874094e-12,0.0,2.883686995788781e-12,7.619655774393498e-13,4.390108068741404e-12
2100,,4.793334240811575e-13,5.863311572373853e-12,7.160795567617839e-11,1.3793428205177705e-12,0.0,1.5528539825532264e-12,6.996256872449089e-13,6.431059677847184e-12,,1.0588911475081786e-12,4.54589577786324e-12,3.732017733043548e-12,1.3632906652530363e-12,0.0,4.342287705620673e-13,4.650383268571534e-13,4.804364371613357e-12
