Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,3.583232416484304e-14,7.294954451533107e-14,9.729898057910102e-15,5.531786417099744e-13,4.808147842573178e-14,1.583961835024844e-15,,5.983010059761941e-13,0.0,3.583232416484304e-14,7.294954451533107e-14,9.729898057910102e-15,5.531786417099744e-13,4.808147842573178e-14,1.583961835024844e-15,,5.983010059761941e-13,0.0
2010,3.578938410982473e-14,7.336538749461879e-14,9.761006227128536e-15,5.269587850887357e-13,4.764074632867483e-14,1.4903907086989601e-15,,6.276451467063657e-13,0.0,3.5381469081517614e-14,7.327790113523042e-14,9.672799379686869e-15,5.288140599027187e-13,4.8338473157227516e-14,1.514213620357048e-15,,6.244362426958908e-13,0.0
2020,3.5767919247104485e-14,8.656706311547926e-14,9.709701796466489e-15,3.7719837591217516e-13,5.1148536673514636e-14,1.060404761972672e-15,,6.783310629074123e-13,0.0,3.4329473887091687e-14,7.524823711660533e-14,9.436577429197099e-15,4.159165672001737e-13,4.686338361988072e-14,1.33192860957798e-15,,7.425140186776459e-13,0.0
2030,3.551028408178361e-14,9.184679440519917e-14,9.664762322540449e-15,3.511113576617654e-13,5.596483145411835e-14,7.378787852563481e-16,,7.583225698541879e-13,0.0,3.3234536055253e-14,7.77138040476416e-14,9.200433596139628e-15,2.878459989488774e-13,4.903254331523018e-14,8.210274482566888e-16,,9.306984327657509e-13,0.0
2040,3.493061399819222e-14,7.599122299039801e-14,9.607198813315095e-15,2.7875791242355625e-13,4.64436618841197e-14,6.0740136855916155e-16,,7.587402153448062e-13,0.0,3.209666075079046e-14,6.946952007568468e-14,8.954528957636204e-15,2.5269661482193065e-13,4.263248925616678e-14,6.139185251684346e-16,,1.1395798500768969e-12,0.0
2050,3.3749801221105847e-14,5.151133727067129e-14,9.546344687953884e-15,1.7638291274141566e-13,2.871673766745119e-14,3.8993099121439237e-16,,6.586783386841613e-13,0.0,3.052939780811721e-14,5.265522438942794e-14,8.700842919037522e-15,1.8242141866463367e-13,2.6464662450900885e-14,2.1271070156261838e-16,,1.2880406744081458e-12,0.0
2060,3.216106825092345e-14,3.9326554356393135e-14,9.47402731360144e-15,1.1690236299147684e-13,2.2155503458401798e-14,2.7812634428137726e-16,,6.110500188376097e-13,0.0,2.8640097364779014e-14,4.836629071031009e-14,8.409697312055289e-15,1.7822046199985086e-13,2.6529857581343044e-14,1.9356196422023168e-16,,1.4581878276081982e-12,0.0
2070,3.0636745363268505e-14,3.115659427928117e-14,9.379515550094869e-15,6.873958045868491e-14,1.8360036953531703e-14,2.1523704998917169e-16,,6.001449595728808e-13,0.0,2.6579041866156518e-14,4.4146405094163086e-14,8.119298662669522e-15,1.7148187926912502e-13,2.531459824460492e-14,1.6557728179643854e-16,,1.6070813372953782e-12,0.0
2080,2.919830258565016e-14,2.5441961939186505e-14,9.33639537306325e-15,3.928752662897603e-14,1.5904435482702054e-14,1.6806695215173075e-16,,6.054284559937178e-13,0.0,2.43247612847406e-14,3.8688121886950105e-14,7.842695810067583e-15,1.6005078625366062e-13,2.3285277791455124e-14,1.29867154519769e-16,,1.7152044164906106e-12,0.0
2090,2.7802792115866742e-14,2.16700933548575e-14,9.406189748031952e-15,2.7108892395898202e-14,1.4090349860296189e-14,1.2334998782301751e-16,,6.104835861080008e-13,0.0,2.2027540648306374e-14,3.4392533377318536e-14,7.58612911045297e-15,1.5357681631807637e-13,1.935643836010379e-14,8.704187483007569e-17,,1.7859397127033867e-12,0.0
2100,2.6364346755853937e-14,1.8578668924182826e-14,9.44678369768676e-15,2.1971216042821398e-14,1.2326566699503351e-14,7.958497378195196e-17,,6.131842335711774e-13,0.0,1.9880607622041746e-14,2.821660533311189e-14,7.315142965793347e-15,1.3693068099402084e-13,1.8039974984625773e-14,2.897327295465824e-17,,1.8091080467618907e-12,0.0
