Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,2.1273808540604166e-12,1.0868375268826738e-11,6.58094949906023e-13,3.0995716503955896e-11,1.063597258314223e-11,0.0,,1.3291095951556367e-11,0.0,2.1273808540604166e-12,1.0868375268826738e-11,6.58094949906023e-13,3.0995716503955896e-11,1.063597258314223e-11,0.0,,1.3291095951556367e-11,0.0
2010,2.1248313419074715e-12,1.0925247693514316e-11,6.915530460595097e-13,2.938513096514602e-11,1.0331429405679242e-11,0.0,,1.3302980338924472e-11,0.0,2.1006132269065662e-12,1.0912220076491123e-11,6.837853606657106e-13,2.9488585747424475e-11,1.0482737800921805e-11,0.0,,1.307002754273227e-11,0.0
2020,2.123556835881229e-12,1.2874554275529935e-11,7.616871347862811e-13,2.0812604892759192e-11,1.05913546201643e-11,0.0,,1.3981747691559063e-11,0.0,2.0381556802644777e-12,1.1191179114542502e-11,7.34073462676615e-13,2.294895204799461e-11,9.704025371047874e-12,0.0,,1.2847244789526002e-11,0.0
2030,2.1082610132147102e-12,1.3629476926448269e-11,8.694155255588446e-13,1.9080152873078707e-11,1.0758139124289768e-11,0.0,,1.629523543127758e-11,0.0,1.97314874649456e-12,1.1532230625899042e-11,8.184967343533773e-13,1.5642179243571834e-11,9.425543428836806e-12,0.0,,1.2073048266819805e-11,0.0
2040,2.073845599752715e-12,1.123162723987209e-11,1.0067966230479e-12,1.497725467171275e-11,8.166917592650652e-12,0.0,,1.2301352129121506e-11,0.0,1.905592675647042e-12,1.0267708605271297e-11,9.307818529938464e-13,1.3577019388635194e-11,7.4967389653426e-12,0.0,,9.590191503790563e-12,0.0
2050,2.0037402668024825e-12,7.565674313263053e-12,1.1516727261540983e-12,9.503547098426417e-12,4.6236858186010036e-12,0.0,,6.416771018439863e-12,0.0,1.8125436086970304e-12,7.733681563016992e-12,1.0538790811003145e-12,9.828902456696973e-12,4.261078477050582e-12,0.0,,4.488771216588278e-12,0.0
2060,1.909416568801114e-12,5.725132080126084e-12,1.2897328350448137e-12,6.436152911927418e-12,3.305746817424712e-12,0.0,,5.326704542917192e-12,0.0,1.7003749509515434e-12,7.0411314416622815e-12,1.1728601073329383e-12,9.81206907516144e-12,3.958428929985226e-12,0.0,,4.487344429971497e-12,0.0
2070,1.8189168889789332e-12,4.48281752059361e-12,1.4244121397903836e-12,3.9253035256637796e-12,2.5673747412309046e-12,0.0,,4.5033891530791756e-12,0.0,1.5780092447951967e-12,6.351795465973907e-12,1.2734416874347085e-12,9.792297103313883e-12,3.5398650977425417e-12,0.0,,4.516931373477296e-12,0.0
2080,1.7335156083370657e-12,3.6109868848808598e-12,1.5557473977747317e-12,2.3564663733835104e-12,2.108998161295025e-12,0.0,,3.8491197216537256e-12,0.0,1.4441716091264035e-12,5.4910190508630996e-12,1.3493250560924916e-12,9.599848443702958e-12,3.0877302716671774e-12,0.0,,4.388628599666628e-12,0.0
2090,1.6506638398481442e-12,3.030323989736904e-12,1.6788078684972763e-12,1.7208726935939162e-12,1.7891795402593249e-12,0.0,,3.2655109847410498e-12,0.0,1.30778458632978e-12,4.809417628912947e-12,1.3978553049810728e-12,9.749056417007039e-12,2.4578627421622494e-12,0.0,,4.389949364985562e-12,0.0
2100,1.565262684231392e-12,2.5604738549620752e-12,1.7835707885580065e-12,1.48344137274348e-12,1.5136706952921306e-12,0.0,,2.7427502211349876e-12,0.0,1.1803203559680043e-12,3.888754933683074e-12,1.423680742865377e-12,9.24521620421276e-12,2.215262507966421e-12,0.0,,3.708121897626792e-12,0.0
