Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,5.058128243315123e-12,1.0151020645371884e-13,1.9561899830154904e-12,2.7687616589205817e-11,4.014998864654496e-14,0.0,,2.1307679846249243e-14,1.7360279998065483e-12,5.058128243315123e-12,1.0151020645371884e-13,1.9561899830154904e-12,2.7687616589205817e-11,4.014998864654496e-14,0.0,,2.1307679846249243e-14,1.7360279998065483e-12
2010,5.1867494412953534e-12,1.046422530015405e-13,1.94990151400066e-12,2.8741405427793158e-11,4.094977197572378e-14,0.0,,2.4379057439649303e-14,1.82385610880272e-12,5.18586766891432e-12,1.034680402450972e-13,1.948074097264836e-12,2.8714786453008426e-11,4.094977197572378e-14,0.0,,2.3995133768498503e-14,1.82385610880272e-12
2020,5.344835402531076e-12,1.185102315626482e-13,1.8805239268389287e-12,2.5145352259639012e-11,3.878058601160492e-14,0.0,,3.1801554271683316e-14,1.8176584548066202e-12,5.465693235300165e-12,1.1604275264735437e-13,1.9416405503155194e-12,3.106193188863928e-11,4.49362386503325e-14,0.0,,3.0969723085466773e-14,2.0299393147407133e-12
2030,5.186132200628629e-12,1.2933415240113574e-13,1.5335044788247263e-12,1.9906061242859727e-11,3.5412943849677194e-14,0.0,,3.8584177337148804e-14,1.565966420317676e-12,5.7307871737098725e-12,1.362721984469843e-13,1.9351664945922867e-12,3.400123948009573e-11,5.2246921256925576e-14,0.0,,4.2295425753165805e-14,2.298750262879705e-12
2040,4.933388727940462e-12,1.3670130883113088e-13,1.1668235792553765e-12,1.67093831346695e-11,3.395188128189958e-14,0.0,,4.287130684396463e-14,1.32350624119752e-12,5.9113685049586776e-12,1.539101660902374e-13,1.9268946029588347e-12,3.688931082065281e-11,5.987877426252025e-14,0.0,,5.4005049148064064e-14,2.5878677883500544e-12
2050,4.408141414235467e-12,1.3166279455931965e-13,7.281910896645722e-13,1.151222877927794e-11,2.8017646186407795e-14,0.0,,4.267934942431662e-14,9.114059622501106e-13,5.910839064704253e-12,1.6235638676120095e-13,1.8992924896518287e-12,3.946014306806192e-11,6.314271572959643e-14,0.0,,6.065971041360284e-14,2.808100614810122e-12
2060,4.082795667569031e-12,1.1781828518030866e-13,5.448295376348811e-13,8.153641435246028e-12,2.2177228940271e-14,0.0,,3.9543982099098433e-14,7.134970500623696e-13,5.800391421592625e-12,1.687280165206211e-13,1.859656444298524e-12,4.1103103572895424e-11,6.4888932392591e-14,0.0,,6.360310854336662e-14,2.983103793684375e-12
2070,3.927003445001412e-12,1.0660889509608412e-13,4.678026221709012e-13,6.855205980018077e-12,1.9369324710583717e-14,0.0,,3.7304438635866506e-14,6.56481987047903e-13,5.6103702271313005e-12,1.791092023669912e-13,1.805462487664662e-12,4.3101208832138867e-11,6.554987307675662e-14,0.0,,6.731435990333525e-14,3.124640319266134e-12
2080,3.798999487687904e-12,9.793456527991467e-14,4.2603972487738064e-13,6.360548254593098e-12,1.7657553753199106e-14,0.0,,3.557678947556687e-14,6.450441463200876e-13,5.306196438254787e-12,1.826932985697695e-13,1.7349512200720157e-12,4.4698690984356003e-11,6.467709152388612e-14,0.0,,6.827415877738167e-14,3.1800058273242e-12
2090,3.639061427626206e-12,9.244315349508812e-14,3.905939353597841e-13,6.057666978223827e-12,1.6347013958378568e-14,0.0,,3.384914031526723e-14,6.368417319442223e-13,4.935153403179943e-12,1.9487512296827613e-13,1.6525757804577108e-12,4.8527192917879785e-11,6.070323968185196e-14,0.0,,7.268926774783378e-14,3.1673776409852133e-12
2100,3.484592617281744e-12,8.756172848026137e-14,3.6030458303899457e-13,5.829680584023518e-12,1.5237752133948418e-14,0.0,,3.2313448574615605e-14,6.289464305985033e-13,4.550172335271894e-12,1.6177112918457946e-13,1.579906619899255e-12,4.958279052032565e-11,5.839499910820524e-14,0.0,,6.181147259520048e-14,3.0956279353881782e-12
