Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,6.219218708593778e-13,6.811915271093611e-13,3.1991564052523893e-13,7.708393483078616e-13,7.475306034837144e-13,0.0,,1.4755169058549873e-12,0.0,6.219218708593778e-13,6.811915271093611e-13,3.1991564052523893e-13,7.708393483078616e-13,7.475306034837144e-13,0.0,,1.4755169058549873e-12,0.0
2010,6.23162557591908e-13,7.008751687128996e-13,3.2707095290387876e-13,7.411605738548119e-13,7.302474440955813e-13,0.0,,1.5320413856464464e-12,0.0,6.160524417924801e-13,7.000329995356615e-13,3.23662393183118e-13,7.436835806832956e-13,7.409595959818294e-13,0.0,,1.5059979039609094e-12,0.0
2020,6.257334490395845e-13,8.659317007186215e-13,3.397722543759137e-13,5.464305809634442e-13,7.57709335715169e-13,0.0,,1.6256126825034237e-12,0.0,6.006369075779791e-13,7.527662802407218e-13,3.2846098213673717e-13,5.999327036155689e-13,6.941190615276864e-13,0.0,,1.5472083074190026e-12,0.0
2030,6.229410756000022e-13,9.812926247352526e-13,3.5834464149762523e-13,5.332555593292128e-13,7.856530116168962e-13,0.0,,1.8645155489619494e-12,0.0,5.830880073070938e-13,8.30289478311904e-13,3.387208556680775e-13,4.3689504591681663e-13,6.883422135587316e-13,0.0,,1.5120422431642317e-12,0.0
2040,6.128471729093366e-13,8.785933692290794e-13,3.8062508600400403e-13,4.569740794477625e-13,6.169889424192767e-13,0.0,,1.5100404660417908e-12,0.0,5.634591892166517e-13,8.031242712911266e-13,3.529857212331261e-13,4.146699562802748e-13,5.664730446481398e-13,0.0,,1.3731187108266627e-12,0.0
2050,5.907872414502194e-13,6.477047376918932e-13,4.0203913771703866e-13,3.2454922758282776e-13,3.6735573292021414e-13,0.0,,9.349548162700755e-13,0.0,5.353595444834813e-13,6.619451608468839e-13,3.67699114399621e-13,3.365299780586159e-13,3.38750455364145e-13,0.0,,9.487357721260236e-13,0.0
2060,5.611896082970551e-13,5.371697831291512e-13,4.21526833708489e-13,2.4899122115969635e-13,2.8040982949031427e-13,0.0,,7.828470104397366e-13,0.0,5.013629651580285e-13,6.604552365468323e-13,3.80796057849294e-13,3.8027364040465475e-13,3.358408083663309e-13,0.0,,9.689182639399513e-13,0.0
2070,5.32505721199687e-13,4.599098254384134e-13,4.4116418476305606e-13,1.7175057984928574e-13,2.350414188854197e-13,0.0,,6.699368287348966e-13,0.0,4.64313897640433e-13,6.51471931956138e-13,3.9101301650977805e-13,4.2874034527834093e-13,3.2412361083377587e-13,0.0,,9.830670436853643e-13,0.0
2080,5.056152568699696e-13,4.0316555149410633e-13,4.623283737829922e-13,1.1560980995101517e-13,2.0981710175589e-13,0.0,,5.863781682435842e-13,0.0,4.2432517709733084e-13,6.129334402389526e-13,3.9772173917626025e-13,4.708478351956058e-13,3.072407818651081e-13,0.0,,9.733725337257982e-13,0.0
2090,4.799726057043592e-13,3.6599083373554826e-13,4.846509830095353e-13,9.349150739115221e-14,1.940255701350059e-13,0.0,,5.145105125231537e-13,0.0,3.8379087820696457e-13,5.807747301096696e-13,4.0029953826156173e-13,5.291262298182534e-13,2.6662774840832755e-13,0.0,,9.675863088731897e-13,0.0
2100,4.542195573618633e-13,3.3238283246871413e-13,5.0375244516328e-13,8.806998080012372e-14,1.788107481151171e-13,0.0,,4.579740615768964e-13,0.0,3.4578055508972605e-13,5.047706497029813e-13,3.99035784395243e-13,5.483117088495376e-13,2.617415793613807e-13,0.0,,8.954913262367086e-13,0.0
