Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,3.8846966831058166e-12,2.2860681259883773e-12,3.4106112570168925e-10,8.182035030344781e-13,0.0,1.772662285159166e-11,1.7201242346207488e-11,2.94934096302523e-12,,3.8846966831058166e-12,2.2860681259883773e-12,3.4106112570168925e-10,8.182035030344781e-13,0.0,1.772662285159166e-11,1.7201242346207488e-11,2.94934096302523e-12
2010,,3.4481072212048594e-12,2.316327924486707e-12,3.1953106827131705e-10,7.984105474457864e-13,0.0,1.7120733949323512e-11,1.672634444742408e-11,3.117720162497443e-12,,3.419788398821997e-12,2.294502471164679e-12,3.1971813702261115e-10,8.031391045510447e-13,0.0,1.7136085653905397e-11,1.6455878805204365e-11,3.038118846537244e-12
2020,,2.9155853976325536e-12,2.35182228098282e-12,3.309497656765604e-10,8.176025708951795e-13,0.0,1.5693549907878385e-11,1.6503821298091882e-11,3.563551752533997e-12,,2.4794787870384267e-12,2.281022114487016e-12,2.875126037632322e-10,8.286823095542943e-13,0.0,1.5267735351849174e-11,1.5795544948644117e-11,3.3175801665228683e-12
2030,,2.5232206171198443e-12,2.4049052978921182e-12,2.7745049170013365e-10,8.879210824451717e-13,0.0,1.6282442826981626e-11,1.88837374855862e-11,4.0276374189818985e-12,,1.9360796490912373e-12,2.2822689619398868e-12,2.5213489533763127e-10,9.221038683573456e-13,0.0,1.28938851932601e-11,1.3986410688619446e-11,3.774517097344322e-12
2040,,1.8709927046364857e-12,2.459240665514969e-12,2.6180997599763497e-10,8.51168692520669e-13,0.0,9.808376333353408e-12,1.3046565743455233e-11,4.449429809268875e-12,,1.6018042974394945e-12,2.287116377512275e-12,2.4713895298050216e-10,1.0887591116027429e-12,0.0,1.3220483137351575e-11,1.0775198740927195e-11,4.2205147422901606e-12
2050,,1.2446060705039905e-12,2.499987286151934e-12,2.327802931255253e-10,7.586331586874855e-13,0.0,1.4638205638050414e-12,5.0619556439200095e-12,4.8023338179666735e-12,,1.2780474714933624e-12,2.2811924762959668e-12,2.3464808640189155e-10,1.2187967349923054e-12,0.0,1.230156398202392e-11,4.291264661623213e-12,4.48400799249747e-12
2060,,9.64982882872642e-13,2.5203876342294213e-12,2.113862801275775e-10,8.614130720990246e-13,0.0,1.532066379891496e-12,4.217090278512482e-12,5.194261687435642e-12,,1.2658399233026586e-12,2.2534579566342535e-12,1.9113005431210758e-10,1.3515730680240792e-12,0.0,1.1314399608790318e-11,3.8995870708791945e-12,4.6865820611281375e-12
2070,,7.936977823059646e-13,2.5262622453717915e-12,1.9715112301320195e-10,1.0069064834790316e-12,0.0,1.654755834272923e-12,3.5676114840121897e-12,5.645663055827201e-12,,1.2621386215854329e-12,2.2103707753018398e-12,1.4680698036539163e-10,1.4561783292587018e-12,0.0,9.791198503313776e-12,3.4753454903163423e-12,4.88420606641108e-12
2080,,6.698556340837767e-13,2.5428768286441878e-12,1.8977150885207107e-10,1.1779203091848967e-12,0.0,1.7996660196566962e-12,3.0321080895110362e-12,6.085233849384803e-12,,1.2225354828093915e-12,2.1583386419106788e-12,1.0050266366261376e-10,1.5233681174746433e-12,0.0,7.514368916377942e-12,2.86747637129134e-12,5.009549288802445e-12
2090,,5.875660350982721e-13,2.5808974210657317e-12,1.8411673718199788e-10,1.3672626249574243e-12,0.0,1.9326429824311744e-12,2.5563055025258775e-12,6.5272662753728656e-12,,1.1837412037175626e-12,2.1028035634590637e-12,5.6024885879949204e-11,1.4955132438945272e-12,0.0,4.2777304686997446e-12,2.332877664991933e-12,5.13135176112519e-12
2100,,5.199176817041644e-13,2.6083503173438288e-12,1.7837057501522175e-10,1.5673104576626623e-12,0.0,2.062186867628644e-12,2.1420140565490248e-12,6.974483251468165e-12,,1.1485453392954185e-12,2.039348096524442e-12,9.296203653607023e-12,1.5490708572196316e-12,0.0,5.766548637065815e-13,1.4237881706957722e-12,5.2103331228059065e-12
