Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,2.6276445665793993e-11,1.1937294587159966e-13,1.9747979030657142e-13,2.4669056359961197e-11,1.6773866350645705e-15,0.0,,2.488173512713021e-14,1.5426931617678823e-12,2.6276445665793993e-11,1.1937294587159966e-13,1.9747979030657142e-13,2.4669056359961197e-11,1.6773866350645705e-15,0.0,,2.488173512713021e-14,1.5426931617678823e-12
2010,2.7040558344648353e-11,1.2394770079832981e-13,2.0772220223358622e-13,2.552741183420136e-11,1.9002643097270587e-15,0.0,,2.8486268741583824e-14,1.7094809364367098e-12,2.703311816822727e-11,1.2205258111004777e-13,2.075593484963566e-13,2.5503811184147586e-11,1.886581801515084e-15,0.0,,2.8031317797242143e-14,1.7094808313019538e-12
2020,2.812624207611709e-11,1.3993860521124074e-13,2.283943762230212e-13,2.2207170445976875e-11,2.2535086712954666e-15,0.0,,3.72000443128445e-14,1.902602654548914e-12,2.8691520539885485e-11,1.3439274682592098e-13,2.316257980871197e-13,2.7374478105177545e-11,2.5008125174022432e-15,0.0,,3.618484010952375e-14,2.0998615304491888e-12
2030,2.745937652343941e-11,1.5683595520772767e-13,2.282122828254217e-13,1.733436290130681e-11,2.774466788468148e-15,0.0,,4.522600202588037e-14,1.847001087427393e-12,3.034202182435179e-11,1.5769870415829132e-13,2.652099131635854e-13,2.9610398308372595e-11,3.823547381487379e-15,0.0,,4.947749386123117e-14,2.687150586219795e-12
2040,2.6268240108348355e-11,1.7283746508916225e-13,2.2361410913176583e-13,1.4386207713317155e-11,3.7150548840939966e-15,0.0,,5.037115243009403e-14,1.7670847949885322e-12,3.1567560013801354e-11,1.8310019430779714e-13,3.0543263099679135e-13,3.1782516012929755e-11,6.082624704054747e-15,0.0,,6.333029245170041e-14,3.4297455448086285e-12
2050,2.3580413715916225e-11,1.7609012417399675e-13,1.9983388891453907e-13,9.891005523039183e-12,4.453111960486349e-15,0.0,,5.03748288610971e-14,1.3638882742050493e-12,3.1811953744643304e-11,2.0135379580007406e-13,3.443672640817063e-13,3.3926427324037037e-11,9.132867350112688e-15,0.0,,7.135907237584586e-14,4.172928837492708e-12
2060,2.193977659480811e-11,1.6674616758909289e-13,1.9707883263041958e-13,7.0809536685324074e-12,5.070444357020362e-15,0.0,,4.6887302016552e-14,1.176634757640428e-12,3.141967494260908e-11,2.1741286696048415e-13,3.795423834225332e-13,3.5717684702152645e-11,1.3175987027025723e-14,0.0,,7.499226671045607e-14,4.877552065944238e-12
2070,2.1193974185079565e-11,1.5727394660172278e-13,2.0741509046911564e-13,6.0936945725088804e-12,6.101009323165915e-15,0.0,,4.441116824041833e-14,1.1695539318157593e-12,3.054077193163287e-11,2.3738741927568624e-13,4.1048007270164027e-13,3.832594174684111e-11,1.812591040277773e-14,0.0,,7.931382428983845e-14,5.510967524075825e-12
2080,2.0599067905958567e-11,1.4856767173821905e-13,2.2254767473306456e-13,5.864647992826268e-12,7.437125870428427e-15,0.0,,4.2437631165915375e-14,1.2221562146146945e-12,2.9011974640850852e-11,2.4813053547872155e-13,4.3131951608806185e-13,4.1241528710619e-11,2.3782012436272517e-14,0.0,,8.037797857851635e-14,5.957533288241045e-12
2090,1.982464697453617e-11,1.4248445647252642e-13,2.3581746824623817e-13,5.869224298490653e-12,8.975200534640111e-15,0.0,,4.0434442804725516e-14,1.2668275519509755e-12,2.708247094598405e-11,2.685806648632316e-13,4.434517778237082e-13,4.703586341963039e-11,2.903912642756209e-14,0.0,,8.511825503691266e-14,6.223517492599764e-12
2100,1.9060379537320802e-11,1.364297984349648e-13,2.4938037745947383e-13,6.011898891169622e-12,1.0677480903335855e-14,0.0,,3.86153191178124e-14,1.301332778909496e-12,2.503957479071277e-11,2.278445214485147e-13,4.503986619690806e-13,5.1159521063937063e-11,3.5614526768568467e-14,0.0,,7.233448635943639e-14,6.3211468887496896e-12
