Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,4.447940625161845e-13,3.972845246105599e-13,2.986245955649868e-12,3.508066754637776e-11,3.113804175140634e-13,0.0,,6.713792770680629e-13,0.0,4.447940625161845e-13,3.972845246105599e-13,2.986245955649868e-12,3.508066754637776e-11,3.113804175140634e-13,0.0,,6.713792770680629e-13,0.0
2010,4.4426104241662324e-13,3.989965384439507e-13,2.9913268863762272e-12,3.30226831595976e-11,3.064435048996181e-13,0.0,,6.807833889324409e-13,0.0,4.3919749278046804e-13,3.9852074876335093e-13,2.9644369738385178e-12,3.31389444712112e-11,3.109315002236013e-13,0.0,,6.712400870367618e-13,0.0
2020,4.439945323668425e-13,4.691394588133232e-13,2.9657217614167814e-12,2.2971304017966478e-11,3.236255368718123e-13,0.0,,7.212221674544201e-13,0.0,4.261388300637961e-13,4.077984355705335e-13,2.8829122184764287e-12,2.5329235715407053e-11,2.965126376646681e-13,0.0,,6.991346171675644e-13,0.0
2030,4.407965059759262e-13,4.947266845470855e-13,2.9371065519360952e-12,2.036591232243368e-11,3.446757799270895e-13,0.0,,8.307041944436539e-13,0.0,4.1254719435078853e-13,4.1860024144465686e-13,2.7969608903963858e-12,1.6696262060179065e-11,3.019812750399739e-13,0.0,,7.281847778323576e-13,0.0
2040,4.336009230447514e-13,4.057169911396824e-13,2.899721287109252e-12,1.5153357850089932e-11,2.767898106067164e-13,0.0,,6.84027717794007e-13,0.0,3.9842249143499415e-13,3.708976038661664e-13,2.7035781806384038e-12,1.3736660138229886e-11,2.540763526596482e-13,0.0,,7.007540260596569e-13,0.0
2050,4.189432471326213e-13,2.7189536155004373e-13,2.8584072364513557e-12,8.889195606911589e-12,1.6541008886923872e-13,0.0,,4.371487850913272e-13,0.0,3.789677759364895e-13,2.779332414053068e-13,2.6047458161049834e-12,9.193517111503217e-12,1.5243800188100388e-13,0.0,,5.58608126049829e-13,0.0
2060,3.9922197448111054e-13,2.0477493740182672e-13,2.812266047246e-12,5.4321907835563035e-12,1.2357888012296195e-13,0.0,,3.8252618910557343e-13,0.0,3.5551545679450096e-13,2.518452141782133e-13,2.492825914577671e-12,8.281505213360496e-12,1.4797813895844016e-13,0.0,,6.105510666411025e-13,0.0
2070,3.8030027908216713e-13,1.5978631702080595e-13,2.756395215784957e-12,2.9273605177579385e-12,9.936742184748295e-14,0.0,,3.4893089690428673e-13,0.0,3.299311279091058e-13,2.2640447947570184e-13,2.3806761493100034e-12,7.302769523779736e-12,1.3700660838709646e-13,0.0,,6.571391712498362e-13,0.0
2080,3.624445532275078e-13,1.2838059470446575e-13,2.714462982395826e-12,1.523810729226856e-12,8.36880651988287e-14,0.0,,3.2649633715530103e-13,0.0,3.0194825567891054e-13,1.9522095484976954e-13,2.2741844234873072e-12,6.207749536211348e-12,1.2252554601891344e-13,0.0,,6.854645074809029e-13,0.0
2090,3.451218239207972e-13,1.0753562750584176e-13,2.7062664559231462e-12,9.50667631167279e-13,7.221461443254867e-14,0.0,,3.065892893824869e-13,0.0,2.7343243400399235e-13,1.7066944661372516e-13,2.1760265771427997e-12,5.385704798740416e-12,9.920391477602644e-14,0.0,,7.071290708029246e-13,0.0
2100,3.2726609806613786e-13,9.066809199438862e-14,2.6889622381840497e-12,6.918565093853442e-13,6.165665606884549e-14,0.0,,2.88199389399242e-13,0.0,2.467820884710873e-13,1.3770341817746708e-13,2.075420493550606e-12,4.311840565452386e-12,9.02347423199486e-14,0.0,,6.891470376491336e-13,0.0
