Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,5.093508080589171e-12,9.80702687264909e-16,1.1562853539232032e-13,1.5172643897908552e-15,3.143841727205021e-14,,,,0.0,5.093508080589171e-12,9.80702687264909e-16,1.1562853539232032e-13,1.5172643897908552e-15,3.143841727205021e-14,,,,0.0
2010,5.188549676710119e-12,9.808733644037814e-16,1.1754949769647582e-13,1.8334098023537483e-15,3.33504654014688e-14,,,,0.0,5.194043112277669e-12,9.808733644037814e-16,1.1802130182436005e-13,1.847733341250055e-15,3.33504654014688e-14,,,,0.0
2020,5.3313863740411804e-12,9.82325920029204e-16,1.2125162798717198e-13,2.5466022265794486e-15,3.910404850404267e-14,,,,0.0,5.3289143930879135e-12,9.82325920029204e-16,1.2146028269526682e-13,2.563031912899104e-15,3.9258608299994064e-14,,,,0.0
2030,5.4423596705655e-12,1.2321036541967619e-15,1.25113352837658e-13,3.5090252016887822e-15,4.579666249633803e-14,,,,0.0,5.446480072501814e-12,1.2321036541967619e-15,1.2555779441321413e-13,3.9675908398821324e-15,4.912444827006104e-14,,,,0.0
2040,5.474498025043183e-12,1.2385174935524899e-15,1.2883856308210095e-13,4.645661466466406e-15,5.20901105181739e-14,,,,0.0,5.565968259207965e-12,1.2385174935524899e-15,1.303784012175735e-13,6.269144952513253e-15,6.06619043734026e-14,,,,0.0
2050,5.346494080793462e-12,9.971582080894557e-16,1.3160650412340213e-13,5.1914255466895595e-15,5.683529412077795e-14,,,,0.0,5.636287877391899e-12,1.2464476277629214e-15,1.3479483100455741e-13,9.15578664994381e-15,6.983117155270196e-14,,,,0.0
2060,5.080872354790157e-12,7.527880910758464e-16,1.336584787075753e-13,5.393129502419226e-15,6.080981665478394e-14,,,,0.0,5.6393097656870506e-12,1.2546468008132243e-15,1.3839236289066306e-13,1.1678646331253485e-14,7.907102029343012e-14,,,,0.0
2070,4.863321117348773e-12,7.570609487782707e-16,1.3608335107644779e-13,6.029354160310297e-15,6.682319492667608e-14,,,,0.0,5.595634632732383e-12,1.2617682303172656e-15,1.4166891672360435e-13,1.3913895128290013e-14,8.769347688330001e-14,,,,0.0
2080,4.7399866150155115e-12,5.067430193486013e-16,1.3915772830927484e-13,7.275625922857545e-15,7.29161671905558e-14,,,,0.0,5.520370618961046e-12,1.0134860386972027e-15,1.4438690314980826e-13,1.5629121599886918e-14,9.46316389507408e-14,,,,0.0
2090,4.6655470285761336e-12,5.079281243209287e-16,1.4331775783499312e-13,9.164572075672731e-15,7.763582799639318e-14,,,,0.0,5.4154406653461615e-12,1.0158562486418574e-15,1.4604477024428295e-13,1.6862813229101548e-14,9.509362427270047e-14,,,,0.0
2100,4.5724279397474366e-12,5.083737695303029e-16,1.4697544938914453e-13,1.0998430593730287e-14,8.161035730666276e-14,,,,0.0,5.286612293764482e-12,7.625606278256747e-16,1.473914306576729e-13,1.8670174862503085e-14,9.881356936034327e-14,,,,0.0
