Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,1.3014852257738704e-11,5.121593316001296e-13,1.8928024027600924e-13,1.6122483134075069e-10,5.649663238046768e-16,0.0,,1.132935292466192e-13,9.09630816179616e-12,1.3014852257738704e-11,5.121593316001296e-13,1.8928024027600924e-13,1.6122483134075069e-10,5.649663238046768e-16,0.0,,1.132935292466192e-13,9.09630816179616e-12
2010,1.3378911789366316e-11,5.191338271116367e-13,1.9145978437159732e-13,1.662650548078751e-10,6.271200500298668e-16,0.0,,1.2960603766724911e-13,9.441315324037457e-12,1.3375698297835493e-11,5.130869111586571e-13,1.9132788364504067e-13,1.661110212039942e-10,6.20505303633791e-16,0.0,,1.275493894092089e-13,9.441315324037457e-12
2020,1.3877116050693466e-11,5.669563229418987e-13,1.922760946581326e-13,1.4366934837790653e-10,7.431184026274848e-16,0.0,,1.6906097785681642e-13,9.192009538500098e-12,1.416712423851295e-11,5.53933581641482e-13,1.968279520661273e-13,1.7704565625554582e-10,8.088585301252193e-16,0.0,,1.6453455831038863e-13,1.0244981834516877e-11
2030,1.3524812572645704e-11,5.888808339735724e-13,1.6898867277756038e-13,1.1084383027378062e-10,9.462803762870167e-16,0.0,,2.0534395539187367e-13,7.62151190892146e-12,1.4944673683223212e-11,6.1695294853575e-13,2.0278584500245082e-13,1.8927741844015732e-10,1.2487435438303252e-15,0.0,,2.2481562204677757e-13,1.1166492781768102e-11
2040,1.2918121664015909e-11,5.861292134587417e-13,1.4177617365908148e-13,9.021294715888777e-11,1.3016440015346804e-15,0.0,,2.285337103222475e-13,6.1304554861687844e-12,1.5509977058099977e-11,6.544319425105457e-13,2.0774613301972713e-13,1.9927917556287555e-10,2.006148629130128e-15,0.0,,2.8753704869985445e-13,1.196451349280621e-11
2050,1.158186239893954e-11,5.289956243981026e-13,1.0457485892520713e-13,6.01022907767619e-11,1.5962028083524499e-15,0.0,,2.2818966276961293e-13,3.985163860632515e-12,1.559510844289199e-11,6.444522457700954e-13,2.0861432590517152e-13,2.0614435096191018e-10,2.959650786294461e-15,0.0,,3.237100298058807e-13,1.2253416472982288e-11
2060,1.0762431785379187e-11,4.4336783085124217e-13,8.792556955541496e-14,4.112099025422577e-11,1.8686516086493205e-15,0.0,,2.120907449969273e-13,2.9326487242130084e-12,1.5374397625408995e-11,6.234710443562307e-13,2.0610762317325435e-13,2.0735105776270958e-10,4.1235344717078146e-15,0.0,,3.400404910115597e-13,1.222549326204891e-11
2070,1.0383979021537463e-11,3.758112917371733e-13,8.082277337318888e-14,3.330903489754072e-11,2.294808070040716e-15,0.0,,2.0066278093855687e-13,2.5307207846551142e-12,1.492348628124964e-11,6.155049091897031e-13,2.008687915217026e-13,2.0943117283749726e-10,5.435849219223746e-15,0.0,,3.5990861975237896e-13,1.1996779719913672e-11
2080,1.0079080926781829e-11,3.245369977775085e-13,7.668975729003862e-14,2.967410301053081e-11,2.8579165566524994e-15,0.0,,1.9168285484995375e-13,2.336998949367327e-12,1.4158839436662383e-11,5.861528845382878e-13,1.9182888983267608e-13,2.086734162148189e-10,6.850802959755144e-15,0.0,,3.650310337671255e-13,1.1459190429771535e-11
2090,9.687098792145836e-12,2.8943438261353284e-13,7.229105898581746e-14,2.7031652450698656e-11,3.5379162857003223e-15,0.0,,1.8261337381032247e-13,2.178938146347996e-12,1.320348287316312e-11,5.862187304144575e-13,1.803259420255345e-13,2.166257560433663e-10,8.11170886241182e-15,0.0,,3.876145354948667e-13,1.076108705528721e-11
2100,9.302799005689002e-12,2.609360746335859e-13,6.813180239012847e-14,2.4787913147287337e-11,4.3245623258549365e-15,0.0,,1.7442515604355768e-13,2.0466162797500777e-12,1.2198044232612706e-11,4.612234998821953e-13,1.6866736541932142e-13,2.1093258222293817e-10,9.717926849189615e-15,0.0,,3.295858148723816e-13,9.983338211178136e-12
