Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,4.167069001822064e-13,4.758612699260998e-13,2.3066853393529e-13,2.5914125207242085e-12,5.496805383668606e-13,0.0,,1.4917278759111685e-12,0.0,4.167069001822064e-13,4.758612699260998e-13,2.3066853393529e-13,2.5914125207242085e-12,5.496805383668606e-13,0.0,,1.4917278759111685e-12,0.0
2010,4.163293787594591e-13,4.80362878533613e-13,2.322748807499235e-13,2.469759281868879e-12,5.378251650407281e-13,0.0,,1.5189664113173822e-12,0.0,4.115891215955573e-13,4.796889176845096e-13,2.300451638444785e-13,2.478477990185603e-12,5.454112710938984e-13,0.0,,1.499247908116295e-12,0.0
2020,4.1635373375462633e-13,5.704872273114544e-13,2.336896931953873e-13,1.7870285067678214e-12,5.630741899056888e-13,0.0,,1.61372930380817e-12,0.0,3.996142150170131e-13,4.959248085579405e-13,2.2641362889036705e-13,1.9660874951056033e-12,5.160023294646978e-13,0.0,,1.5896869340703835e-12,0.0
2030,4.136704668065752e-13,6.125748626884371e-13,2.3513038044850934e-13,1.6947164638999093e-12,5.955563063774889e-13,0.0,,1.8535700011145093e-12,0.0,3.871614793913202e-13,5.185497251760596e-13,2.2293426516191013e-13,1.3984195959554505e-12,5.231372031893106e-13,0.0,,1.7052712576869272e-12,0.0
2040,4.0721947070756907e-13,5.161834151229922e-13,2.3555495906550705e-13,1.396328030005431e-12,4.827213235570398e-13,0.0,,1.569128582486808e-12,0.0,3.741890818796657e-13,4.718212663673943e-13,2.1897367180585597e-13,1.2782404232350751e-12,4.4459576335328994e-13,0.0,,1.7143275163578874e-12,0.0
2050,3.9377338563780357e-13,3.582399036326489e-13,2.344800336859837e-13,9.32114830981701e-13,2.990041859251786e-13,0.0,,1.0580042431930027e-12,0.0,3.5618735886833427e-13,3.6566954498987774e-13,2.139310099515712e-13,9.778937109460323e-13,2.772702403822116e-13,0.0,,1.4781940976606758e-12,0.0
2060,3.755243891341977e-13,2.8046581712329937e-13,2.3195988061352176e-13,6.585709238577227e-13,2.3283726836453634e-13,0.0,,9.374060581688776e-13,0.0,3.3435095896582235e-13,3.4358902520601007e-13,2.0728357808811226e-13,1.0160103802467105e-12,2.770850702278478e-13,0.0,,1.6308290181061335e-12,0.0
2070,3.5796287981086453e-13,2.2799070031689395e-13,2.2881821922054976e-13,4.11027512884846e-13,1.9535741949521467e-13,0.0,,8.68230348822283e-13,0.0,3.104527434428011e-13,3.2064255426012217e-13,1.9964365167510694e-13,1.0349018774808575e-12,2.635265190337534e-13,0.0,,1.7657148083762531e-12,0.0
2080,3.4136550153646574e-13,1.9115323819217652e-13,2.263925984850237e-13,2.474440342336259e-13,1.719297189217295e-13,0.0,,8.250581752517719e-13,0.0,2.842453438187153e-13,2.8718137458166444e-13,1.9143377658034631e-13,1.0179565761319723e-12,2.424667623117633e-13,0.0,,1.8521612869166656e-12,0.0
2090,3.252166959187652e-13,1.6710007778570488e-13,2.254370163813509e-13,1.7768500185535575e-13,1.5486180670013846e-13,0.0,,7.864755314413744e-13,0.0,2.574848464338673e-13,2.605660952803249e-13,1.8283418356759867e-13,1.0185418559222298e-12,2.0258068931383126e-13,0.0,,1.9142693362460597e-12,0.0
2100,3.0855660638145927e-13,1.4717962949988525e-13,2.2334328469853194e-13,1.492346724559819e-13,1.3843049643685805e-13,0.0,,7.499409109531312e-13,0.0,2.324261210904272e-13,2.1870565287308026e-13,1.7359735217505978e-13,9.419214210794338e-13,1.8714670850358404e-13,0.0,,1.8855953379421604e-12,0.0
