Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,3.342469365721479e-13,4.0629523053434657e-13,1.9863419846503706e-13,3.2536574441354367e-12,4.989361000410666e-13,3.1127756756795785e-15,,1.7678110671996015e-12,0.0,3.342469365721479e-13,4.0629523053434657e-13,1.9863419846503706e-13,3.2536574441354367e-12,4.989361000410666e-13,3.1127756756795785e-15,,1.7678110671996015e-12,0.0
2010,3.344988549512901e-13,4.1222824062959407e-13,1.9949215574105234e-13,3.0878750938488272e-12,4.909474782604751e-13,2.9288912114709538e-15,,1.7622819118680388e-12,0.0,3.3068153635626825e-13,4.116627231362726e-13,1.9757644333304626e-13,3.0986110456459814e-12,4.977072881007925e-13,2.9757077426846783e-15,,1.7353738875474162e-12,0.0
2020,3.356022816167657e-13,4.925024248218042e-13,1.999463186654641e-13,2.226415971127253e-12,5.19080780414614e-13,2.0838902030385534e-15,,1.8368182169876944e-12,0.0,3.220493748793188e-13,4.279246284246782e-13,1.937156884515488e-13,2.4395147550490744e-12,4.733914555718786e-13,2.617483923117423e-15,,1.7657656349499615e-12,0.0
2030,3.3447970432150876e-13,5.32468278873382e-13,2.0040332095769816e-13,2.082897405997012e-12,5.540974351153883e-13,1.4500671764021169e-15,,2.1084357676097417e-12,0.0,3.128625096716057e-13,4.4825317296775067e-13,1.9005852228413028e-13,1.7079469234481767e-12,4.806557062912937e-13,1.613469585193257e-15,,1.7493473227829953e-12,0.0
2040,3.3029474800555876e-13,4.484354966292019e-13,1.9999842408561035e-13,1.6711148857034638e-12,4.527761952908183e-13,1.1936551767416195e-15,,1.7211242482760008e-12,0.0,3.0314824699388967e-13,4.0816721969849074e-13,1.8608753045722761e-13,1.5207151428615156e-12,4.115940950118828e-13,1.206462537983385e-15,,1.6212819264084077e-12,0.0
2050,3.2037321147680284e-13,3.101459596104809e-13,1.9807704804497966e-13,1.0817933408000171e-12,2.860423547232761e-13,7.662859543381508e-16,,1.082862876287867e-12,0.0,2.89226675530132e-13,3.1519900732908916e-13,1.8101805065249786e-13,1.1249763798306936e-12,2.590595704520089e-13,4.1801555613542076e-16,,1.1975948430164763e-12,0.0
2060,3.064307978449865e-13,2.4342395721074186e-13,1.94739643024036e-13,7.412174533515908e-13,2.2668209303919712e-13,5.465693384065236e-16,,9.37361405412162e-13,0.0,2.719956698390861e-13,2.9622674421789507e-13,1.7432815269329865e-13,1.133297902385449e-12,2.615752805487551e-13,3.8038478808089464e-16,,1.299795652539157e-12,0.0
2070,2.9281759985037314e-13,1.9789306305129195e-13,1.909588133261369e-13,4.497505468155733e-13,1.9186448104338182e-13,4.229802315983556e-16,,8.397824825836439e-13,0.0,2.529347217925008e-13,2.7592801303695844e-13,1.667751020190898e-13,1.1224042750560271e-12,2.5034627554983444e-13,3.253896763763805e-16,,1.3906782586248348e-12,0.0
2080,2.7979299676414894e-13,1.6555595601182834e-13,1.877935827369811e-13,2.642774827405641e-13,1.6884190504249993e-13,3.3028240600613107e-16,,7.689801877988573e-13,0.0,2.3189091330951225e-13,2.464585013649625e-13,1.5886178389787502e-13,1.0752799518394407e-12,2.297889353517483e-13,2.5521278444841056e-16,,1.4429425625450613e-12,0.0
2090,2.6696557871138285e-13,1.436934883117291e-13,1.85907094673318e-13,1.8511308358538958e-13,1.5032978565176913e-13,2.424053789595159e-16,,7.052862201515754e-13,0.0,2.102225798327641e-13,2.2099011204543226e-13,1.5070816162015354e-13,1.0416138696288595e-12,1.969634721498408e-13,1.710532390148113e-16,,1.4752857409986986e-12,0.0
2100,2.536185261410647e-13,1.2541665132324457e-13,1.8333648509766396e-13,1.5169458518711506e-13,1.3157298222863526e-13,1.5639909106612772e-16,,6.472044140356029e-13,0.0,1.897300315919034e-13,1.832199350897599e-13,1.4232382560383622e-13,9.362716318770669e-13,1.819948535955077e-13,5.693780406544724e-17,,1.4203756295645835e-12,0.0
