Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,1.1987247614284356e-13,6.511423246112382e-13,2.6431688430248933e-12,1.0939055039286928e-14,0.0,2.286034214095752e-13,4.861895944404174e-13,3.1253697398373466e-14,,1.1987247614284356e-13,6.511423246112382e-13,2.6431688430248933e-12,1.0939055039286928e-14,0.0,2.286034214095752e-13,4.861895944404174e-13,3.1253697398373466e-14
2010,,1.126393513915893e-13,6.547324411027628e-13,2.4910235317971204e-12,1.1036016691352993e-14,0.0,2.2255452466679026e-13,5.015971810113657e-13,3.553148348115921e-14,,1.104681398587711e-13,6.490212767344915e-13,2.49237019120662e-12,1.1138915199759563e-14,0.0,2.227058755833951e-13,4.926654209631135e-13,3.462789518169243e-14
2020,,9.692687852083192e-14,6.548579342608882e-13,2.5933438682362816e-12,1.1603110645453338e-14,0.0,2.2167008257457683e-13,5.400751071431678e-13,4.5310562045015677e-14,,7.240665114807801e-14,6.368547664534517e-13,2.2646740450016757e-12,1.1939703835462277e-14,0.0,2.1806848033559296e-13,5.04226725267019e-13,4.220402319802211e-14
2030,,7.950851515631668e-14,6.574052002361198e-13,2.2051543876760964e-12,1.2195109742791048e-14,0.0,2.384891904094364e-13,6.253916346484828e-13,5.696885271214787e-14,,4.403422071419528e-14,6.261840919163804e-13,2.0167481170343545e-12,1.3541431844947528e-14,0.0,2.0926561370116833e-13,4.630892456460987e-13,5.3582988789897174e-14
2040,,5.624243354990848e-14,6.606345733203551e-13,2.0730245630257494e-12,1.17084308476013e-14,0.0,1.5803478144666047e-13,4.39579166039665e-13,6.927784754536003e-14,,2.543724618802117e-14,6.16379810439801e-13,1.99959169197248e-12,1.5697327400409432e-14,0.0,2.2493387336333288e-13,3.93795237001689e-13,6.59497879700467e-14
2050,,3.748622524688967e-14,6.641302734093581e-13,1.8419782951212847e-12,1.0455099313998213e-14,0.0,5.169453224143109e-14,1.8411000802415495e-13,8.094621048156357e-14,,1.3222111756216477e-14,6.062923983692282e-13,1.930361536967129e-12,1.7426120197835892e-14,0.0,2.228563171292889e-13,2.1794259179889759e-13,7.574692297897293e-14
2060,,2.5380403105232143e-14,6.66953829929322e-13,1.7076675622786912e-12,1.1717655523863152e-14,0.0,5.4864143854807605e-14,1.473942545255535e-13,9.265704696065183e-14,,1.1961930288887738e-14,5.934902774990185e-13,1.6013716152422332e-12,1.8993769045701198e-14,0.0,1.9984500758893952e-13,1.8393007123693744e-13,8.367851362756592e-14
2070,,1.7324458483018678e-14,6.674422806147288e-13,1.6393088216416717e-12,1.3805428587268086e-14,0.0,5.823518108068245e-14,1.1759286169058927e-13,1.0446119278226559e-13,,1.1421209320965971e-14,5.799562318199824e-13,1.2588168873855533e-12,2.049613965609765e-14,0.0,1.6931604899388278e-13,1.479423184148554e-13,9.037251004520076e-14
2080,,1.1993862050649237e-14,6.708275910069813e-13,1.634120822197255e-12,1.645424137041989e-14,0.0,6.148966070411447e-14,9.431208188584048e-14,1.1487554339239079e-13,,1.0957356124846876e-14,5.657592548925882e-13,8.871832518393769e-13,2.1658193104578757e-14,0.0,1.286666741021204e-13,1.0954843988257592e-13,9.453085473309856e-14
2090,,8.605099509257046e-15,6.812744417355625e-13,1.6503743607566248e-12,1.9535945500983863e-14,0.0,6.427807795366733e-14,7.493307078820503e-14,1.2402332840683944e-13,,1.0678437548182033e-14,5.514339776192214e-13,5.112709084841235e-13,2.165605311806851e-14,0.0,7.483204167909985e-14,7.725387380299149e-14,9.741594204302213e-14
2100,,6.432944010102942e-15,6.884182998901698e-13,1.6729057202508232e-12,2.2912630462619886e-14,0.0,6.694155063286077e-14,6.092006350944264e-14,1.3203121723498265e-13,,1.0526885235618047e-14,5.34710373477951e-13,8.629214389577582e-14,2.2742971047106858e-14,0.0,1.3046562435568142e-14,4.391585425479458e-14,9.852155890730652e-14
