Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,2.5023269821463213e-11,1.0711563952685023e-13,1.0454259259885638e-12,2.765112919566178e-11,1.2033406824437934e-13,0.0,,3.295875555476075e-14,1.5291341624399464e-12,2.5023269821463213e-11,1.0711563952685023e-13,1.0454259259885638e-12,2.765112919566178e-11,1.2033406824437934e-13,0.0,,3.295875555476075e-14,1.5291341624399464e-12
2010,2.565957260899999e-11,1.2517758035872076e-13,1.0471472094618371e-12,2.914929846744315e-11,1.2284415291866595e-13,0.0,,3.770956667325655e-14,1.73406924991687e-12,2.565521016799219e-11,1.2377294685142192e-13,1.0463229476673719e-12,2.9122300084944e-11,1.2284415291866595e-13,0.0,,3.711571665152304e-14,1.73406924991687e-12
2020,2.6441645928529626e-11,1.7909849908769166e-13,1.023144065089612e-12,2.6408971049253468e-11,1.165004388087467e-13,0.0,,4.9190694455007035e-14,1.9934022886617167e-12,2.7039546907169208e-11,1.7536953312588086e-13,1.0543835345656382e-12,3.2622880212150296e-11,1.3499255822877665e-13,0.0,,4.790402214407464e-14,2.2262080016796925e-12
2030,2.565651862011207e-11,2.5974381250825625e-13,8.607821780981446e-13,2.2217718726831274e-11,1.0674671801941663e-13,0.0,,5.968207220053499e-14,2.0506435666253564e-12,2.835100258308681e-11,2.7367759303091673e-13,1.065812264942712e-12,3.794974569433748e-11,1.574900939593852e-13,0.0,,6.542263335525332e-14,3.0102285893534704e-12
2040,2.4406162334725702e-11,3.636457810303679e-13,6.860535623650285e-13,2.0495815349850174e-11,1.0354364141420323e-13,0.0,,6.631341112401051e-14,2.078714697744199e-12,2.9244364378422405e-11,4.09423896818476e-13,1.0781648970040008e-12,4.524861943247903e-11,1.8261332246571088e-13,0.0,,8.353510006047934e-14,4.0645369999952036e-12
2050,2.180769410129261e-11,4.4862194926345527e-13,4.662356200377293e-13,1.6109245028009318e-11,8.783189519188402e-14,0.0,,6.601648884930066e-14,1.6892453086529425e-12,2.924174747418266e-11,5.532059650888851e-13,1.0787478516489498e-12,5.521720620170711e-11,1.9794468815549027e-13,0.0,,9.382853327107657e-14,5.204674055914462e-12
2060,2.0198157902614587e-11,4.939316568791669e-13,3.754771204786549e-13,1.341397235139058e-11,7.290301818241412e-14,0.0,,6.11666999910257e-14,1.524685039981484e-12,2.8695341231113013e-11,7.073614389638281e-13,1.0704537501760248e-12,6.762081115872144e-11,2.133088439495852e-13,0.0,,9.838138891001407e-14,6.3746505445460444e-12
2070,1.942743197298963e-11,5.298467588266446e-13,3.406936492474049e-13,1.3502378325134426e-11,6.805246320020655e-14,0.0,,5.770257212808991e-14,1.579136751260221e-12,2.7755284225863464e-11,8.901737566487201e-13,1.0526798500535596e-12,8.48944244730616e-11,2.3030385870365054e-13,0.0,,1.0412195553704621e-13,7.516176254816296e-12
2080,1.879418177342845e-11,5.598091215962682e-13,3.2406838779247143e-13,1.5134610704534154e-11,6.745259910560208e-14,0.0,,5.503023334950454e-14,1.7106563274223263e-12,2.6250491440567357e-11,1.0443032698669753e-12,1.0204884606466404e-12,1.0635831787666422e-10,2.4706923328123033e-13,0.0,,1.0560659427216456e-13,8.433371771688737e-12
2090,1.8002942284498023e-11,5.932864609686976e-13,3.0833828742965254e-13,1.744050119885442e-11,6.884896941905632e-14,0.0,,5.235790551554678e-14,1.830103716660988e-12,2.441489282039064e-11,1.2506795459074108e-12,9.77607322118786e-13,1.3971361466975634e-10,2.556647497984989e-13,0.0,,1.1243587773057075e-13,9.102150508950258e-12
2100,1.7238764219121773e-11,6.198612426008805e-13,2.9504227224700537e-13,2.0222990474645512e-11,7.147745307481371e-14,0.0,,4.998249995629888e-14,1.932751190077337e-12,2.2510335691489447e-11,1.1451996028659342e-12,9.366228437770063e-13,1.720012145330315e-10,2.7392003842170435e-13,0.0,,9.561008880859095e-14,9.512859480164037e-12
