Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,1.206853313390548e-13,2.045353066900844e-12,1.0360306669796217e-11,2.838207232810368e-14,2.4987081714290124e-17,5.352868694789899e-13,6.154448620968644e-13,9.134278987057932e-14,,1.206853313390548e-13,2.045353066900844e-12,1.0360306669796217e-11,2.838207232810368e-14,2.4987081714290124e-17,5.352868694789899e-13,6.154448620968644e-13,9.134278987057932e-14
2010,,1.0569135916326127e-13,2.0498521318320726e-12,9.709578777288686e-12,2.7753558774494213e-14,2.1981071902954765e-17,5.181281887853047e-13,5.984534557372898e-13,9.536662117443643e-14,,1.0482332857489653e-13,2.0319050446148203e-12,9.715263470406963e-12,2.791792789697031e-14,2.232862254282698e-17,5.185928031267024e-13,5.887764598928926e-13,9.293173140453745e-14
2020,,8.667830280628142e-14,2.032819126409094e-12,1.0061495877681584e-11,2.8398652957432154e-14,1.5560526991848947e-17,4.764319328464772e-13,5.904917352579279e-13,1.0600316691868814e-13,,7.371315619193012e-14,1.977788504728188e-12,8.740924280311727e-12,2.8783495743949445e-14,1.9962839004776754e-17,4.635048318135309e-13,5.651502773205111e-13,9.868637598217138e-14
2030,,7.143758315166472e-14,2.0156328959399088e-12,8.437359560402474e-12,3.0534439699052095e-14,1.1908192939930484e-17,4.951649021058765e-13,6.756429326050406e-13,1.1458445550662683e-13,,5.4814408079261535e-14,1.9213663449843853e-12,7.667504243432384e-12,3.17099459504064e-14,1.3865452864351225e-17,3.9211562540908337e-13,5.004211468231046e-13,1.0738329679516623e-13
2040,,4.967712268896147e-14,1.9940751417312505e-12,7.951766119841621e-12,2.830645622056113e-14,9.511921240195994e-18,2.961506746980195e-13,4.667943408642491e-13,1.1933205837768676e-13,,4.252984930781738e-14,1.8607063492563242e-12,7.506174514266289e-12,3.6207758930931395e-14,1.0743592560590862e-17,3.991745419405169e-13,3.8552683866215086e-13,1.131926293235683e-13
2050,,3.0629389012471746e-14,1.9727983732806785e-12,7.0368729791914625e-12,2.3583141193165885e-14,5.6644706576041274e-18,4.311501449703852e-14,1.8111218297594624e-13,1.2001845664386287e-13,,3.14523733854929e-14,1.797277546210498e-12,7.093336189198361e-12,3.788795223622888e-14,3.8291575181007435e-18,3.623272385697699e-13,1.535375605421238e-13,1.1206295132799753e-13
2060,,2.1849599352853882e-14,1.949811982108252e-12,6.329229226182367e-12,2.4342843745583904e-14,4.146221671094318e-18,4.312890257485213e-14,1.508836720090135e-13,1.1999649091150468e-13,,2.866174782545257e-14,1.7258634791520638e-12,5.722726735836593e-12,3.819436802862218e-14,3.493801556720268e-18,3.1850943039733087e-13,1.3952369769775187e-13,1.0826820299302535e-13
2070,,1.6497582121743025e-14,1.9190771891364782e-12,5.815950785725591e-12,2.5563018912069493e-14,3.3108801232400087e-18,4.381481378075423e-14,1.2764590285515812e-13,1.2015107423847514e-13,,2.623446408483282e-14,1.6550219205757298e-12,4.330800122321524e-12,3.6968982689205287e-14,2.9816210824039943e-18,2.5925252497866574e-13,1.2434470435786314e-13,1.0394572828114778e-13
2080,,1.2779912790136445e-14,1.8977448820946598e-12,5.481809107813365e-12,2.6750538745182785e-14,2.68284936584943e-18,4.423387769652475e-14,1.0848606985559993e-13,1.1914403939190496e-13,,2.33242738025239e-14,1.5877257217540592e-12,2.903156267591496e-12,3.459565116393972e-14,2.304811401695769e-18,1.846952315918136e-13,1.0259571382161303e-13,9.808299062269936e-14
2090,,1.0310620100881941e-14,1.900363318127824e-12,5.174552498467009e-12,2.7893873293436887e-14,2.0670134963012914e-18,4.3767527774150526e-14,9.146229113781219e-14,1.1767706872656915e-13,,2.0772309491757328e-14,1.5259314655478491e-12,1.5745647220295183e-12,3.0510347365497447e-14,1.4694698538414596e-18,9.687546530333071e-14,8.346824632026406e-14,9.251076040769396e-14
2100,,8.414101718877328e-15,1.895813983088312e-12,4.842063368044528e-12,2.88883680529519e-14,1.4328855043401962e-18,4.282273031259584e-14,7.663932513822888e-14,1.1597694025005593e-13,,1.858751488256496e-14,1.4615684946164482e-12,2.5235561429837874e-13,2.855217984380827e-14,9.755814757693033e-20,1.1974635802077685e-14,5.09418467205108e-14,8.664132738547859e-14
