Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,2.1581401176008068e-11,1.2039616221556233e-13,4.040186712090348e-13,3.956999852338821e-11,3.4104364969962446e-14,0.0,,3.4155051895053464e-14,2.2758369472726918e-12,2.1581401176008068e-11,1.2039616221556233e-13,4.040186712090348e-13,3.956999852338821e-11,3.4104364969962446e-14,0.0,,3.4155051895053464e-14,2.2758369472726918e-12
2010,2.212889607707153e-11,1.2678418292216528e-13,4.070310715601279e-13,4.102239293072547e-11,3.494582764002158e-14,0.0,,3.916970364292904e-14,2.4966474123359925e-12,2.212454914626169e-11,1.250917213732784e-13,4.0677224700123277e-13,4.0984592333032684e-11,3.4946563957459457e-14,0.0,,3.854991292933551e-14,2.4966468376492112e-12
2020,2.2797295881823256e-11,1.4929173681464573e-13,4.039930258114424e-13,3.5822569469522814e-11,3.346309533793717e-14,0.0,,5.1254895220045636e-14,2.709683801972249e-12,2.3304893727817648e-11,1.4520065835550394e-13,4.15516285960465e-13,4.420048438836339e-11,3.874766803829151e-14,0.0,,4.98955903733558e-14,3.0151137347285518e-12
2030,2.2094329816581e-11,1.7692303641393036e-13,3.516970316111226e-13,2.8212702744474598e-11,3.113495837365669e-14,0.0,,6.222945071641342e-14,2.5828446825856338e-12,2.4416551745334426e-11,1.838537769491352e-13,4.2766839711935974e-13,4.8220560942262105e-11,4.590975143094488e-14,0.0,,6.82189126713219e-14,3.79096272688327e-12
2040,2.0991795526395943e-11,2.0776349475087853e-13,2.941428329562575e-13,2.373272274989224e-11,3.0891295668345175e-14,0.0,,6.9094412063921e-14,2.4371696292720744e-12,2.5162398639411575e-11,2.3048917819459e-13,4.4180432704551705e-13,5.2431640394621856e-11,5.4426937273203576e-14,0.0,,8.704380183669731e-14,4.768273054879106e-12
2050,1.8733733928596254e-11,2.2403564319497787e-13,2.1618145283890226e-13,1.6605379137219295e-11,2.6993985428617667e-14,0.0,,6.873666056340262e-14,1.8634655628842147e-12,2.5139719200294763e-11,2.7206160686030846e-13,4.5164957363050097e-13,5.694928076332249e-11,6.074134868472105e-14,0.0,,9.762198059524142e-14,5.744712732402056e-12
2060,1.7336108320841178e-11,2.228149725546709e-13,1.857168216976241e-13,1.2141527152452827e-11,2.315232103233567e-14,0.0,,6.359806728484812e-14,1.5989330712106393e-12,2.4654012323153955e-11,3.1436297183056447e-13,4.577577398338244e-13,6.126721057945967e-11,6.760485086657431e-14,0.0,,1.0216636121168773e-13,6.689395505762328e-12
2070,1.6663600654980422e-11,2.2086739497252115e-13,1.771299954908598e-13,1.0708090512640036e-11,2.2302696014093222e-14,0.0,,5.988853595074145e-14,1.58830984239617e-12,2.383226079907098e-11,3.662478853930054e-13,4.600228318623568e-13,6.73738507020368e-11,7.534188593469866e-14,0.0,,1.0788909217472483e-13,7.564872772920366e-12
2080,1.6112470285341714e-11,2.1940454773100001e-13,1.7564254447153629e-13,1.057172998266941e-11,2.2740688156378414e-14,0.0,,5.70086817179474e-14,1.6625171349949462e-12,2.2529666546759732e-11,4.050306587120699e-13,4.542954315692259e-13,7.432614012378899e-11,8.318161932644516e-14,0.0,,1.0919014712849376e-13,8.20187514009079e-12
2090,1.5428303374072432e-11,2.214526595818629e-13,1.7352245310138022e-13,1.0833475674471274e-11,2.375707111533837e-14,0.0,,5.413726370750561e-14,1.7286112869660181e-12,2.0946020574933012e-11,4.627318335111204e-13,4.4232761527734365e-13,8.681035530236984e-11,8.81374218010464e-14,0.0,,1.1590256056388675e-13,8.6033122464447e-12
2100,1.476898706857777e-11,2.2262327859535604e-13,1.722282764300188e-13,1.1316180387869268e-11,2.5112523764700778e-14,0.0,,5.160953982015541e-14,1.7829305378139317e-12,1.9304503644281446e-11,4.0866846195235013e-13,4.2920029656938433e-13,9.62822692633273e-11,9.61540779059455e-14,0.0,,9.841657486448344e-14,8.780170379170326e-12
