Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,2.743457297979438e-12,5.153620336496222e-16,5.683175429994012e-14,5.428328522100654e-15,2.661081960156139e-14,,,,0.0,2.743457297979438e-12,5.153620336496222e-16,5.683175429994012e-14,5.428328522100654e-15,2.661081960156139e-14,,,,0.0
2010,2.8155094804369932e-12,5.151356201774626e-16,5.747435001876192e-14,5.946025931682385e-15,2.8658040272743787e-14,,,,0.0,2.818151522471228e-12,5.151356201774626e-16,5.769995193479853e-14,5.988876332452081e-15,2.865800940155257e-14,,,,0.0
2020,2.936708447338784e-12,5.369689733308713e-16,5.877978820843312e-14,6.8047852935014174e-15,3.413602866798562e-14,,,,0.0,2.9319936850294167e-12,5.368937248022674e-16,5.900486293951198e-14,6.9671291703403085e-15,3.412964308081669e-14,,,,0.0
2030,3.040661190018484e-12,6.625461519394463e-16,6.032487233143997e-14,7.641576240705443e-15,4.002001122310952e-14,,,,0.0,3.0337493867722274e-12,6.62430459181958e-16,6.069681319269713e-14,8.767957365551565e-15,4.27407605467182e-14,,,,0.0
2040,3.103552854668201e-12,6.661704743146701e-16,6.152425610572842e-14,8.470981255409596e-15,4.565884327403219e-14,,,,0.0,3.1333071356906536e-12,6.877857254704793e-16,6.254982557460873e-14,1.1647910609645813e-14,5.3336347050875783e-14,,,,0.0
2050,3.081319821700868e-12,5.453486465077972e-16,6.257097471530283e-14,8.617060170211754e-15,5.0371639325988457e-14,,,,0.0,3.198847833512064e-12,6.922736248943829e-16,6.416890081885374e-14,1.5441242664305434e-14,6.331813353350069e-14,,,,0.0
2060,2.9825155958154463e-12,4.2261132065327276e-16,6.334143415875227e-14,7.997740142217862e-15,5.330144835655278e-14,,,,0.0,3.2184020449828815e-12,6.964149655129817e-16,6.515127436709336e-14,1.90153215821386e-14,7.181564739041213e-14,,,,0.0
2070,2.89820308599355e-12,4.2427814235048e-16,6.394667098678137e-14,8.152786544393268e-15,5.690647208152553e-14,,,,0.0,3.2037647308827247e-12,6.992853184102825e-16,6.62231791192909e-14,2.178760204801793e-14,7.808228073544017e-14,,,,0.0
2080,2.8512506068237214e-12,2.978667365877642e-16,6.511945329306447e-14,9.238235438062738e-15,6.018899159592267e-14,,,,0.0,3.1630179500758664e-12,5.732921950257468e-16,6.714153531576408e-14,2.3458540893515967e-14,8.159563602013961e-14,,,,0.0
2090,2.8200737813097574e-12,2.9722413715846274e-16,6.692061632196514e-14,1.0717673753966189e-14,6.229321948375711e-14,,,,0.0,3.0967906009710516e-12,5.723843148492797e-16,6.779217179254572e-14,2.8132242143850044e-14,8.656018901121861e-14,,,,0.0
2100,2.7746745505056603e-12,2.958937261045423e-16,6.855891244480641e-14,1.2014812342612713e-14,6.355831140120812e-14,,,,0.0,3.00748337937896e-12,4.434845500758387e-16,6.831444110681207e-14,3.2584511463669494e-14,9.033180318285353e-14,,,,0.0
