Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,1.4051106116941587e-12,2.488634929354426e-12,3.551310102222559e-13,1.3522878205510089e-11,2.4425920147519862e-12,0.0,,4.140965642865897e-12,0.0,1.4051106116941587e-12,2.488634929354426e-12,3.551310102222559e-13,1.3522878205510089e-11,2.4425920147519862e-12,0.0,,4.140965642865897e-12,0.0
2010,1.4035579866803377e-12,2.501169514432792e-12,3.622875635491056e-13,1.2791323778756744e-11,2.3753621928831134e-12,0.0,,4.1701271826358635e-12,0.0,1.387566063641645e-12,2.4979224105328123e-12,3.58575009589111e-13,1.2836530595939288e-11,2.4093633181755362e-12,0.0,,4.103775988881101e-12,0.0
2020,1.403011072513655e-12,2.944022787402337e-12,3.7556981021761747e-13,9.04101809745917e-12,2.4396762427872135e-12,0.0,,4.4002291893795265e-12,0.0,1.3465927059202243e-12,2.5591625354116e-12,3.631041783455984e-13,9.937046613677956e-12,2.2355551420404346e-12,0.0,,4.148014023064783e-12,0.0
2030,1.39324543936882e-12,3.1137278975819418e-12,3.9614537058900177e-13,8.141889170034237e-12,2.483165278337967e-12,0.0,,5.1029890627723025e-12,0.0,1.3039584863883165e-12,2.6351786384215944e-12,3.744628979655963e-13,6.7393745860737585e-12,2.1790993382490988e-12,0.0,,4.107261468408561e-12,0.0
2040,1.370826924693734e-12,2.565970502584481e-12,4.2193409260309837e-13,6.235146465247928e-12,1.8982803700107382e-12,0.0,,4.021000052238391e-12,0.0,1.2596188369531764e-12,2.3456108262400195e-12,3.9119703892024957e-13,5.737263822129697e-12,1.7462337748636651e-12,0.0,,3.6160176883855967e-12,0.0
2050,1.3248311249321966e-12,1.7298933293397083e-12,4.4849992298290464e-13,3.824176658335056e-12,1.0923856005346055e-12,0.0,,2.335215000263773e-12,0.0,1.1984029061818793e-12,1.7672020438008352e-12,4.0964781547002513e-13,4.0445187621172354e-12,1.0107951751589069e-12,0.0,,2.3545583165394677e-12,0.0
2060,1.2627759133058107e-12,1.309384588011293e-12,4.732832524933822e-13,2.486828520886775e-12,7.910191498232902e-13,0.0,,1.9976515543304983e-12,0.0,1.1244621482448997e-12,1.6078564684362406e-12,4.2653733989659805e-13,3.8629641421134536e-12,9.433735831538225e-13,0.0,,2.504085031722749e-12,0.0
2070,1.2031799690370835e-12,1.0249747048717797e-12,4.977497346987962e-13,1.4421244127187229e-12,6.210815852056683e-13,0.0,,1.7637489079749674e-12,0.0,1.0437167975763466e-12,1.4484472243677252e-12,4.3986447300137444e-13,3.649215823984165e-12,8.445052542576319e-13,0.0,,2.641754596837386e-12,0.0
2080,1.146914279995656e-12,8.248579199207141e-13,5.235165865130958e-13,8.164287565398883e-13,5.149629826504561e-13,0.0,,1.5889052240392931e-12,0.0,9.553276369898353e-13,1.2495726794988651e-12,4.4891857654553816e-13,3.373302402045523e-12,7.37158991753412e-13,0.0,,2.699700502975293e-12,0.0
2090,1.0922778730875708e-12,6.908198903403319e-13,5.502843421873879e-13,5.581072521694764e-13,4.395599137561675e-13,0.0,,1.432583275423914e-12,0.0,8.651968826762647e-13,1.0911588319474527e-12,4.5309206008757e-13,3.2103403169607985e-12,5.877880738886253e-13,0.0,,2.759798411305735e-12,0.0
2100,1.035944695219987e-12,5.82169565442399e-13,5.733550790654422e-13,4.5278982475005623e-13,3.733973385367718e-13,0.0,,1.2903677648493062e-12,0.0,7.80909833014689e-13,8.796554086497197e-13,4.527743850893553e-13,2.8618224158430733e-12,5.256947247085905e-13,0.0,,2.5939559540556173e-12,0.0
