Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,3.8057378521813537e-13,8.311798264290248e-14,1.950770047673184e-11,2.2616240631947953e-13,3.940262941450368e-15,2.242484094818271e-12,1.006806184488201e-11,2.766467758710209e-13,,3.8057378521813537e-13,8.311798264290248e-14,1.950770047673184e-11,2.2616240631947953e-13,3.940262941450368e-15,2.242484094818271e-12,1.006806184488201e-11,2.766467758710209e-13
2010,,4.2220742520959204e-13,8.240473843029867e-14,1.9980265761381765e-11,2.576003467475498e-13,3.466239874210661e-15,2.845094345959904e-12,8.248102082706803e-12,3.006448391940364e-13,,4.175624259173115e-13,8.239595245716339e-14,1.996953429031214e-11,2.579641522141245e-13,3.5210454066045367e-15,2.8494148124434924e-12,8.082512753190839e-12,2.9341341535154104e-13
2020,,5.355827683288541e-13,8.276739811510414e-14,2.077403934916647e-11,3.169170540862945e-13,2.453770678144401e-15,3.7491679985953685e-12,6.537543776397589e-12,3.461780091529112e-13,,4.505430429684423e-13,8.240279257677686e-14,2.1396634088867946e-11,3.186677493650366e-13,3.147979850300446e-15,3.722609883457687e-12,6.991470589498454e-12,3.237557513499723e-13
2030,,6.480477285679237e-13,8.775089196203222e-14,2.267488024152568e-11,3.6272226819591883e-13,1.877826896302389e-15,4.7978181332942446e-12,6.967837457668922e-12,3.8410192385347264e-13,,4.721577024178278e-13,8.50456715726967e-14,2.299882451348641e-11,4.0377839466598944e-13,2.1864710887027526e-15,4.9880039995590425e-12,4.233679757106857e-12,3.570864442413056e-13
2040,,5.955729385347251e-13,9.372295347875633e-14,1.6672139351169292e-11,3.5729347515408256e-13,1.4999539644152731e-15,3.947320604030467e-12,6.167214465487464e-12,4.1246504037478334e-13,,4.623412368651838e-13,8.972964719998759e-14,2.5346670116671953e-11,5.147149215346809e-13,1.6941784817662273e-15,6.3195930102241445e-12,3.2901652932375788e-12,3.869395116694363e-13
2050,,4.822666583993437e-13,1.0031619663067304e-13,9.350328340777364e-12,3.314886127553512e-13,8.9324168242934e-16,2.5994039660961668e-12,4.626746751639036e-12,4.335169629366339e-13,,3.9963994944483773e-13,9.304755463553728e-14,2.6674826207117703e-11,6.291881606471203e-13,6.038275711166853e-16,7.768268906746346e-12,1.4894989156668174e-12,4.010983320884308e-13
2060,,4.4089512586501724e-13,1.0605027137199394e-13,9.493203060345524e-12,3.3388511409989444e-13,6.538259980134872e-16,2.829578406299884e-12,3.937916343346716e-12,4.488137817107272e-13,,4.3822355787643717e-13,9.383766006225252e-14,2.2930683212264825e-11,6.748896419969171e-13,5.509445491017565e-16,7.1520671552003304e-12,1.5380293322047343e-12,4.013268562868092e-13
2070,,4.012226296555295e-13,1.1142855124169543e-13,9.666780938395117e-12,3.423284984861753e-13,5.220993695946332e-16,3.017390528816658e-12,3.354659373539256e-12,4.590564385717921e-13,,4.631119133889685e-13,9.283288847010866e-14,1.8618717955288047e-11,6.803177238638619e-13,4.701778149795684e-16,5.970709573255887e-12,1.5227850613531591e-12,3.935905377812646e-13
2080,,3.672530844084424e-13,1.155861092880486e-13,9.91788699407492e-12,3.5108389110112047e-13,4.230639060334787e-16,3.1571499862835486e-12,2.863904447716052e-12,4.631386219571049e-13,,4.677635503135668e-13,9.102848960965048e-14,1.3534313092952215e-11,6.476440577977245e-13,3.6345034213355454e-16,4.368400935566624e-12,1.4585101809568423e-12,3.790490262513619e-13
2090,,3.2780273157817e-13,1.1724115154392178e-13,1.0130106638858333e-11,3.5386636286301466e-13,3.259514930231728e-16,3.253688342872635e-12,2.406776715449246e-12,4.626567614585881e-13,,4.650101577027802e-13,8.644840478105182e-14,6.757176708247066e-12,6.770985512090432e-13,2.3172361725543284e-16,2.660999929696694e-12,1.0409507972876768e-12,3.6253084362103243e-13
2100,,2.917571087847501e-13,1.177059339676205e-13,1.0395219995195584e-11,3.5085734238855105e-13,2.2595458135400817e-16,3.3102453953105787e-12,2.004305934349911e-12,4.590519344641476e-13,,4.4228037602396334e-13,7.973991178704146e-14,6.381896987938598e-13,6.447243292818251e-13,1.5384141555284702e-17,5.044577250980622e-13,6.474729017072378e-13,3.4152909839872903e-13
