Year,rcp45_agri,rcp45_buil,rcp45_burn,rcp45_ener,rcp45_indu,rcp45_ship,rcp45_solv,rcp45_tran,rcp45_wast,rcp85_agri,rcp85_buil,rcp85_burn,rcp85_ener,rcp85_indu,rcp85_ship,rcp85_solv,rcp85_tran,rcp85_wast
2005,,4.860482416126303e-13,3.735611189466699e-12,4.347784382781709e-11,1.0767559950919346e-13,0.0,2.573169507823061e-12,2.619375273990351e-12,3.994419586542496e-13,,4.860482416126303e-13,3.735611189466699e-12,4.347784382781709e-11,1.0767559950919346e-13,0.0,2.573169507823061e-12,2.619375273990351e-12,3.994419586542496e-13
2010,,4.406360485039907e-13,3.751408927628139e-12,4.079501265363582e-11,1.0790820567976088e-13,0.0,2.503213549516838e-12,2.547058603287445e-12,4.3344704796996973e-13,,4.3701718549592326e-13,3.71767670976796e-12,4.0818895407104354e-11,1.0854728437508727e-13,0.0,2.5054583364178894e-12,2.505872831354686e-12,4.223803220956808e-13
2020,,3.903448279644198e-13,3.740092708022883e-12,4.2396076134518354e-11,1.164011382024531e-13,0.0,2.3298275331417338e-12,2.513173160640742e-12,5.228397455605009e-13,,3.319578663827036e-13,3.6342989606186094e-12,3.683159070407771e-11,1.1797854360118265e-13,0.0,2.2666118894160864e-12,2.40531814585116e-12,4.867511493761705e-13
2030,,3.6256213156157657e-13,3.734773093662937e-12,3.576245643820619e-11,1.362972016182425e-13,0.0,2.480991577620161e-12,2.8755827022041985e-12,6.380316446923532e-13,,2.781957104218243e-13,3.553804989508618e-12,3.2499361771669294e-11,1.4154432970953706e-13,0.0,1.9646699269212682e-12,2.12982663401889e-12,5.979339876364502e-13
2040,,2.935042893969223e-13,3.725187351018144e-12,3.409345991642761e-11,1.430253567175445e-13,0.0,1.5542239769981829e-12,1.9867085544162447e-12,7.717528859227321e-13,,2.512764575802855e-13,3.4714880812241236e-12,3.218297132470462e-11,1.829486439663858e-13,0.0,2.09490223976255e-12,1.6408287277086979e-12,7.320475718773455e-13
2050,,2.14107166976618e-13,3.710836054841469e-12,3.079255182417376e-11,1.3981427958954913e-13,0.0,2.442794258145209e-13,7.708258321857662e-13,9.134789840075945e-13,,2.1986005725433748e-13,3.382443641684101e-12,3.103962793068113e-11,2.2462132049219957e-13,0.0,2.052859809937605e-12,6.534663276667583e-13,8.529284008831723e-13
2060,,1.812196116967656e-13,3.68727165870082e-12,2.859183902605893e-11,1.72800916583143e-13,0.0,2.717583650227127e-13,6.421712093035314e-13,1.0767644224551933e-12,,2.377192598043847e-13,3.275708831419523e-12,2.5852007530835466e-11,2.7112784502617625e-13,0.0,2.0069508620710626e-12,5.938223974934397e-13,9.715228971815442e-13
2070,,1.613527485474361e-13,3.650209472222931e-12,2.747585544991673e-11,2.1769647949014193e-13,0.0,3.137279255170397e-13,5.432696879110421e-13,1.2635634739713358e-12,,2.5658322294741977e-13,3.1647898462416328e-12,2.0459673212547585e-11,3.148304873023389e-13,0.0,1.856329846236069e-12,5.292195878861564e-13,1.0931406498535184e-12
2080,,1.4587922308964754e-13,3.6291467552825655e-12,2.7478668481883225e-11,2.717008619492567e-13,0.0,3.6519764166825873e-13,4.617241569804078e-13,1.4545100140090457e-12,,2.6624021511794425e-13,3.052587275137797e-12,1.455265491007916e-11,3.513823914626003e-13,0.0,1.524855250830054e-12,4.3665434920144017e-13,1.1973967208572818e-12
2090,,1.356856048828415e-13,3.6458484321274625e-12,2.7956511273506557e-11,3.3432208106022155e-13,0.0,4.197777334288456e-13,3.8926975908367377e-13,1.6491224789535398e-12,,2.7335927948154566e-13,2.9434190801492137e-12,8.506887448235431e-12,3.6568178821515664e-13,0.0,9.291400456594578e-13,3.5524658924314397e-13,1.2964427113342055e-12
2100,,1.2617027997208385e-13,3.6463996911308565e-12,2.8647200279670452e-11,4.034471232383932e-13,0.0,4.77829395399142e-13,3.2618218939030266e-13,1.845864680873664e-12,,2.787216216676769e-13,2.825864148359625e-12,1.4930163659891558e-12,3.987519655512876e-13,0.0,1.3361674192597148e-13,2.1681197846531832e-13,1.3789649408326392e-12
