Year,rcp45_smi,rcp85_smi
1979,0.09466374032283748,0.09466374032283748
1980,0.09315688677182747,0.09315688677182747
1981,0.0917347143167664,0.0917347143167664
1982,0.07153064600667765,0.07153064600667765
1983,0.07333328113784222,0.07333328113784222
1984,0.06509620076589544,0.06509620076589544
1985,0.06725633881000283,0.06725633881000283
1986,0.061419207777494135,0.061419207777494135
1987,0.05473832642904805,0.05473832642904805
1988,0.03349730467881172,0.03349730467881172
1989,0.03568387532920677,0.03568387532920677
1990,0.03755503185201872,0.03755503185201872
1991,0.05951930835616508,0.05951930835616508
1992,0.0807289757878215,0.0807289757878215
1993,0.08309943434568101,0.08309943434568101
1994,0.0767090673085672,0.0767090673085672
1995,0.0762605842977849,0.0762605842977849
1996,0.06890109903563267,0.06890109903563267
1997,0.07970359108664772,0.07970359108664772
1998,0.08822553838892147,0.08822553838892147
1999,0.0672836427123984,0.0672836427123984
2000,0.08711943168232872,0.08711943168232872
2001,0.06038252831430969,0.06038252831430969
2002,0.09419231235846004,0.09419231235846004
2003,0.09673722759877466,0.09673722759877466
2004,0.09223126917740013,0.09223126917740013
2005,0.09318372170464656,0.09318372170464656
2006,0.09042527227485037,0.09042527227485037
2007,0.09688107784571134,0.09688107784571134
2008,0.09145358927000767,0.09145358927000767
2009,0.08868996636530453,0.08868996636530453
2010,0.09970820416759342,0.09970820416759342
2011,0.09285397191758836,0.09285397191758836
2012,0.07814471646830011,0.07814471646830011
2013,0.11342059813900235,0.11342059813900235
2014,0.1115458651061044,0.1115458651061044
2015,0.12671642864996158,0.12671642864996158
2016,0.14128195232883775,0.14128195232883775
2017,0.1252876215095236,0.1252876215095236
2018,0.12802258296832034,0.12802258296832034
2019,0.12923279872670235,0.12923279872670235
2020,0.12856139071141046,0.12856139071141046
2021,0.1285325526274034,0.12807672783591215
2022,0.12602010508961295,0.1275990410212783
2023,0.12221549469181378,0.12162016854426255
2024,0.12218359482642405,0.12207357286354295
2025,0.11958115442800693,0.12088440324234355
2026,0.1179595775087348,0.12075900782512505
2027,0.11677523688667008,0.1188898448459204
2028,0.1157960922257897,0.1172763792998876
2029,0.11665464412398008,0.1166592379616126
2030,0.11488569028489465,0.11592012453794776
2031,0.11415387808465735,0.11597304997578516
2032,0.11169803938344453,0.11406092352279425
2033,0.11383778097597153,0.11348272639627392
2034,0.11214567438593004,0.11389323700345005
2035,0.1115958339823112,0.11139461935982033
2036,0.1111525715996455,0.11164686744810892
2037,0.11560263224579465,0.10954992754599256
2038,0.11027446582274043,0.11114746875963552
2039,0.10836499047650472,0.11154212016382606
2040,0.10982491884771653,0.10966934025139116
2041,0.11105503207460962,0.11248044943661883
2042,0.11094876111558538,0.1099659447652198
2043,0.1084486357942442,0.11390433169237064
2044,0.11098478278910473,0.11198401121485038
2045,0.10855184267441999,0.1106578677857639
2046,0.10874062790309094,0.11001501355199532
2047,0.10608634552088107,0.1108968499764474
2048,0.10794572217992424,0.11191017391832593
2049,0.10945835395311107,0.11149267917628376
2050,0.10901351424790573,0.11185001950731882
2051,0.11160538968149517,0.11058441827833336
2052,0.11165818599721196,0.11333881590833812
2053,0.11179311598666038,0.11433362973628836
2054,0.1110874351751853,0.112860847254642
2055,0.10867961925781472,0.11245919871876878
2056,0.10955612926502437,0.11515326584676305
2057,0.10932302071241633,0.1116392833488116
2058,0.10965241277738907,0.1133873930778238
2059,0.10945190010447683,0.11282334997316493
2060,0.11133408503737977,0.11432241238324205
2061,0.11138499139125108,0.1136023006744637
2062,0.10959359260901667,0.11271820230004255
2063,0.10899246099232683,0.11810617243155233
2064,0.10998326715827222,0.11435016974180998
2065,0.11027611747976827,0.11610226448155955
2066,0.11015491680034556,0.11532295322653965
2067,0.11157949061472522,0.11695225248888624
2068,0.10845446993174336,0.11817766170788825
2069,0.11176207808731643,0.11668172985199855
2070,0.11361955145218873,0.1198575167655908
2071,0.1104899152454136,0.11851554044635618
2072,0.11134232495992803,0.11758938842794266
2073,0.1088235040306262,0.11975251338782693
2074,0.11160894276449844,0.1170170495268056
2075,0.10795492034512784,0.1170099949427874
2076,0.1112550968163286,0.11919833086280768
2077,0.11050456842319203,0.12244086573601386
2078,0.11153223925613864,0.1191822186297434
2079,0.10943805293872473,0.12011849792496852
2080,0.11286569119707054,0.12213733187277452
2081,0.11393931785994264,0.12187196784724925
2082,0.11167883628724026,0.12156090771401865
2083,0.1120643588187657,0.1245933357306762
2084,0.11274137315201944,0.12293894697451875
2085,0.11307670167163647,0.12159333418288056
2086,0.112443911929835,0.12235764395901133
2087,0.11116668386492128,0.12420994337037612
2088,0.11108591295423684,0.12466127067165242
2089,0.11266130974811399,0.12488305952004056
2090,0.10918848536029103,0.12231169060228195
2091,0.1110876744542514,0.1234041398607608
2092,0.11076217027132423,0.12512909525317495
2093,0.11013056055166638,0.12401933562900865
2094,0.10989805240316558,0.12437238177713016
2095,0.112850532208547,0.12508476955672548
2096,0.1121331305435288,0.12578238262495228
2097,0.1108328674819528,0.12744169039711672
2098,0.11249551931808784,0.12713913892807474
2099,0.11226369305153716,0.12756527864053835
