Year,rcp45_smi,rcp85_smi
1979,0.13631927783672626,0.13631927783672626
1980,0.13800069368802584,0.13800069368802584
1981,0.13138289818396934,0.13138289818396934
1982,0.09318482325627253,0.09318482325627253
1983,0.10443611145019532,0.10443611145019532
1984,0.09583084399883564,0.09583084399883564
1985,0.0919825920691857,0.0919825920691857
1986,0.08390654050386867,0.08390654050386867
1987,0.07156278170072115,0.07156278170072115
1988,0.02397575011620155,0.02397575011620155
1989,0.024179719044612004,0.024179719044612004
1990,0.026573854226332443,0.026573854226332443
1991,0.07523902012751653,0.07523902012751653
1992,0.10155809842623197,0.10155809842623197
1993,0.10856409806471604,0.10856409806471604
1994,0.09610432844895583,0.09610432844895583
1995,0.09354162949782152,0.09354162949782152
1996,0.0803912456219013,0.0803912456219013
1997,0.09712971907395583,0.09712971907395583
1998,0.11033873924842247,0.11033873924842247
1999,0.07612969325138973,0.07612969325138973
2000,0.09913331545316256,0.09913331545316256
2001,0.06528097299429086,0.06528097299429086
2002,0.11101960402268628,0.11101960402268628
2003,0.12291607489952674,0.12291607489952674
2004,0.11416159409743087,0.11416159409743087
2005,0.11973444131704478,0.11973444131704478
2006,0.11667254521296574,0.11667254521296574
2007,0.11645848200871395,0.11645848200871395
2008,0.10517996274507962,0.10517996274507962
2009,0.10923055502084586,0.10923055502084586
2010,0.12091683607835035,0.12091683607835035
2011,0.11303881131685695,0.11303881131685695
2012,0.0982731819152832,0.0982731819152832
2013,0.14568340594951926,0.14568340594951926
2014,0.1427430666410006,0.1427430666410006
2015,0.16013685373159556,0.16013685373159556
2016,0.17330689063439006,0.17330689063439006
2017,0.15883111220139726,0.15883111220139726
2018,0.1590012476994441,0.1590012476994441
2019,0.1544085040930797,0.1544085040930797
2020,0.1500797679648021,0.1500797679648021
2021,0.14882083341174454,0.14847407537999907
2022,0.14429351528469048,0.14614475288787804
2023,0.1378049623410726,0.13623084292560558
2024,0.1371599933341253,0.1369433423210907
2025,0.13307877161369022,0.13387963899563735
2026,0.1305120239151481,0.1340037515222898
2027,0.12929624017761732,0.13214162602190396
2028,0.128065788006411,0.12949346216046093
2029,0.13022168835287884,0.13025505554506234
2030,0.12759488161697727,0.1289124843517408
2031,0.1276949959857379,0.12865342285428247
2032,0.12376961088275973,0.12699053941583532
2033,0.12674280956423875,0.12785757569327671
2034,0.12666412488445006,0.1279248942205054
2035,0.12568465822325162,0.12450014878199507
2036,0.12573318571279282,0.12626900485946593
2037,0.13139444629366784,0.1241782051428834
2038,0.12509278666349788,0.12685617419838058
2039,0.1228352314970724,0.12843316433088792
2040,0.1245282382772636,0.12547097301395027
2041,0.12755204181047505,0.12985595836432715
2042,0.126957834654792,0.1267205790533359
2043,0.1243990159430083,0.1313748193513597
2044,0.12773054117837934,0.12949098525431085
2045,0.12625805138958507,0.1290004871808404
2046,0.12611253222349836,0.12723800162540874
2047,0.1222452173362394,0.12854793704400386
2048,0.1247731280422523,0.13012437970519686
2049,0.1282860448875401,0.12978492214968715
2050,0.12750195403105666,0.13065348364027918
2051,0.1320491871623801,0.13016258641885226
2052,0.13085358530018162,0.13294711263537212
2053,0.13112212156623465,0.1344496203036733
2054,0.13129757165332656,0.1332166837086199
2055,0.12764389372088042,0.1331540821969141
2056,0.12940660522216904,0.1355729496699063
2057,0.12882724803347245,0.13176465051777916
2058,0.1289682030048147,0.13362912982728073
2059,0.1299174738264224,0.13366051243355073
2060,0.13135679107532344,0.13538535184381342
2061,0.13231221603348514,0.13479641764244935
2062,0.12949937726657867,0.1335128714411061
2063,0.1288498371541721,0.14105438344275156
2064,0.12943822092477253,0.13609119697133434
2065,0.13178583953667178,0.13842137033188076
2066,0.12987038857457256,0.1367274676412501
2067,0.13156968386974385,0.1392873437011288
2068,0.1291946907585517,0.14158756805705713
2069,0.13265412771340152,0.1396832002163655
2070,0.1352664121522619,0.1449437786147028
2071,0.13035958352740326,0.14188578074806024
2072,0.1327471032200703,0.14158400507726154
2073,0.12931794010114595,0.14228841462072486
2074,0.13328312433416425,0.14076922718079402
2075,0.12742762824700854,0.14012329042739882
2076,0.13255856255845955,0.14118909743856592
2077,0.1319416976972785,0.14735444327440786
2078,0.13203580653254798,0.14220101735951854
2079,0.1305081297944905,0.1439655678861564
2080,0.13558086555228038,0.14822999677421905
2081,0.1363900617098575,0.14701373530057815
2082,0.1333344395076991,0.1446745888649446
2083,0.13399562613357838,0.15062283402271615
2084,0.13361018872373798,0.1481219218286595
2085,0.13479615996310562,0.14623817728152072
2086,0.13367575514162985,0.14762048654034932
2087,0.13309696801533882,0.15045467047286565
2088,0.13280805776619894,0.15111089786372495
2089,0.13443320637818926,0.15052728761505732
2090,0.1311027322391569,0.1462479417448715
2091,0.1314889177998586,0.14944072998267618
2092,0.13270357123986698,0.1511536841447567
2093,0.131909627886881,0.1501494215039912
2094,0.13063117485860742,0.15053871132620333
2095,0.13473566418894778,0.15105381928655684
2096,0.133769269318521,0.1528011648392958
2097,0.1320686847017356,0.15508864023655367
2098,0.13486348947067478,0.1527668822683688
2099,0.13339814843805425,0.15376436357057974
