Year,rcp45_ndvi,rcp85_ndvi
1982,0.07024473206609742,0.07024473206609742
1983,0.08388775773877093,0.08388775773877093
1984,0.08653439687527822,0.08653439687527822
1985,0.0813093755999182,0.0813093755999182
1986,0.07695320325020033,0.07695320325020033
1987,0.07134011532166745,0.07134011532166745
1988,0.08042000229881699,0.08042000229881699
1989,0.05833925209154092,0.05833925209154092
1990,0.08518348324332821,0.08518348324332821
1991,0.08607582896523326,0.08607582896523326
1992,0.08278128903815549,0.08278128903815549
1993,0.08377880520290798,0.08377880520290798
1994,0.09417813727658696,0.09417813727658696
1995,0.09602427686381544,0.09602427686381544
1996,0.08893919398641995,0.08893919398641995
1997,0.10738603206101983,0.10738603206101983
1998,0.0996354801362736,0.0996354801362736
1999,0.09680373580367477,0.09680373580367477
2000,0.08513787533143308,0.08513787533143308
2001,0.09223877127014334,0.09223877127014334
2002,0.09125914397063076,0.09125914397063076
2003,0.07203960146999087,0.07203960146999087
2004,0.07287786760900775,0.07287786760900775
2005,0.07484760447445077,0.07484760447445077
2006,0.07896831979778758,0.07896831979778758
2007,0.09297697496550036,0.09297697496550036
2008,0.07115435260653158,0.07115435260653158
2009,0.07680596245659722,0.07680596245659722
2010,0.06580315831719641,0.06580315831719641
2011,0.0793992284356359,0.0793992284356359
2012,0.07539394845989694,0.07539394845989694
2013,0.08539410126514924,0.08539410126514924
2014,0.06922651763655181,0.06922651763655181
2015,0.06823074579918148,0.06823074579918148
2016,0.07354003819305333,0.07354003819305333
2017,0.07734263928187879,0.07734263928187879
2018,0.08268479675988526,0.08268479675988526
2019,0.09070335610222703,0.09070335610222703
2020,0.09054681611056348,0.09054681611056348
2021,0.09120300543804977,0.09023124088916762
2022,0.09018238106960956,0.08857206737816521
2023,0.09033758760463298,0.09150743379730247
2024,0.09155584547928362,0.0915504793903201
2025,0.09328752819959037,0.09334005165454376
2026,0.09045218713276763,0.09212553897748534
2027,0.09378183950569004,0.09401717266553347
2028,0.0938314673092041,0.0939710226645352
2029,0.09224097021890212,0.0947055872380382
2030,0.09051302693629117,0.09363801178142524
2031,0.09364390329046493,0.0962516502943768
2032,0.09320320405960676,0.09567273884715102
2033,0.09303911582860347,0.0969790369471313
2034,0.09713807353217338,0.09806317892635102
2035,0.09428468792932274,0.09680692823017964
2036,0.096853216911349,0.09983242002160804
2037,0.09341646804129797,0.09723546949029616
2038,0.09769910174287287,0.09876807851175676
2039,0.09688791424241873,0.10043561443155158
2040,0.09773838875799457,0.10027381929826233
2041,0.09591469554217964,0.09922831331951748
2042,0.09510870272592137,0.1010438793517618
2043,0.09648206397517252,0.0994518870542894
2044,0.09430578938418112,0.10014859483892816
2045,0.09876578921081716,0.1008015087241844
2046,0.09768023123095594,0.10318884803340374
2047,0.09773662610874001,0.10201336686477938
2048,0.09988407784435642,0.10333747439723716
2049,0.10141099041522326,0.10448950749241752
2050,0.10143101942499404,0.1057515567387842
2051,0.09943767418232118,0.10454364284313028
2052,0.09849078499296056,0.10486570008988144
2053,0.09872177571909266,0.10553335453246984
2054,0.1009385855437121,0.1055287545245549
2055,0.09959967762053308,0.10714138992648332
2056,0.10088789728737453,0.10828938689680044
2057,0.10166669436900044,0.11116032265412763
2058,0.10191703149546187,0.10936362692071136
2059,0.1042305024225553,0.10963114902557533
2060,0.1011067862580592,0.1089879851770998
2061,0.10200410166639176,0.11171063061287156
2062,0.10112634361634948,0.11229434638796013
2063,0.1034820166916252,0.11147210708405728
2064,0.10146457560409404,0.1131051160752033
2065,0.10487393907950916,0.11105763426658816
2066,0.10309480438557857,0.1143298708142464
2067,0.1016760805958094,0.11307649243176518
2068,0.10435470491913698,0.11318736674280495
2069,0.10329616647975398,0.11418821954238448
2070,0.10355532362181367,0.11569638773732907
2071,0.10330730434312416,0.11639734671035255
2072,0.10418728966203006,0.11528982350183442
2073,0.1053477686113244,0.11491959830637068
2074,0.10546576444352117,0.12023536678565082
2075,0.10559760854553488,0.1186037416376371
2076,0.10538632299659292,0.12045947921341202
2077,0.10455004750730436,0.12095741502818065
2078,0.10312977805939276,0.12070220639595232
2079,0.10550430453628926,0.12315257477202605
2080,0.10430057477477568,0.1223856078245329
2081,0.1039481107269679,0.12208353520969685
2082,0.10270983806290312,0.12180043949403473
2083,0.10482989011578893,0.12390974949926126
2084,0.10453697308483352,0.12501733754913738
2085,0.10539894955778413,0.1254974879734527
2086,0.10693453650277067,0.12601171582242465
2087,0.10594781811660983,0.12425223822918745
2088,0.10610215482624684,0.1275571406860589
2089,0.10443901455544853,0.12826543356702685
2090,0.10669792046151112,0.12772553134428627
2091,0.1050381008771137,0.1288866666318596
2092,0.10553917429413033,0.1280848777341385
2093,0.10713547012433222,0.13186965946997142
2094,0.106975369345637,0.13147881710342296
2095,0.1053097111840691,0.13103336317732395
2096,0.10477012663399364,0.13256662963870852
2097,0.10621503685264824,0.13132791099072558
2098,0.10677120754783673,0.130149259327723
2099,0.10571143100338837,0.13210350521660674
