Year,rcp45_ndvi,rcp85_ndvi
1982,0.10578015816364866,0.10578015816364866
1983,0.10198452263271096,0.10198452263271096
1984,0.09790495828715533,0.09790495828715533
1985,0.10787196399053273,0.10787196399053273
1986,0.10556782607751332,0.10556782607751332
1987,0.09015079228576528,0.09015079228576528
1988,0.09598619164545608,0.09598619164545608
1989,0.08279387531170168,0.08279387531170168
1990,0.10756116117969984,0.10756116117969984
1991,0.10711765769404162,0.10711765769404162
1992,0.09461300381497012,0.09461300381497012
1993,0.09995351807576172,0.09995351807576172
1994,0.11474923057822715,0.11474923057822715
1995,0.12178648457751805,0.12178648457751805
1996,0.11336378893922815,0.11336378893922815
1997,0.11863636610446875,0.11863636610446875
1998,0.11837799968829832,0.11837799968829832
1999,0.11569192083658145,0.11569192083658145
2000,0.108503007612917,0.108503007612917
2001,0.11155613205525866,0.11155613205525866
2002,0.10259174653899616,0.10259174653899616
2003,0.09003375740805095,0.09003375740805095
2004,0.10051573491739613,0.10051573491739613
2005,0.09956293710142104,0.09956293710142104
2006,0.10614115939812814,0.10614115939812814
2007,0.10298477644063696,0.10298477644063696
2008,0.10962784486472968,0.10962784486472968
2009,0.10317176625662146,0.10317176625662146
2010,0.0949844794875648,0.0949844794875648
2011,0.098135946246431,0.098135946246431
2012,0.09760624418861297,0.09760624418861297
2013,0.0961935158128428,0.0961935158128428
2014,0.10747643012951764,0.10747643012951764
2015,0.09606917084127753,0.09606917084127753
2016,0.08839056387770962,0.08839056387770962
2017,0.09764754576027032,0.09764754576027032
2018,0.10215042599227966,0.10215042599227966
2019,0.10110416412466083,0.10110416412466083
2020,0.10021235156373233,0.10021235156373233
2021,0.09973193434119572,0.10098304977890477
2022,0.09935596225610467,0.09972866797160128
2023,0.0985894692375632,0.09997506962163848
2024,0.09947068807292916,0.09976088687119078
2025,0.0996613064622808,0.10043464216008924
2026,0.09786690750406206,0.0997276193348188
2027,0.0988800637107916,0.09956579129666047
2028,0.09842765588839568,0.09995576414664398
2029,0.09853797269500694,0.09980668627944414
2030,0.09777982566090256,0.09887231436542612
2031,0.09854786690803627,0.09929696999423206
2032,0.09796238454582604,0.09931037457678372
2033,0.09812584157000867,0.09864286537562973
2034,0.09843687944783752,0.09954101169528763
2035,0.09768019795844224,0.09877168420894987
2036,0.09787218445098864,0.09936355088721316
2037,0.09827299214290368,0.09850770609670154
2038,0.09686970676658292,0.09834720878621428
2039,0.0977600389922392,0.09760892679817128
2040,0.09750976082843757,0.09784022941847287
2041,0.09717208525478824,0.09826117551514403
2042,0.09718653353414712,0.09836405078346364
2043,0.0967144655689132,0.0991951031387014
2044,0.0960986297430668,0.09823799766575103
2045,0.09657769797685856,0.09771784814097492
2046,0.09668434186906674,0.09786107021717537
2047,0.09600945703991652,0.09820768682371084
2048,0.09648330352656276,0.09780953338359194
2049,0.09652021678769004,0.09794020068598078
2050,0.0958429606134005,0.0976837877904499
2051,0.09611838658219367,0.09748778110633
2052,0.0952890041034333,0.09759222731233072
2053,0.09508402185243088,0.09745799936853264
2054,0.09535591965315053,0.09785692421686623
2055,0.09524613807250326,0.0978579844296598
2056,0.09498634410013576,0.0980314177180937
2057,0.0945826473873219,0.09752949787354913
2058,0.09467367827070698,0.09770380036649856
2059,0.09385448705287973,0.09853727009011616
2060,0.09448784803694132,0.09762507430080188
2061,0.09401534419168406,0.09815187985553003
2062,0.09320229006402153,0.0978987403493914
2063,0.09444495597635333,0.09773890079994732
2064,0.09307210638099817,0.09741344005909858
2065,0.09391880355226576,0.09863147582471207
2066,0.09333216614481976,0.09812710804488194
2067,0.0931765822632637,0.09804581016498576
2068,0.09273376992720722,0.09698559135103016
2069,0.09298578603024983,0.09750417336488618
2070,0.09315732265422304,0.09774792784736563
2071,0.09297322138618433,0.09818521570356467
2072,0.09262758167893613,0.09798818119697447
2073,0.09216687872751296,0.09729086684271997
2074,0.09157893643154713,0.0975427204969665
2075,0.09109809532192964,0.09769099521677048
2076,0.0911293859222607,0.09753759020948613
2077,0.0903560221780716,0.0981561259479401
2078,0.0905473670945493,0.09778191469398437
2079,0.0905580206799407,0.09815437309746317
2080,0.09028626702819738,0.09796314862826276
2081,0.09033448950009963,0.09750935541070516
2082,0.08964808712602544,0.09779348104903426
2083,0.0889673602592907,0.0975494075056362
2084,0.08908004797012045,0.0978070231478731
2085,0.08952486371515643,0.09816818142387454
2086,0.08864099514681692,0.09719175950818816
2087,0.0891437926404057,0.09815136318982023
2088,0.08817774413370302,0.09721223926371504
2089,0.08762296351838156,0.09792784829951104
2090,0.08752677044537635,0.09676300077331784
2091,0.08697920559223707,0.09790989738125473
2092,0.08673123002326813,0.09829358136218837
2093,0.0863451931606137,0.09805326377221817
2094,0.08620283962580444,0.0975438950081586
2095,0.08643943359438988,0.09767013992418212
2096,0.08632412874082263,0.09795167167978797
2097,0.08565061272462897,0.09773376998276778
2098,0.08546248213720402,0.09693562659590373
2099,0.08504237029349618,0.09674686350584992
