Year,rcp45_smi,rcp85_smi
1979,0.10714575429313099,0.10714575429313099
1980,0.10423366558818392,0.10423366558818392
1981,0.10864800563889444,0.10864800563889444
1982,0.11458022957538773,0.11458022957538773
1983,0.10840413313958083,0.10840413313958083
1984,0.10998744781786644,0.10998744781786644
1985,0.10514023915901224,0.10514023915901224
1986,0.11508781587480865,0.11508781587480865
1987,0.11041030640038438,0.11041030640038438
1988,0.13226763610514844,0.13226763610514844
1989,0.14564168034270167,0.14564168034270167
1990,0.156125654681676,0.156125654681676
1991,0.12688346919668114,0.12688346919668114
1992,0.1315166810577035,0.1315166810577035
1993,0.13591557544387314,0.13591557544387314
1994,0.14750170885437466,0.14750170885437466
1995,0.14490781221399926,0.14490781221399926
1996,0.13157188244901907,0.13157188244901907
1997,0.14492474475734654,0.14492474475734654
1998,0.12999662779136714,0.12999662779136714
1999,0.14865651806068625,0.14865651806068625
2000,0.1486670155875599,0.1486670155875599
2001,0.1368386428069256,0.1368386428069256
2002,0.16769046803759818,0.16769046803759818
2003,0.14864475303056776,0.14864475303056776
2004,0.16077570158579607,0.16077570158579607
2005,0.15755965585271894,0.15755965585271894
2006,0.1578954629623852,0.1578954629623852
2007,0.15609208209573014,0.15609208209573014
2008,0.17109174799487487,0.17109174799487487
2009,0.15966182623427516,0.15966182623427516
2010,0.13516713102785546,0.13516713102785546
2011,0.14815351427299653,0.14815351427299653
2012,0.1451237590168231,0.1451237590168231
2013,0.16187262814392805,0.16187262814392805
2014,0.14550007748019836,0.14550007748019836
2015,0.15728507889980198,0.15728507889980198
2016,0.1581849574534911,0.1581849574534911
2017,0.1556555734782681,0.1556555734782681
2018,0.15555290571543864,0.15555290571543864
2019,0.16717291512806787,0.16717291512806787
2020,0.1654826587279965,0.1654826587279965
2021,0.16538828847113,0.1656252332662035
2022,0.166515796634215,0.1633312858058044
2023,0.16248995164823174,0.1640827488685003
2024,0.16311107126118587,0.16206971172883333
2025,0.16272385959254992,0.16171708561948295
2026,0.1627243818517283,0.16175900229645682
2027,0.1630540881683335,0.16073276836932113
2028,0.1593980153905251,0.16244085026363342
2029,0.1621691954680974,0.162348962133914
2030,0.16051622757389072,0.1570293460692167
2031,0.16091281529796547,0.16191719546313926
2032,0.15699791001160998,0.16278034197255542
2033,0.16391907920751714,0.1585259639848863
2034,0.16119215711835666,0.1621553236630312
2035,0.15926867975868192,0.15971788990976304
2036,0.1610152965784794,0.16110080333098178
2037,0.1637341663687136,0.16019517246853632
2038,0.15878341522032624,0.1587042500362435
2039,0.15997871103865366,0.1551263315797641
2040,0.16187093987727535,0.15921438165311685
2041,0.15971100355207335,0.15778368128808729
2042,0.16035170866651366,0.15789351935969498
2043,0.1581798095654922,0.1601713109209951
2044,0.1596582272815965,0.16083018484855044
2045,0.1586128718029855,0.15873162112641198
2046,0.16147436404575813,0.16139311548581153
2047,0.1568080114210576,0.16284450527189398
2048,0.16130165565711865,0.15916187608222396
2049,0.1603997880887907,0.15920121079041005
2050,0.1582787525903693,0.15930828562829788
2051,0.16065883672892953,0.15882515990545534
2052,0.15717286659841267,0.16125108645134956
2053,0.16028037056865815,0.16462607026975284
2054,0.16128517287757005,0.16329215175772885
2055,0.1602580566131725,0.16304267236799125
2056,0.15870606381834632,0.16424684844115256
2057,0.15748226739770824,0.1643771244226163
2058,0.15701446663405572,0.16450948488300424
2059,0.1607727738171258,0.16654357371179254
2060,0.15878160835394672,0.1609994486018167
2061,0.16095913929803876,0.1658469321731474
2062,0.15818807604736446,0.16833473817911962
2063,0.16385198496955178,0.1690993226603949
2064,0.1578947034173411,0.16437064477975336
2065,0.16182813605577034,0.1689014035911408
2066,0.1598873444422666,0.16612804370231882
2067,0.1597282517914392,0.1664252550431733
2068,0.16115056587323534,0.1665674088122916
2069,0.16291928519164522,0.1682784186520797
2070,0.1629618496301158,0.1709897361359819
2071,0.1639769174078983,0.1721958602962718
2072,0.1636121679135178,0.17031466313640126
2073,0.16118643492442628,0.17215085368633845
2074,0.16286200221169791,0.16891574329200554
2075,0.16187201685868172,0.1710554612184987
2076,0.1624434187109422,0.1715193589083806
2077,0.16312740989034893,0.17457070055786442
2078,0.16454353257538756,0.17365419601924065
2079,0.16522240465353286,0.1718348869492607
2080,0.16441873411641394,0.17181055470497375
2081,0.16504702970346402,0.17325394092920335
2082,0.16180013258332246,0.17492924499223375
2083,0.1594269364702422,0.17594295984756195
2084,0.1631765359769534,0.17601524478458824
2085,0.16247349744443296,0.17651919081382453
2086,0.16289317916235246,0.1752337450724632
2087,0.16342164756176353,0.17772562092449426
2088,0.16301065818366775,0.17643478640995847
2089,0.1606352523522538,0.17908171900429146
2090,0.16451746389739985,0.17672830329861006
2091,0.16024464577322195,0.1764947294709018
2092,0.1629938298212515,0.18091216601095708
2093,0.16357183386830693,0.17773874661383934
2094,0.16067679253066278,0.17566793883272624
2095,0.1631520465451544,0.17749950872851966
2096,0.1630821842957091,0.17993500459459574
2097,0.16291849508214928,0.18068137050484928
2098,0.16237967640923978,0.18046462828382434
2099,0.16019074958107,0.17921541838684682
