Year,rcp45_ndvi,rcp85_ndvi
1982,0.17700284719467166,0.17700284719467166
1983,0.18201032876968384,0.18201032876968384
1984,0.17165594100952147,0.17165594100952147
1985,0.1896494150161744,0.1896494150161744
1986,0.18147813081741326,0.18147813081741326
1987,0.17579305171966553,0.17579305171966553
1988,0.18254905939102173,0.18254905939102173
1989,0.1676519274711609,0.1676519274711609
1990,0.19622815847396846,0.19622815847396846
1991,0.18548231124877929,0.18548231124877929
1992,0.17877150774002076,0.17877150774002076
1993,0.183948302268982,0.183948302268982
1994,0.2112722635269165,0.2112722635269165
1995,0.21133792400360107,0.21133792400360107
1996,0.17843778133392335,0.17843778133392335
1997,0.20226163864135746,0.20226163864135746
1998,0.1935669064521789,0.1935669064521789
1999,0.20345005989074708,0.20345005989074708
2000,0.20912935733795165,0.20912935733795165
2001,0.2203226089477539,0.2203226089477539
2002,0.20105438232421874,0.20105438232421874
2003,0.18685399293899527,0.18685399293899527
2004,0.1959012031555176,0.1959012031555176
2005,0.1951220750808716,0.1951220750808716
2006,0.19863218069076533,0.19863218069076533
2007,0.19661283493041992,0.19661283493041992
2008,0.1757678985595703,0.1757678985595703
2009,0.1956876754760742,0.1956876754760742
2010,0.18264060020446776,0.18264060020446776
2011,0.16824448108673096,0.16824448108673096
2012,0.17954485416412352,0.17954485416412352
2013,0.18261661529541007,0.18261661529541007
2014,0.1753164768218994,0.1753164768218994
2015,0.1649901747703552,0.1649901747703552
2016,0.155311918258667,0.155311918258667
2017,0.15555272102355958,0.15555272102355958
2018,0.1455768823623657,0.1455768823623657
2019,0.14866297044905974,0.14866297044905974
2020,0.14972754104738084,0.14972754104738084
2021,0.1498142765362542,0.1498983547624847
2022,0.14738596668627893,0.14686508309482998
2023,0.14740824229989452,0.14784984382405658
2024,0.14649257563943086,0.14591770531663384
2025,0.1465583624271764,0.1464028458230232
2026,0.1431084666314647,0.14460890467822354
2027,0.14524481579863524,0.14783214568097094
2028,0.14503154039334235,0.14562747954054306
2029,0.1430786588934678,0.14525793967377612
2030,0.13998337130447358,0.1430592735430955
2031,0.1416554956455066,0.1457411598319147
2032,0.1411893400266249,0.1431974784251876
2033,0.1397996192578155,0.14343416772171394
2034,0.14195647621333388,0.14300213568926054
2035,0.1383444495676091,0.1416688036635137
2036,0.14032547504443668,0.1429838980936717
2037,0.1373063775739226,0.1388127667716809
2038,0.13992152596868715,0.1402629203011359
2039,0.13538245428353754,0.14132959906485446
2040,0.13652095953848806,0.1391816893446172
2041,0.13489816948064548,0.13756280666992854
2042,0.1322463603480051,0.1373509598337442
2043,0.13217263317216574,0.1358403475539675
2044,0.1303782870183484,0.13480298505347665
2045,0.13195481136683918,0.13329495468409758
2046,0.13096493914017251,0.13656567843524234
2047,0.1309742414203316,0.1346964964068828
2048,0.13073970763584702,0.13470458624627218
2049,0.13120365042259166,0.1344304769150645
2050,0.12997546828846898,0.13535559650506626
2051,0.12806907306459148,0.13203268763954945
2052,0.1262383648568162,0.13257956863047013
2053,0.1262494213313155,0.13293831453482685
2054,0.1271722790378326,0.13242326145439162
2055,0.12418921638203165,0.13166635550524206
2056,0.1242535658986086,0.130992413777717
2057,0.12284844631355912,0.13423519858199304
2058,0.12354356975154808,0.13188460820806078
2059,0.1243980453718796,0.1311817577591431
2060,0.1207717805356579,0.12857078773042413
2061,0.12124770071716585,0.13161774232800405
2062,0.11901688717020716,0.13032463758845989
2063,0.1182883424301406,0.12826926178891307
2064,0.11788188714838475,0.12897821324590794
2065,0.11756845861613925,0.1264407385011274
2066,0.11601323006375522,0.12887514282144125
2067,0.11389228554021236,0.12612657302800878
2068,0.11422485085345944,0.1259768884555906
2069,0.1125364551619863,0.1267118997168411
2070,0.11248110883799116,0.12636363294277755
2071,0.11052945211322608,0.12616239709443067
2072,0.11130762083590752,0.12364399995819453
2073,0.11169572637258623,0.12281768187951027
2074,0.1112840211581391,0.12601709298866742
2075,0.11018317741180646,0.12421694594224435
2076,0.1081818520751956,0.12599591014639386
2077,0.10664279571378958,0.12410810025938634
2078,0.10420774733195952,0.12328120602975695
2079,0.10547617706678576,0.12500081457234624
2080,0.10487782317032472,0.12228311943715328
2081,0.10213223671092934,0.12212929295900732
2082,0.09923622066487164,0.121090512908997
2083,0.1011166293180642,0.12200120850742735
2084,0.1003018023713689,0.12064982031544727
2085,0.0994260691854671,0.11996924950710099
2086,0.09928094297573377,0.11968160661338716
2087,0.09682002000497096,0.11795256332390255
2088,0.09665228793728686,0.11893802597030086
2089,0.094455013669341,0.11945811425429652
2090,0.09474807071084262,0.11814636552726315
2091,0.09235515236880633,0.1184284787117895
2092,0.09213651512450748,0.11657716175519375
2093,0.09227428069687917,0.11964616779406788
2094,0.0908026626771484,0.11833761822058407
2095,0.08996476387394887,0.11820970116216464
2096,0.08677577785599623,0.11732398563253338
2097,0.08704632225037078,0.11587702997840944
2098,0.08688837555675387,0.11329691557988335
2099,0.08513902605678746,0.11413173643310165
