Year,rcp45_smi,rcp85_smi
1979,0.17783915996551514,0.17783915996551514
1980,0.1649039089679718,0.1649039089679718
1981,0.1991316080093384,0.1991316080093384
1982,0.1198592483997345,0.1198592483997345
1983,0.14326287806034088,0.14326287806034088
1984,0.09205774962902068,0.09205774962902068
1985,0.0985165908932686,0.0985165908932686
1986,0.10707946866750716,0.10707946866750716
1987,0.1436062604188919,0.1436062604188919
1988,0.1456957906484604,0.1456957906484604
1989,0.1552860587835312,0.1552860587835312
1990,0.16251957416534424,0.16251957416534424
1991,0.11981317400932312,0.11981317400932312
1992,0.13599030673503876,0.13599030673503876
1993,0.12609094381332395,0.12609094381332395
1994,0.15061698853969574,0.15061698853969574
1995,0.13700327277183533,0.13700327277183533
1996,0.12211880087852478,0.12211880087852478
1997,0.14134767651557922,0.14134767651557922
1998,0.16695408523082733,0.16695408523082733
1999,0.13822788000106812,0.13822788000106812
2000,0.17421336472034454,0.17421336472034454
2001,0.15118907392024994,0.15118907392024994
2002,0.18588240444660187,0.18588240444660187
2003,0.16761866211891174,0.16761866211891174
2004,0.14939013123512268,0.14939013123512268
2005,0.1558077335357666,0.1558077335357666
2006,0.15426506102085116,0.15426506102085116
2007,0.11092101037502287,0.11092101037502287
2008,0.12106980383396147,0.12106980383396147
2009,0.13054849207401276,0.13054849207401276
2010,0.15342043340206146,0.15342043340206146
2011,0.1238064020872116,0.1238064020872116
2012,0.1046900600194931,0.1046900600194931
2013,0.14981049299240112,0.14981049299240112
2014,0.13997715711593628,0.13997715711593628
2015,0.1623099446296692,0.1623099446296692
2016,0.20254991948604584,0.20254991948604584
2017,0.16531480848789215,0.16531480848789215
2018,0.1705184280872345,0.1705184280872345
2019,0.14811894329517886,0.14811894329517886
2020,0.146202507835031,0.146202507835031
2021,0.14861638619012618,0.14683394894896007
2022,0.14908296994147424,0.15063216955933473
2023,0.14454060063005486,0.14046931148665348
2024,0.14495754979763786,0.14738698740568332
2025,0.14159658123070315,0.1459165551466794
2026,0.14307401886246676,0.1478676264154469
2027,0.14320231549152826,0.1458309047955641
2028,0.1430558220493485,0.1474104987978722
2029,0.14920275223686494,0.1470028744769237
2030,0.14469974357506546,0.14582858914339636
2031,0.14594912287861164,0.14832713904099012
2032,0.13951042596441485,0.14694999308754134
2033,0.1502094348155996,0.1461898544672598
2034,0.14572067194744046,0.14852648422332404
2035,0.1468110007326166,0.14388327407755075
2036,0.14900967972997992,0.14763173844991326
2037,0.15671116193181822,0.14571669789992495
2038,0.14700680722313186,0.14825864450102888
2039,0.14524615753853656,0.1501724531169498
2040,0.14887505167069826,0.14790268082693825
2041,0.1514639116878765,0.15249734142801344
2042,0.15330404564658168,0.14810085793960476
2043,0.14849005213727556,0.1574092303959036
2044,0.15179698748209708,0.15141087203748368
2045,0.15005911751277018,0.15146678195826135
2046,0.14852529671822454,0.14949118797563174
2047,0.14262013310208504,0.15130878547926907
2048,0.1479527437183506,0.1559381265406317
2049,0.15093700695081055,0.15392143857696305
2050,0.14869959239019934,0.15216191161587667
2051,0.153172947423453,0.15059139231427446
2052,0.15429996718686834,0.15704941339391598
2053,0.1581917171873818,0.15938421121967564
2054,0.15461233571373084,0.15404735717665244
2055,0.15372460699428567,0.15544096384374426
2056,0.15236128421959408,0.160065223894194
2057,0.15167667605619398,0.15363016758013426
2058,0.1529853401828656,0.1552072582038995
2059,0.15072556273597806,0.15702487707387808
2060,0.15436928362339927,0.15612980717099206
2061,0.15684304234513405,0.15566776708382465
2062,0.15334130861683468,0.15426653965407994
2063,0.14955640054587369,0.1681322019102229
2064,0.1529615905203817,0.15811418635033295
2065,0.1562520941856635,0.16231768800924667
2066,0.15320354080339316,0.15875778775796592
2067,0.1580285921499399,0.1635632383266913
2068,0.15416495541765088,0.16375359084236665
2069,0.15901415572371072,0.16433353338392076
2070,0.1608492819725152,0.16775487582777024
2071,0.15577679731545005,0.16405106203141614
2072,0.15631582684298131,0.1615272049377777
2073,0.15203537642852513,0.16889084824348566
2074,0.16052050144689514,0.15910233293593085
2075,0.15331595506934256,0.16138214872223075
2076,0.15470602189863772,0.1639255320904832
2077,0.156706929562284,0.1707630844220182
2078,0.15901818394914635,0.1662597218089474
2079,0.15500702500961433,0.16856745938990395
2080,0.15903162422338682,0.17066724514680567
2081,0.1607642294061394,0.17149598239090275
2082,0.15637936327802035,0.1694870827984465
2083,0.15821623876679355,0.17481741661974484
2084,0.15951695996183332,0.17359966864477958
2085,0.16207580711346112,0.16924914199589686
2086,0.1592790483730732,0.16993558198603068
2087,0.15543675494386092,0.17354459789257012
2088,0.1577308895477026,0.17364937316004653
2089,0.1566944096569623,0.1735500580413014
2090,0.15632133700301878,0.16899640323623552
2091,0.15603768249080185,0.16854477948772076
2092,0.157996735381528,0.17699331230960175
2093,0.15510202208097995,0.17223064323085466
2094,0.15332434300896264,0.1725674022690545
2095,0.1591371219528022,0.17291373030484494
2096,0.16141812616200105,0.1729132024861683
2097,0.15411084550900953,0.17884142723529098
2098,0.15902356259599454,0.1754244436414349
2099,0.1584072209212506,0.17630520120330082
