Year,rcp45_ndvi,rcp85_ndvi
1982,0.14986842412215012,0.14986842412215012
1983,0.1555141302255484,0.1555141302255484
1984,0.15024460279024565,0.15024460279024565
1985,0.158261959369366,0.158261959369366
1986,0.151817826124338,0.151817826124338
1987,0.15333332465245172,0.15333332465245172
1988,0.1677983173957238,0.1677983173957238
1989,0.14043730955857495,0.14043730955857495
1990,0.1654029259314904,0.1654029259314904
1991,0.15992333338810846,0.15992333338810846
1992,0.1540070680471567,0.1540070680471567
1993,0.15646072534414435,0.15646072534414435
1994,0.16804918876061073,0.16804918876061073
1995,0.1906769092266377,0.1906769092266377
1996,0.16533836951622596,0.16533836951622596
1997,0.18966240149277908,0.18966240149277908
1998,0.1909818649291992,0.1909818649291992
1999,0.18388772010803225,0.18388772010803225
2000,0.16885053194486174,0.16885053194486174
2001,0.1933776048513559,0.1933776048513559
2002,0.1986284439380352,0.1986284439380352
2003,0.18789870922382065,0.18789870922382065
2004,0.18520903587341309,0.18520903587341309
2005,0.19411332790668195,0.19411332790668195
2006,0.1893342091487004,0.1893342091487004
2007,0.18811746744009164,0.18811746744009164
2008,0.1747619738945594,0.1747619738945594
2009,0.1915931701660156,0.1915931701660156
2010,0.18453341263991133,0.18453341263991133
2011,0.17065844169029826,0.17065844169029826
2012,0.19452150051410386,0.19452150051410386
2013,0.18209283168499285,0.18209283168499285
2014,0.17332254923306978,0.17332254923306978
2015,0.16916753695561335,0.16916753695561335
2016,0.1717521594120906,0.1717521594120906
2017,0.18050325833834133,0.18050325833834133
2018,0.16358463580791766,0.16358463580791766
2019,0.1823800756287361,0.1823800756287361
2020,0.18178808854016704,0.18178808854016704
2021,0.1833439332750552,0.1827316151178709
2022,0.1831076208600748,0.18242008196358284
2023,0.1824540815527433,0.18340865010360755
2024,0.1851122797987996,0.18380704928281008
2025,0.18520783904355784,0.18502650277584207
2026,0.18348349674349945,0.18484424277109224
2027,0.1864337208404364,0.1878276605207415
2028,0.1867439960180684,0.18744168999290825
2029,0.1873767888294552,0.1884198657386537
2030,0.18650545299362087,0.18835510756859508
2031,0.1888547467164328,0.19211098947436586
2032,0.1886981856166529,0.19070215733596002
2033,0.18879705103893266,0.1919540099068769
2034,0.19172844542056766,0.1929305197066325
2035,0.19030835733561247,0.19230388628756886
2036,0.19265068498431853,0.19502830550263986
2037,0.1930775913946834,0.19247524568101765
2038,0.1947732042115679,0.19549592929796755
2039,0.1924867547484372,0.197688197318608
2040,0.1948930408322199,0.19670664552850053
2041,0.19466571626176524,0.19769449981450365
2042,0.19378786978906148,0.1981583335101072
2043,0.19459569804130367,0.19879815298409387
2044,0.1949120517615858,0.1991374804540163
2045,0.19681306349875025,0.1992283962282734
2046,0.1973828145698908,0.2016031244641477
2047,0.1972289462677109,0.2021510416016691
2048,0.19964663930758028,0.2030830097903963
2049,0.20173674918877169,0.20480994096578548
2050,0.20130541939386154,0.20577706121466666
2051,0.2022177456123656,0.2055884155236824
2052,0.20143333000376448,0.20651508570172086
2053,0.2025255448792034,0.2084536283327903
2054,0.20405289967415485,0.20830367044042514
2055,0.20206090934277365,0.20940686798929226
2056,0.20408102128814187,0.21082816193898046
2057,0.2038497729238065,0.21227767650650808
2058,0.2059919798385274,0.21305571756251468
2059,0.20745117909618785,0.21270671504174005
2060,0.20701148056301213,0.21309335099697066
2061,0.20759243253065127,0.21620954637811154
2062,0.20677725534477315,0.21592132029738853
2063,0.2078976237786807,0.21718939826901887
2064,0.20803528354755954,0.21817914082489293
2065,0.20911057621456425,0.21754306970581647
2066,0.2093305237942203,0.21974563794302765
2067,0.20881564191797589,0.21927028844427315
2068,0.21001391299995176,0.22092457944104227
2069,0.210289160380997,0.22162179260140416
2070,0.21245410444279328,0.22427804132273016
2071,0.2110203026678664,0.224478183233544
2072,0.212983027086922,0.22398204409128614
2073,0.2130947493339893,0.22392519612283346
2074,0.21408719870463264,0.22761062402169685
2075,0.21318615512443104,0.22689480950346844
2076,0.2154980668938033,0.22936348763729245
2077,0.2139733093066527,0.23054279823340595
2078,0.21402458183364187,0.2295388046976848
2079,0.21573944599114345,0.2327744314766889
2080,0.2169044585452321,0.23332329620895306
2081,0.21633621436398606,0.2333124014112523
2082,0.21506094947226825,0.23333532196266554
2083,0.21777016588581544,0.2358580968964097
2084,0.21760951693572889,0.2358847706497833
2085,0.21820077132491106,0.2362164131197915
2086,0.2192663265449934,0.2375496135982583
2087,0.2178551496802864,0.2369966187790324
2088,0.2187558051399076,0.23960424470655856
2089,0.21909001846181184,0.24036686015623399
2090,0.21927426709885486,0.23992876288355305
2091,0.2191068035288807,0.2416146394621985
2092,0.2199546899724536,0.2413395838174513
2093,0.22179298840341896,0.2454086045850281
2094,0.2212298090726167,0.2451276451717521
2095,0.2219506844006727,0.2456231807367197
2096,0.22073088134698807,0.2469596277909392
2097,0.22295388867032606,0.2468600009179024
2098,0.2230583407760217,0.2461577915267183
2099,0.22283739668387487,0.2482551907383552
