Year,rcp45_smi,rcp85_smi
1979,0.004294316396196389,0.004294316396196389
1980,0.003224413402528996,0.003224413402528996
1981,0.004533288329364643,0.004533288329364643
1982,0.002261510690897861,0.002261510690897861
1983,0.0036506272781161283,0.0036506272781161283
1984,0.0025238332028850105,0.0025238332028850105
1985,0.002931424585843061,0.002931424585843061
1986,0.0031007843747275802,0.0031007843747275802
1987,0.0019482983539512388,0.0019482983539512388
1988,0.00034339654711683804,0.00034339654711683804
1989,0.0002130878719082548,0.0002130878719082548
1990,0.0005660717722966744,0.0005660717722966744
1991,0.008789638150384398,0.008789638150384398
1992,0.015271817206322957,0.015271817206322957
1993,0.01973009666905013,0.01973009666905013
1994,0.02287224780740444,0.02287224780740444
1995,0.019632033409905103,0.019632033409905103
1996,0.014665222573356344,0.014665222573356344
1997,0.012842941486873484,0.012842941486873484
1998,0.013191314356740045,0.013191314356740045
1999,0.012321314066806838,0.012321314066806838
2000,0.016003720185201808,0.016003720185201808
2001,0.012034058444178193,0.012034058444178193
2002,0.022186388751525555,0.022186388751525555
2003,0.01674897764491731,0.01674897764491731
2004,0.018080939395268083,0.018080939395268083
2005,0.013796795187290366,0.013796795187290366
2006,0.01392843163355504,0.01392843163355504
2007,0.028486416013030518,0.028486416013030518
2008,0.02664681575503537,0.02664681575503537
2009,0.015829042724544513,0.015829042724544513
2010,0.02067203096071541,0.02067203096071541
2011,0.02481983115898562,0.02481983115898562
2012,0.02425161355613522,0.02425161355613522
2013,0.04316552919231744,0.04316552919231744
2014,0.045564390014259264,0.045564390014259264
2015,0.055462382171663285,0.055462382171663285
2016,0.05238495116279432,0.05238495116279432
2017,0.05453265004659688,0.05453265004659688
2018,0.0560327949483387,0.0560327949483387
2019,0.05609459563663437,0.05609459563663437
2020,0.05619224493769828,0.05619224493769828
2021,0.05574964126884992,0.05558900961059217
2022,0.05568956596106928,0.05538795236234772
2023,0.0552229284955187,0.05554465976768734
2024,0.05541389738373586,0.05535205521694216
2025,0.05534430360535112,0.055123239094107095
2026,0.054661567473045236,0.05518946119132363
2027,0.055186924504227464,0.054910394802348265
2028,0.054946414185784685,0.05499178304831336
2029,0.054599177420317516,0.05481568741334935
2030,0.0542716315459421,0.05481824367251038
2031,0.05430499721576694,0.05501899346952743
2032,0.054047146943065234,0.054748618378345014
2033,0.05412173587011322,0.05452713669839801
2034,0.05435804925075542,0.054430592339679465
2035,0.053931191683807486,0.05438545625696944
2036,0.05418948167368398,0.05458616647275672
2037,0.05335753731158641,0.05414754509031837
2038,0.0540210164639012,0.054294327456917806
2039,0.053975581626576,0.0544561772639466
2040,0.05381329609857278,0.05432671539136932
2041,0.05328716683539478,0.053617092898831285
2042,0.052845401502264716,0.05414372335998215
2043,0.052943329872090376,0.05351492072981859
2044,0.05238610617361007,0.05360327164407707
2045,0.053220758692275404,0.05366579879914586
2046,0.05304686574071758,0.0539792508563472
2047,0.05268545418404408,0.0534116928938656
2048,0.05278875235573932,0.053667098441395306
2049,0.0528882010683938,0.05362498319128611
2050,0.052766726934621686,0.053389559982708064
2051,0.052157623119138116,0.05336269151492408
2052,0.051726383336233035,0.053155655476204766
2053,0.05196159756427578,0.05327152737976376
2054,0.05203480305227405,0.053113828939661975
2055,0.051839611535874935,0.05345359942609449
2056,0.05176897766214982,0.053341457947932776
2057,0.05162312012449045,0.05369806600959079
2058,0.05186856723430003,0.053055942833653925
2059,0.05187775298316796,0.05320956504945491
2060,0.05113519948955498,0.05283055528006732
2061,0.051215587912671966,0.05326612061210659
2062,0.05105538290806702,0.05318651992944425
2063,0.05127272387285328,0.05302722436723693
2064,0.05060834877070014,0.05321607972770481
2065,0.051279239959984964,0.0528991894078249
2066,0.050831557598274985,0.05295889126013487
2067,0.050619301229834636,0.05280801374798563
2068,0.050760506140780336,0.05263870347615745
2069,0.05045702923793987,0.05291270004927845
2070,0.05011286290267298,0.05283963239214591
2071,0.05049248618230786,0.05270348890320542
2072,0.05053419790392544,0.05226323477004675
2073,0.05004149805113786,0.05212704097597302
2074,0.05030716527455227,0.053051542786589516
2075,0.05026721908604294,0.05274345185917201
2076,0.050037312164224426,0.05284270080306707
2077,0.04965474533336953,0.05291474667496058
2078,0.04936882536154048,0.05262799338084949
2079,0.049847375874534486,0.05269536386296751
2080,0.04912154043352586,0.05257271951742765
2081,0.04868441485106821,0.052672056051398325
2082,0.04882265083681308,0.05234334844778685
2083,0.04899274042537501,0.05252798618391416
2084,0.048550187687198494,0.052635551898333854
2085,0.048893236767449895,0.05281473734233818
2086,0.048975697338314673,0.05263416764883447
2087,0.04837235141457319,0.052114341895629405
2088,0.048910249604416194,0.05294602279899964
2089,0.04811306310467702,0.052321793191745083
2090,0.048608049893830864,0.05267840877397397
2091,0.048044829524694,0.05235119539487637
2092,0.048300386530393126,0.052413589478448916
2093,0.04843320867154075,0.05331073302292418
2094,0.04791791537307095,0.05291897356156429
2095,0.04769042414699647,0.05245901868299591
2096,0.04724673488713183,0.0526850270489582
2097,0.04767905893989858,0.05222655602185495
2098,0.047518906451974666,0.051949233797812085
2099,0.04727200100648045,0.0524781207338371
