Year,rcp45_smi,rcp85_smi
1979,0.10551825945721956,0.10551825945721956
1980,0.09946967111190792,0.09946967111190792
1981,0.10268657502994576,0.10268657502994576
1982,0.0928904132123944,0.0928904132123944
1983,0.10169435420212876,0.10169435420212876
1984,0.08748104583018114,0.08748104583018114
1985,0.08952609937468478,0.08952609937468478
1986,0.09200004334257976,0.09200004334257976
1987,0.10055607791025722,0.10055607791025722
1988,0.12121170050999767,0.12121170050999767
1989,0.13324881940723113,0.13324881940723113
1990,0.13686687819158996,0.13686687819158996
1991,0.12524875808733135,0.12524875808733135
1992,0.1322888695105966,0.1322888695105966
1993,0.13134884652917875,0.13134884652917875
1994,0.1326969505704146,0.1326969505704146
1995,0.13295171135877673,0.13295171135877673
1996,0.12464372686753986,0.12464372686753986
1997,0.1277644541757292,0.1277644541757292
1998,0.1256759964853108,0.1256759964853108
1999,0.1329872555577008,0.1329872555577008
2000,0.13646517949081666,0.13646517949081666
2001,0.1324972914992067,0.1324972914992067
2002,0.1590488080954745,0.1590488080954745
2003,0.1569719145829393,0.1569719145829393
2004,0.1627982798577838,0.1627982798577838
2005,0.14991824834247466,0.14991824834247466
2006,0.15070175987291431,0.15070175987291431
2007,0.14727030813290673,0.14727030813290673
2008,0.14142612971449062,0.14142612971449062
2009,0.146850242193082,0.146850242193082
2010,0.14135384077643634,0.14135384077643634
2011,0.13274098063900094,0.13274098063900094
2012,0.12245462902035265,0.12245462902035265
2013,0.1412979284381173,0.1412979284381173
2014,0.13767361042704265,0.13767361042704265
2015,0.1466707255186662,0.1466707255186662
2016,0.15721522406471966,0.15721522406471966
2017,0.1415539410718226,0.1415539410718226
2018,0.13736076196255198,0.13736076196255198
2019,0.145991479179521,0.145991479179521
2020,0.14536714810447893,0.14536714810447893
2021,0.14559098954506586,0.1455324141218859
2022,0.14609044843090804,0.14386109481552312
2023,0.14243760104578512,0.14254521482774402
2024,0.14225237572840033,0.14145996997167373
2025,0.14200332755834064,0.1422719558357287
2026,0.14078329519210825,0.1409255167591722
2027,0.1417371459847237,0.14081656271143786
2028,0.1391645160083992,0.1420087021518583
2029,0.14166413575401526,0.1421004679692265
2030,0.13927305566536402,0.1385761934200423
2031,0.14111120145351436,0.14162061626508302
2032,0.13740259593648885,0.1419811861767568
2033,0.14203436560712168,0.13978558880675945
2034,0.14164531584946752,0.1417163319858378
2035,0.14107701896682998,0.13969370016497235
2036,0.1417514383627662,0.14275268179878975
2037,0.1442252506445202,0.14073837058175864
2038,0.13997329495472965,0.14133008160890614
2039,0.14063733964244096,0.140242704426489
2040,0.14315361225893253,0.14117056403688366
2041,0.14156114988046056,0.1411517005693831
2042,0.14230915455852666,0.1412808783690283
2043,0.14033107456877975,0.14336200474762165
2044,0.14145974474539338,0.14299542497855072
2045,0.1413676383661361,0.14232413319113454
2046,0.14120542686949022,0.14267555840557378
2047,0.13970961985902766,0.14473375172736586
2048,0.14205846035468392,0.14301402029711993
2049,0.14317476992711192,0.14298235634567108
2050,0.14214206995460515,0.1424229406393112
2051,0.14243049205594954,0.14284337726097668
2052,0.1418984366220407,0.14541639897169967
2053,0.1450521331392285,0.1467715008166381
2054,0.1448592985984907,0.14492312773731708
2055,0.1442033093426394,0.14611665127681284
2056,0.14267080249317002,0.14711606106695754
2057,0.14260985963785489,0.1466102091437125
2058,0.14219280040002252,0.14603606206788314
2059,0.144001892030867,0.14839226535414146
2060,0.14442042427741994,0.1451223107668011
2061,0.14582496723049115,0.1482722056569391
2062,0.1439687881552687,0.14788633885855554
2063,0.14575860615390202,0.15059691609215825
2064,0.14235121635164674,0.14745731715635935
2065,0.14641823946916513,0.15058540306164056
2066,0.14349800179384795,0.14988764091576234
2067,0.14536042601083832,0.15099025039869032
2068,0.1444667040643783,0.15109772852620246
2069,0.14648876041331318,0.15069409719757096
2070,0.14773723745419073,0.1529860488660622
2071,0.1467602555675136,0.15181146748767396
2072,0.14658498432035924,0.1520421500878611
2073,0.14473202339852748,0.15222458691826787
2074,0.14795099460478545,0.15038963273169906
2075,0.14537528011281792,0.150997935685656
2076,0.14550891037617933,0.15359751259653773
2077,0.1474659791195677,0.15654946202654307
2078,0.14854992412313395,0.15403249438654626
2079,0.14846407881935528,0.15460193132553798
2080,0.1477905926408193,0.15444458517831192
2081,0.14921463691144646,0.15700196170579506
2082,0.14652806495774526,0.15592129455400794
2083,0.14577468577962682,0.15785451017653684
2084,0.1471240826815095,0.15710721836139416
2085,0.14676213643992875,0.15772319077641772
2086,0.14793826813696248,0.15797712090953078
2087,0.14699908898758585,0.1603436147212528
2088,0.14636990501777722,0.15755449396980964
2089,0.14711487438006424,0.15857815486955695
2090,0.14766921552097814,0.15776727620554376
2091,0.14527271883167964,0.1575519063387387
2092,0.14690893008566164,0.1625342316127361
2093,0.14628627247287576,0.15873019528970014
2094,0.14510033352024854,0.15747104069507628
2095,0.1469857634393863,0.15877135990599436
2096,0.14715551723258322,0.16030504491796274
2097,0.14717554947947567,0.161706563500543
2098,0.14784956783395348,0.16133021100262934
2099,0.14706668223189853,0.16012452508234942
