Year,rcp45_ndvi,rcp85_ndvi
1982,0.09546568734305244,0.09546568734305244
1983,0.10703500111897786,0.10703500111897786
1984,0.10541615259079706,0.10541615259079706
1985,0.11031483241489956,0.11031483241489956
1986,0.09860474722726004,0.09860474722726004
1987,0.10006768362862724,0.10006768362862724
1988,0.10503063201904296,0.10503063201904296
1989,0.08273411705380394,0.08273411705380394
1990,0.11117842538016184,0.11117842538016184
1991,0.10337540762765067,0.10337540762765067
1992,0.10309482756115143,0.10309482756115143
1993,0.1040890648251488,0.1040890648251488
1994,0.11859085446312315,0.11859085446312315
1995,0.11873039972214472,0.11873039972214472
1996,0.10272289457775298,0.10272289457775298
1997,0.12449056534540084,0.12449056534540084
1998,0.11659015473865328,0.11659015473865328
1999,0.11204345339820496,0.11204345339820496
2000,0.11768350147065662,0.11768350147065662
2001,0.11531481061662945,0.11531481061662945
2002,0.1090665544782366,0.1090665544782366
2003,0.08925993783133371,0.08925993783133371
2004,0.09762581416538783,0.09762581416538783
2005,0.09298800513857887,0.09298800513857887
2006,0.09563940139043901,0.09563940139043901
2007,0.10906659080868676,0.10906659080868676
2008,0.09130081903366816,0.09130081903366816
2009,0.0923335211617606,0.0923335211617606
2010,0.0944524855840774,0.0944524855840774
2011,0.09051074981689453,0.09051074981689453
2012,0.09653390248616536,0.09653390248616536
2013,0.10142720540364583,0.10142720540364583
2014,0.09219970703125,0.09219970703125
2015,0.0861224855695452,0.0861224855695452
2016,0.09294918605259486,0.09294918605259486
2017,0.09756221771240234,0.09756221771240234
2018,0.09805179777599517,0.09805179777599517
2019,0.1044507391962088,0.1044507391962088
2020,0.104848824045299,0.104848824045299
2021,0.10433903332989616,0.10385816822207086
2022,0.1035015639717368,0.10223945058662423
2023,0.10264219993535154,0.10428669491251916
2024,0.10441193322278383,0.10346626442334712
2025,0.10366706908401606,0.1032572877242347
2026,0.10114339926741653,0.10248451952226624
2027,0.10475073509906603,0.1046260218499004
2028,0.10400080645512444,0.10473238446791468
2029,0.10226810460910422,0.1047509092818469
2030,0.10104357527123567,0.10423596470818547
2031,0.10298737927373704,0.10753700221704628
2032,0.1027484529944097,0.10472954879379896
2033,0.10198804896635086,0.10518348416812998
2034,0.10456216957718653,0.10522103258894984
2035,0.1020762963020726,0.10549091175034868
2036,0.10480769630420987,0.10682225861533216
2037,0.10177915565889256,0.10398593002265928
2038,0.1051941108188911,0.10680923518100867
2039,0.10270794077634338,0.10744273010179764
2040,0.10394268433722632,0.10712238292158184
2041,0.10183574640679917,0.10520280805862244
2042,0.100331300034321,0.1067978288638229
2043,0.10100616916489837,0.10512480655557213
2044,0.09883668362276116,0.10488550040912292
2045,0.102254534394586,0.10475681196283576
2046,0.10196169367081964,0.1081649862252362
2047,0.1020273815657752,0.10609547400292528
2048,0.10345294086394002,0.10750879779134756
2049,0.10458657243586272,0.10831717562593657
2050,0.10352639687517287,0.10828654595232724
2051,0.10170909841653017,0.10736544913932107
2052,0.10092400237132608,0.10713074664703127
2053,0.1016829571536974,0.10907389404209124
2054,0.10234214684450042,0.10876785332043973
2055,0.10068558162698536,0.10998367185978923
2056,0.10132468990392933,0.10927293260433482
2057,0.10063106642952574,0.1121263502729111
2058,0.10253529251246273,0.11105541113205067
2059,0.10384962111684527,0.1106611739868025
2060,0.1002856791080192,0.10900109908962637
2061,0.10088049521287566,0.11221161635606126
2062,0.09993118918722947,0.11194237780580037
2063,0.10025845492069864,0.11107036308990012
2064,0.09891293987568534,0.1123807261714841
2065,0.10105130361363726,0.11001191572909418
2066,0.09987350572506544,0.11327777052417864
2067,0.09825407223151666,0.11174245032497834
2068,0.09982980864796348,0.11168077172356533
2069,0.09766434456531273,0.11312552016415288
2070,0.0981006718553243,0.11334737059379095
2071,0.09778671331056384,0.11432718774446432
2072,0.09864193556661084,0.11145669083740783
2073,0.0979705178566707,0.11107635733314067
2074,0.09933926434408086,0.11587061167448752
2075,0.09864610312031218,0.11460148029557116
2076,0.09870304224497156,0.11648614000676087
2077,0.0961854865718322,0.11638977983969938
2078,0.09575018270053598,0.11502992173660087
2079,0.09770338688412453,0.11767000535792027
2080,0.09568534716314768,0.11574398176023773
2081,0.0940946665560558,0.11559298065361012
2082,0.0929965687878794,0.1156535832191653
2083,0.09533612967135208,0.11708917487457485
2084,0.09385006774215418,0.11691997247908514
2085,0.09409097569740286,0.11746187142012965
2086,0.09532166162069006,0.11717686259870685
2087,0.09223995197509582,0.1149304250180857
2088,0.09422044801736283,0.11809108599094488
2089,0.09163137466765768,0.11796916706976313
2090,0.09257883800270124,0.11786332219598228
2091,0.09079691030974962,0.117995819452786
2092,0.0917754189921523,0.11763041705915242
2093,0.09356594266605374,0.1222720506753468
2094,0.09176876619795628,0.12076576033666453
2095,0.09030824125674868,0.11997430289312873
2096,0.08895610854179159,0.12065523422554465
2097,0.09081433559526256,0.11942448463861235
2098,0.0892900753317089,0.11790609788679288
2099,0.08863922343737908,0.11935549319021795
