Year,rcp45_smi,rcp85_smi
1979,0.12185970967448953,0.12185970967448953
1980,0.1016795184161212,0.1016795184161212
1981,0.09817685610918248,0.09817685610918248
1982,0.10777085005573704,0.10777085005573704
1983,0.09481653234727433,0.09481653234727433
1984,0.08173741521062078,0.08173741521062078
1985,0.07637543064232663,0.07637543064232663
1986,0.07856743210639408,0.07856743210639408
1987,0.07112769292155206,0.07112769292155206
1988,0.09312973871519152,0.09312973871519152
1989,0.09316941399263463,0.09316941399263463
1990,0.09435804697591664,0.09435804697591664
1991,0.09762912259003316,0.09762912259003316
1992,0.10117045343396017,0.10117045343396017
1993,0.10283640268686656,0.10283640268686656
1994,0.09754775855423724,0.09754775855423724
1995,0.09126685647403493,0.09126685647403493
1996,0.08775968809385558,0.08775968809385558
1997,0.09390604477050003,0.09390604477050003
1998,0.09326860218624244,0.09326860218624244
1999,0.09018040158221756,0.09018040158221756
2000,0.08109221587309966,0.08109221587309966
2001,0.07808238334231232,0.07808238334231232
2002,0.09475125189994968,0.09475125189994968
2003,0.12488181109648253,0.12488181109648253
2004,0.1127544700246547,0.1127544700246547
2005,0.11105910696930273,0.11105910696930273
2006,0.10761387132120057,0.10761387132120057
2007,0.10520585731785324,0.10520585731785324
2008,0.10376837750117997,0.10376837750117997
2009,0.12037835780691075,0.12037835780691075
2010,0.1105564281178582,0.1105564281178582
2011,0.11517418890196493,0.11517418890196493
2012,0.10982599546496176,0.10982599546496176
2013,0.10766407492050874,0.10766407492050874
2014,0.10262692789584164,0.10262692789584164
2015,0.11815936842101175,0.11815936842101175
2016,0.1060588575887756,0.1060588575887756
2017,0.10759758153287707,0.10759758153287707
2018,0.10662531284156401,0.10662531284156401
2019,0.10510441550841763,0.10510441550841763
2020,0.10367443868409074,0.10367443868409074
2021,0.10445935502488032,0.10335452555872857
2022,0.10383669090835056,0.10303897561339176
2023,0.10373561541771303,0.09964927740878296
2024,0.10322080846969564,0.10198718918141546
2025,0.10299040141624242,0.1013699241409159
2026,0.10243907042645203,0.10112241112547367
2027,0.10075588517070716,0.0999258675951098
2028,0.09941865932189624,0.0979163567734103
2029,0.09951167588725436,0.09829352493750916
2030,0.09974866705329866,0.09807970183236696
2031,0.1003622836047946,0.09787632275626323
2032,0.0983846960095204,0.09740222051224652
2033,0.10176173064470333,0.09792837659524113
2034,0.09786011008228744,0.09927426101316243
2035,0.0996309058262177,0.09530517668722208
2036,0.09702425339778596,0.0956238753010933
2037,0.10123852680803692,0.09690788119552256
2038,0.0976864349844726,0.09468394293837692
2039,0.09800176202837536,0.09657519704153224
2040,0.0987915281508875,0.09503293007684956
2041,0.09880652544837253,0.09835541618388632
2042,0.09921758664642703,0.09763982633437276
2043,0.099603001347141,0.09800952709162966
2044,0.09997646164541092,0.09764553177748524
2045,0.0965981786102282,0.09687836405378332
2046,0.09637983824707967,0.09681580567631226
2047,0.09464797528820186,0.09658910786929048
2048,0.0965920703054701,0.094419249631627
2049,0.09673149061517386,0.09759258766039017
2050,0.09697164563899366,0.09370562168276254
2051,0.10010050613118514,0.09477423499337108
2052,0.0974940949259936,0.09664933604809696
2053,0.10109211705633757,0.09483364618953702
2054,0.09662710479692953,0.09332555461916303
2055,0.09742148290599187,0.09534728108815374
2056,0.09734168782674907,0.09554082323837336
2057,0.0972908708989728,0.09551612396035324
2058,0.0944221094353896,0.09549606282621846
2059,0.09609499514724196,0.09248324519305837
2060,0.09709490130034966,0.09687814076019004
2061,0.09714670535734418,0.09261386264714527
2062,0.09517351228200838,0.09330848541772156
2063,0.0966065408974425,0.09566650259475414
2064,0.09703977883116296,0.09343526441121966
2065,0.09453805564598644,0.0952302076370357
2066,0.09595852235549324,0.09205377567512606
2067,0.09682269926851256,0.09778467115492254
2068,0.09486431399861904,0.09337389863788734
2069,0.09896651465961892,0.09232715960712436
2070,0.09835483120973856,0.09464847542616764
2071,0.09583633195456592,0.09175523977114017
2072,0.09634097229197204,0.09414228609940868
2073,0.09513165587146524,0.092231409629174
2074,0.09568914797233184,0.09071310991107652
2075,0.09402029143859388,0.09098608264280217
2076,0.0952257088383067,0.09138039879235466
2077,0.09682859899387493,0.09282651158098076
2078,0.0969993238555006,0.09301030002193897
2079,0.09339968783423247,0.09245375171149213
2080,0.0994197738225612,0.09168795406596973
2081,0.09885265517817746,0.0935281321319384
2082,0.09672763108405397,0.09292328348585144
2083,0.09723384767031436,0.09129691883040876
2084,0.09530334798574476,0.08998027249763757
2085,0.09541775407217433,0.09065452452566487
2086,0.09252486363275482,0.09089150924969468
2087,0.09450317536218716,0.09148654396973556
2088,0.09524383541502728,0.0901102474775738
2089,0.10080660781816478,0.09029442119377144
2090,0.0951075190889183,0.08953447806038088
2091,0.09586165870801247,0.08986377073816984
2092,0.09734292129081898,0.08928313895860904
2093,0.09381652970760557,0.08769242569252597
2094,0.09543758555733202,0.0870908860458929
2095,0.09574675647052508,0.08799053757114145
2096,0.09453210610339556,0.08949743853134362
2097,0.09359969017335032,0.08785272708524855
2098,0.09559872413276672,0.09021425474997877
2099,0.0975814309901428,0.09039334840071768
