Year,rcp45_ndvi,rcp85_ndvi
1982,0.13362855746828275,0.13362855746828275
1983,0.14929054523336474,0.14929054523336474
1984,0.1425122228162042,0.1425122228162042
1985,0.14962429835878568,0.14962429835878568
1986,0.13938280631755962,0.13938280631755962
1987,0.1384486823246397,0.1384486823246397
1988,0.14644535656633048,0.14644535656633048
1989,0.13116329291771198,0.13116329291771198
1990,0.15987744824639682,0.15987744824639682
1991,0.1561199221117743,0.1561199221117743
1992,0.14545769527040678,0.14545769527040678
1993,0.15201716587461275,0.15201716587461275
1994,0.17765482540788322,0.17765482540788322
1995,0.17196219542930866,0.17196219542930866
1996,0.14461155595450564,0.14461155595450564
1997,0.17066455709523168,0.17066455709523168
1998,0.16147199170342807,0.16147199170342807
1999,0.16761270062676792,0.16761270062676792
2000,0.16171807256238213,0.16171807256238213
2001,0.1809435877306708,0.1809435877306708
2002,0.17321139368517646,0.17321139368517646
2003,0.15858964262337522,0.15858964262337522
2004,0.16605732358735184,0.16605732358735184
2005,0.15881676509462553,0.15881676509462553
2006,0.16087606035429855,0.16087606035429855
2007,0.16638366107282967,0.16638366107282967
2008,0.1454860095320077,0.1454860095320077
2009,0.15752861417573075,0.15752861417573075
2010,0.15322088373118434,0.15322088373118434
2011,0.1419445564006937,0.1419445564006937
2012,0.14967954569849476,0.14967954569849476
2013,0.16028772551437906,0.16028772551437906
2014,0.14879774225169215,0.14879774225169215
2015,0.14752284411726327,0.14752284411726327
2016,0.14850713466775828,0.14850713466775828
2017,0.15417398255446862,0.15417398255446862
2018,0.15052473134007946,0.15052473134007946
2019,0.14077211846813875,0.14077211846813875
2020,0.1410944502482213,0.1410944502482213
2021,0.14277946499521998,0.14268001759766116
2022,0.14123426901969194,0.14098054079782354
2023,0.14188645063330108,0.1422388588359822
2024,0.14254110937450332,0.14149836679980166
2025,0.14328707319650444,0.1432105451763334
2026,0.14039213541532564,0.1422395383428493
2027,0.1438610012627762,0.14689538312198716
2028,0.14435034667511948,0.14548791284174425
2029,0.14388062223666695,0.14622185474987334
2030,0.1417546178993687,0.14489318286647912
2031,0.14454471108670433,0.14910489955604753
2032,0.1445314351889456,0.14723633790179672
2033,0.14441517178268026,0.1487413862017229
2034,0.14810000347309882,0.14941467412184836
2035,0.1451562156203089,0.14827680792371534
2036,0.1479969147574658,0.15139148625406088
2037,0.14697492530992776,0.14778537610186793
2038,0.149972374037597,0.1504074291674758
2039,0.14601385708606038,0.15284493285768186
2040,0.1483714546108295,0.15171964943758615
2041,0.1479201887273937,0.1512775246318397
2042,0.14610062427452528,0.1517719469748988
2043,0.14663922722654602,0.15152556440949014
2044,0.14599402823558186,0.15158237336372254
2045,0.14877571489394115,0.15097031204122593
2046,0.14899577250694407,0.15521259112520194
2047,0.14932445315654672,0.1544590070688763
2048,0.15088581466649625,0.15544322418509304
2049,0.15276186196648253,0.15620990262733367
2050,0.15219604693008232,0.1582423649241291
2051,0.15177434939146034,0.15601024319848875
2052,0.15067630796428458,0.1576911551122921
2053,0.15183447164624642,0.15933491240506872
2054,0.15362556838704858,0.15951173922198056
2055,0.15121237084925254,0.16005388252081162
2056,0.1526572582352339,0.16062390168751034
2057,0.15185576054806196,0.1646483620867406
2058,0.15387322822718075,0.16325570698618608
2059,0.15581838657501798,0.16349842067601916
2060,0.15331679427191588,0.1620370548924412
2061,0.15469071068008522,0.1663534310066336
2062,0.15311929401687568,0.16590640255601796
2063,0.15353353453979512,0.16557376759636144
2064,0.15388832523148407,0.16683501940337425
2065,0.15494174834546906,0.16551849137153712
2066,0.15415822317326716,0.16875598659322433
2067,0.15283028198219178,0.16716997520396695
2068,0.1544999454171431,0.1685492144586758
2069,0.15388780446557326,0.16968294336287315
2070,0.15529073398462126,0.17134581546619662
2071,0.15367440799643448,0.17195829656121245
2072,0.15573490786842148,0.17005988523129795
2073,0.15683101717135406,0.17010383157352646
2074,0.15773548679904545,0.1747185507706501
2075,0.1567017275891266,0.17336668804936248
2076,0.15669088374621756,0.1768082649003193
2077,0.15576682336547895,0.17625211851795286
2078,0.15440937279215544,0.17567155596876766
2079,0.15645252129509413,0.1791519372540048
2080,0.1576574936774843,0.17797996488356896
2081,0.1557918160066756,0.17857737281826935
2082,0.15356680571372033,0.17791325597697055
2083,0.156408975222717,0.1806757172226217
2084,0.15653286012115702,0.17987006378574175
2085,0.15678561229313273,0.18022357859254826
2086,0.15729985049538675,0.181059553397587
2087,0.15581699462442436,0.1804187927584826
2088,0.1566244310483082,0.18273668922509428
2089,0.15567608111395426,0.1840662586112909
2090,0.15663058146275394,0.18320242621912566
2091,0.15499293339944822,0.1852189456704693
2092,0.15598926690886009,0.1842331936289007
2093,0.15735014830753302,0.18855943662800687
2094,0.1565190639449269,0.18840190283180488
2095,0.15684018644623898,0.18891713160792173
2096,0.15451061794815096,0.18963078605978825
2097,0.15610462081582496,0.18898872210842985
2098,0.15690573429221813,0.1871625163199512
2099,0.1560151261476845,0.1896103412221648
